Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,4.9912673267326735,5.0,4.828,5.0
3,4.9500792079207905,5.085,4.62,5.0,4.5400099009901,5.0,3.491,4.406
4,5.105495049504952,5.153,5.085,5.109,4.202257425742575,4.355,4.132,4.165
5,5.153,5.153,5.153,5.153,4.171475247524752,4.186,4.132,4.181
6,5.153,5.153,5.153,5.153,4.185999999999999,4.186,4.186,4.186
7,5.138188118811881,5.153,5.105,5.145,4.213633663366336,4.263,4.186,4.213
8,5.051386138613862,5.105,5.016,5.046,4.201217821782177,4.276,4.152,4.193
9,4.963752475247524,5.016,4.673,4.992,4.096801980198021,4.152,3.595,4.151
10,4.9163366336633665,5.013,4.633,4.99,3.1592277227722767,3.595,2.659,3.168
11,4.919900990099011,4.92,4.915,4.92,3.0126831683168316,3.027,2.787,3.027
12,4.963755102040817,5.024,4.92,4.920999999999999,2.8586020408163266,3.027,2.706,2.8325
13,5.066841584158416,5.196,5.024,5.065,2.627712871287128,2.706,2.46,2.636
14,5.519227722772277,5.549,5.196,5.549,2.5463465346534653,2.57,2.46,2.57
15,5.5489999999999995,5.549,5.549,5.549,2.576465346534653,2.581,2.57,2.579
16,5.5489999999999995,5.549,5.549,5.549,2.6511386138613866,2.68,2.581,2.68
17,5.571821782178218,5.601,5.549,5.577,2.7627920792079217,2.877,2.68,2.752
18,5.63807920792079,5.648,5.601,5.648,2.9322970297029705,2.947,2.877,2.944
19,5.553564356435643,5.617,5.291,5.589,2.8693762376237615,2.964,2.212,2.964
20,5.292148514851487,5.554,5.181,5.246,2.4060990099009905,3.133,2.196,2.374
21,5.4915940594059425,5.522,5.22,5.512,4.093534653465347,4.296,3.133,4.162
22,5.405603960396038,5.522,5.329,5.398,4.176455445544554,4.241,4.138,4.18
23,5.244549999999999,5.329,4.861,5.308,4.03885,4.178,3.365,4.129
24,5.142594059405941,5.258,4.854,5.213,3.0308910891089105,3.363,2.938,2.962
25,5.258000000000002,5.258,5.258,5.258,2.9859009900990094,2.993,2.967,2.993
26,5.280346534653466,5.298,5.258,5.293,3.173831683168317,3.286,2.993,3.215
27,5.357633663366337,5.573,5.298,5.298,3.449524752475247,3.962,3.284,3.286
28,5.729851485148518,5.791,5.573,5.781,4.229148514851485,4.315,3.962,4.307
29,5.791,5.791,5.791,5.791,4.333081632653061,4.339,4.315,4.337
