Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.186138613861385,5.992,5.0,5.0,4.873000000000001,5.0,4.685,4.835
2,6.167633663366336,6.305,5.992,6.166,4.7824752475247525,4.885,4.653,4.751
3,6.311415841584159,6.322,6.305,6.307,4.535356435643564,4.653,4.455,4.55
4,6.33730693069307,6.35,6.322,6.331,4.40808910891089,4.455,4.397,4.397
5,6.415564356435645,6.44,6.35,6.422,4.313128712871287,4.397,4.289,4.289
6,6.45550495049505,6.49,6.44,6.453,4.327267326732673,4.352,4.289,4.352
7,6.556554455445545,6.63,6.49,6.557,4.34989108910891,4.352,4.342,4.352
8,6.632841584158418,6.702,6.63,6.63,4.336633663366338,4.342,4.326,4.342
9,6.847544554455446,6.937,6.702,6.878,4.332326732673269,4.355,4.326,4.326
10,6.960277227722771,7.011,6.937,6.937,4.321603960396039,4.355,4.304,4.304
11,7.115920792079206,7.185,7.011,7.16,4.304,4.304,4.304,4.304
12,7.246267326732673,7.25,7.185,7.25,4.304,4.304,4.304,4.304
13,7.235851485148515,7.248,7.235,7.235,4.303861386138616,4.304,4.301,4.304
14,7.235000000000001,7.235,7.235,7.235,4.286475247524753,4.301,4.278,4.285
15,7.235000000000001,7.235,7.235,7.235,4.2780000000000005,4.278,4.278,4.278
16,7.235000000000001,7.235,7.235,7.235,4.2780000000000005,4.278,4.278,4.278
17,7.227609999999998,7.235,7.204,7.235,4.2780000000000005,4.278,4.278,4.278
18,7.203574257425743,7.211,7.203,7.203,4.276871287128714,4.308,4.254,4.278
19,7.229089108910889,7.262,7.211,7.215,4.215079207920792,4.254,4.05,4.25
20,7.237475247524749,7.262,7.233,7.233,3.846346534653467,4.05,3.744,3.817
21,7.232999999999998,7.233,7.233,7.233,3.632980198019801,3.744,3.585,3.626
22,7.232999999999998,7.233,7.233,7.233,3.536376237623762,3.585,3.486,3.547
23,7.232999999999998,7.233,7.233,7.233,3.370079207920793,3.486,3.218,3.4
24,7.272039603960397,7.282,7.233,7.277,3.1728811881188124,3.218,3.076,3.191
25,7.29476237623762,7.353,7.252,7.282,3.0202079207920787,3.147,2.899,2.99
26,7.351297029702969,7.353,7.331,7.353,2.780178217821782,2.899,2.613,2.808
27,7.369960396039604,7.462,7.331,7.336,2.5928019801980198,2.613,2.551,2.591
28,7.454831683168317,7.462,7.433,7.462,2.469168316831683,2.551,2.386,2.472
29,7.509742574257426,7.695,7.433,7.438,2.3721188118811876,2.444,2.249,2.386
30,7.587,7.587,7.587,7.587,2.257,2.257,2.257,2.257
