Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.104554455445544,5.126,5.063,5.115
2,5.0,5.0,5.0,5.0,5.076287128712872,5.126,5.0,5.126
3,5.257980198019803,5.496,5.0,5.244,5.061712871287129,5.176,4.9,5.102
4,5.217356435643564,5.244,5.087,5.229,5.102,5.102,5.102,5.102
5,5.011079207920791,5.087,5.004,5.004,5.034534653465347,5.102,5.0,5.0
6,5.008603960396039,5.028,5.004,5.004,5.0,5.0,5.0,5.0
7,5.061643564356437,5.107,5.028,5.059,5.0,5.0,5.0,5.0
8,5.191168316831683,5.271,5.107,5.177,5.0,5.0,5.0,5.0
9,5.296574257425741,5.481,5.271,5.284,5.003594059405942,5.014,4.996,5.0
10,5.494821782178217,5.495,5.481,5.495,5.031336633663366,5.053,5.014,5.025
11,5.507940594059405,5.549,5.495,5.495,5.052999999999999,5.053,5.053,5.053
12,5.680415841584157,6.064,5.549,5.549,4.983742574257425,5.053,4.787,5.053
13,6.107861386138614,6.12,6.064,6.114,4.618980198019802,4.813,4.576,4.605
14,6.124029702970297,6.125,6.12,6.125,4.649762376237624,4.656,4.635,4.65
15,6.125,6.125,6.125,6.125,4.656,4.656,4.656,4.656
16,6.127376237623762,6.13,6.125,6.125,4.686336633663366,4.695,4.656,4.685
17,6.13,6.13,6.13,6.13,4.699970297029703,4.705,4.695,4.701
18,5.82151485148515,6.13,5.196,6.13,4.842237623762377,5.034,4.705,4.834
19,5.196,5.196,5.196,5.196,4.992504950495048,5.0,4.907,5.0
20,5.245712871287128,5.309,5.196,5.24,4.675881188118812,4.907,4.521,4.65
21,5.339396039603959,5.395,5.309,5.339,4.429732673267325,4.551,4.253,4.415
22,5.430386138613863,5.436,5.395,5.436,4.239910891089109,4.259,4.195,4.259
23,5.428356435643563,5.436,5.428,5.428,4.207603960396039,4.305,4.176,4.186
24,5.427999999999998,5.428,5.428,5.428,4.411118811881188,4.565,4.305,4.412
25,5.15010891089109,5.428,5.0,5.045,4.898168316831683,5.0,4.565,5.0
26,5.006316831683168,5.131,5.0,5.0,4.975653465346535,5.0,4.677,5.0
27,5.07069306930693,5.153,5.023,5.023,4.8293564356435645,5.0,4.598,4.855
28,5.20079207920792,5.26,5.153,5.188,4.378881188118811,4.598,4.116,4.453
29,5.272099009900991,5.278,5.26,5.275,4.088138613861387,4.116,4.084,4.084
30,5.278,5.278,5.278,5.278,4.084,4.084,4.084,4.084
