Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,6.075910891089107,6.853,5.0,6.309,4.832237623762377,5.0,4.585,4.821
3,7.109475247524755,7.23,6.853,7.23,4.7668910891089125,4.821,4.69,4.791
4,7.623079999999998,7.848,7.23,7.812,4.530340000000001,4.69,4.451,4.474
5,7.864722772277227,7.882,7.848,7.861,4.388910891089108,4.451,4.337,4.368
6,7.881999999999998,7.882,7.882,7.882,4.334673267326734,4.337,4.331,4.337
7,7.882980198019803,7.888,7.882,7.883,4.327693069306932,4.331,4.319,4.329
8,7.920495049504953,7.926,7.888,7.926,4.2936633663366335,4.319,4.29,4.29
9,7.926000000000003,7.926,7.926,7.926,4.290000000000001,4.29,4.29,4.29
10,7.926000000000003,7.926,7.926,7.926,4.290000000000001,4.29,4.29,4.29
11,7.926000000000003,7.926,7.926,7.926,4.290000000000001,4.29,4.29,4.29
12,7.926000000000003,7.926,7.926,7.926,4.289722772277227,4.29,4.289,4.29
13,7.926000000000003,7.926,7.926,7.926,4.289000000000001,4.289,4.289,4.289
14,7.926000000000003,7.926,7.926,7.926,4.289000000000001,4.289,4.289,4.289
15,7.926851485148514,7.927,7.926,7.927,4.289000000000001,4.289,4.289,4.289
16,7.923851485148514,7.929,7.894,7.927,4.263524752475249,4.289,4.137,4.289
17,7.894000000000001,7.894,7.894,7.894,4.332009900990098,4.393,4.137,4.393
18,7.894000000000001,7.894,7.894,7.894,4.464801980198019,4.495,4.393,4.495
19,7.894000000000001,7.894,7.894,7.894,4.490148514851485,4.495,4.484,4.488
20,7.903306930693067,7.92,7.894,7.897,4.044782178217821,4.484,3.318,4.223
21,7.994207920792078,8.036,7.837,8.036,3.101386138613862,3.318,2.865,3.146
22,7.7632970297029695,7.837,7.554,7.825,2.8335544554455447,2.865,2.765,2.865
23,7.5482970297029715,7.554,7.548,7.548,2.7489009900990107,2.765,2.748,2.748
24,7.548000000000001,7.548,7.548,7.548,2.748,2.748,2.748,2.748
25,7.548000000000001,7.548,7.548,7.548,2.748,2.748,2.748,2.748
26,7.548000000000001,7.548,7.548,7.548,2.748,2.748,2.748,2.748
27,7.2709801980198,7.548,7.123,7.271,3.1375643564356444,3.286,2.748,3.284
28,7.270999999999997,7.271,7.271,7.271,3.2661584158415837,3.286,3.258,3.259
29,7.270999999999997,7.271,7.271,7.271,3.2579999999999996,3.258,3.258,3.258
30,7.271,7.271,7.271,7.271,3.258,3.258,3.258,3.258
