Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0206039603960395,5.083,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.000366336633663,5.037,5.0,5.0,4.999485148514851,5.0,4.948,5.0
8,5.690366336633665,5.857,5.037,5.787,3.966475247524751,4.948,3.643,3.847
9,5.787000000000002,5.787,5.787,5.787,3.7694257425742563,3.794,3.643,3.794
10,5.844554455445548,5.921,5.787,5.787,3.7442970297029707,3.794,3.685,3.775
11,5.921000000000003,5.921,5.921,5.921,3.6745148514851476,3.685,3.652,3.685
12,5.921000000000003,5.921,5.921,5.921,3.6519999999999997,3.652,3.652,3.652
13,5.921000000000003,5.921,5.921,5.921,3.6519999999999997,3.652,3.652,3.652
14,5.921000000000003,5.921,5.921,5.921,3.6519999999999997,3.652,3.652,3.652
15,5.921000000000003,5.921,5.921,5.921,3.6519999999999997,3.652,3.652,3.652
16,5.921000000000003,5.921,5.921,5.921,3.6483663366336643,3.652,3.636,3.648
17,5.921000000000003,5.921,5.921,5.921,3.544000000000001,3.636,3.509,3.55
18,6.201811881188119,6.35,5.921,6.328,3.0674653465346533,3.509,2.779,2.9
19,6.282821782178218,6.319,6.241,6.287,3.328247524752475,3.404,3.043,3.365
20,6.151267326732674,6.241,6.024,6.153,3.1844950495049518,3.335,3.173,3.173
21,6.000574257425741,6.024,5.997,5.997,3.161217821782177,3.173,3.159,3.159
22,5.996633663366335,5.997,5.996,5.997,3.158999999999999,3.159,3.159,3.159
23,5.910247524752477,5.996,5.854,5.864,3.1114752475247514,3.159,3.073,3.111
24,5.85337623762376,5.854,5.853,5.853,3.0729999999999986,3.073,3.073,3.073
25,5.916366336633666,6.042,5.853,5.853,2.63691089108911,3.073,1.795,2.813
26,5.928019801980199,6.042,5.894,5.92,2.0676435643564353,2.112,2.064,2.064
27,5.894,5.894,5.894,5.894,2.0639999999999996,2.064,2.064,2.064
28,5.89341584158416,5.894,5.892,5.894,2.0639999999999996,2.064,2.064,2.064
29,5.892000000000003,5.892,5.892,5.892,2.0639999999999996,2.064,2.064,2.064
