Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.031168316831682,5.073,5.0,5.0
2,5.0,5.0,5.0,5.0,5.075287128712872,5.082,5.073,5.076
3,5.0,5.0,5.0,5.0,5.017306930693069,5.082,5.0,5.0
4,5.0,5.0,5.0,5.0,5.006376237623763,5.074,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,4.2602673267326745,5.0,3.738,4.067,5.144940594059406,5.428,4.931,5.143
10,3.7578811881188123,3.935,3.689,3.693,5.050188118811882,5.111,4.931,5.071
11,3.706514851485149,3.708,3.696,3.708,5.031990099009901,5.071,4.981,5.036
12,3.6738599999999995,3.739,3.379,3.712,4.73331,4.981,3.829,4.959
13,3.397029702970298,3.422,3.367,3.4,3.6166138613861394,3.82,3.584,3.593
14,3.4808118811881186,3.517,3.422,3.493,3.779207920792081,3.823,3.584,3.792
15,3.5170000000000003,3.517,3.517,3.517,3.6968613861386137,3.703,3.687,3.701
16,3.5170000000000003,3.517,3.517,3.517,3.6654950495049503,3.703,3.599,3.696
17,3.5240000000000014,3.535,3.517,3.524,3.5598514851485135,3.599,3.549,3.549
18,3.5350000000000015,3.535,3.535,3.535,3.567732673267326,3.588,3.549,3.58
19,3.5305049504950508,3.535,3.509,3.535,3.4750495049504964,3.588,3.42,3.451
20,3.5090000000000003,3.509,3.509,3.509,3.497465346534653,3.517,3.433,3.51
21,3.362039603960397,3.687,3.019,3.373,3.259524752475248,3.517,3.028,3.281
22,3.3395643564356434,3.358,3.297,3.358,3.0094356435643568,3.088,2.909,3.026
23,3.352485148514851,3.375,3.32,3.361,2.9755940594059407,3.074,2.879,2.931
24,3.301792079207921,3.32,3.286,3.291,3.0136534653465343,3.045,2.993,3.001
25,3.2846732673267334,3.286,3.281,3.286,3.0209603960396048,3.091,2.993,2.993
26,3.5607722772277226,4.156,3.281,3.281,2.8864554455445544,3.091,2.562,3.023
27,4.160079207920792,4.163,4.156,4.163,2.575584158415841,2.589,2.566,2.566
28,4.162999999999999,4.163,4.163,4.163,2.550990099009901,2.566,2.549,2.549
29,4.144455445544556,4.163,4.05,4.163,2.529148514851486,2.55,2.518,2.518
30,4.05,4.05,4.05,4.05,2.55,2.55,2.55,2.55
