Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.579079207920792,7.471,5.0,5.0,4.928940594059405,5.0,4.751,5.0
2,7.90944554455446,7.932,7.471,7.923,5.049069306930694,5.083,4.939,5.08
3,7.896990099009902,7.912,7.884,7.892,5.0005643564356435,5.083,4.928,5.024
4,7.647623762376241,7.884,7.489,7.489,5.074851485148514,5.104,5.031,5.104
5,7.4890000000000025,7.489,7.489,7.489,5.103999999999999,5.104,5.104,5.104
6,7.4890000000000025,7.489,7.489,7.489,5.042366336633663,5.104,4.95,5.077
7,7.4890000000000025,7.489,7.489,7.489,4.949960396039605,4.95,4.948,4.95
8,7.4890000000000025,7.489,7.489,7.489,4.80009900990099,4.948,4.753,4.753
9,7.4563366336633665,7.489,7.379,7.489,4.6005346534653455,4.753,4.385,4.675
10,7.372594059405938,7.379,7.372,7.372,4.384999999999998,4.385,4.385,4.385
11,7.356267326732674,7.372,7.319,7.351,4.35969306930693,4.385,4.347,4.349
12,7.006465346534655,7.319,6.643,7.112,4.332168316831682,4.347,4.215,4.344
13,6.125316831683167,6.643,5.704,6.074,4.029712871287129,4.215,3.884,3.989
14,6.1868217821782165,6.813,6.074,6.125,3.9645742574257428,3.983,3.938,3.969
15,7.002069306930695,7.013,6.813,7.013,3.9577029702970314,3.966,3.956,3.956
16,7.013000000000003,7.013,7.013,7.013,3.9560000000000017,3.956,3.956,3.956
17,6.885920792079206,7.013,6.541,6.934,3.982356435643565,4.165,3.956,3.982
18,6.51289108910891,6.541,6.352,6.541,4.188950495049506,4.296,3.877,4.23
19,6.029504950495048,6.352,5.614,6.047,3.206059405940594,3.877,2.791,3.168
20,6.180405940594059,6.192,6.076,6.189,2.9177227722772288,2.981,2.785,2.958
21,6.2155346534653475,6.221,6.192,6.221,2.709386138613862,2.785,2.68,2.699
22,6.023039603960397,6.228,5.369,6.221,2.5764950495049503,2.68,2.303,2.636
23,5.084742574257425,5.369,4.859,5.065,2.1391584158415844,2.303,2.012,2.134
24,5.067495049504949,5.122,4.859,5.117,2.041742574257426,2.049,2.012,2.049
25,5.113999999999998,5.114,5.114,5.114,2.109643564356435,2.242,2.049,2.059
26,5.113999999999998,5.114,5.114,5.114,2.284613861386139,2.294,2.242,2.294
27,5.113999999999998,5.114,5.114,5.114,2.294000000000001,2.294,2.294,2.294
28,5.113999999999998,5.114,5.114,5.114,2.294000000000001,2.294,2.294,2.294
29,5.118366336633664,5.129,5.114,5.114,2.294574257425742,2.296,2.294,2.294
30,5.129,5.129,5.129,5.129,2.296,2.296,2.296,2.296
