Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.984475247524755,5.0,4.968,5.0,5.372178217821786,5.892,5.0,5.192
2,4.968000000000002,4.968,4.968,4.968,5.899346534653466,5.922,5.892,5.892
3,4.968000000000002,4.968,4.968,4.968,5.922,5.922,5.922,5.922
4,4.969722772277228,4.97,4.968,4.97,5.922,5.922,5.922,5.922
5,4.971980198019802,4.975,4.97,4.973,5.931663366336634,5.937,5.922,5.933
6,4.976385416666667,4.978,4.975,4.975,5.9369999999999985,5.937,5.937,5.937
7,4.978227722772277,4.979,4.978,4.978,5.936999999999999,5.937,5.937,5.937
8,4.9812970297029695,4.983,4.979,4.983,5.936999999999999,5.937,5.937,5.937
9,4.943138613861386,4.983,4.868,4.983,5.976544554455446,6.071,5.937,5.94
10,4.868000000000001,4.868,4.868,4.868,6.071000000000001,6.071,6.071,6.071
11,4.868356435643567,4.874,4.868,4.868,6.045821782178217,6.071,5.881,6.071
12,4.904570000000001,5.0,4.855,4.874,5.24028,5.881,4.107,5.3735
13,4.957534653465347,5.19,4.855,4.949,3.986524752475248,4.106,3.798,4.035
14,4.974980198019802,4.976,4.971,4.976,4.035,4.035,4.035,4.035
15,4.976960000000001,4.982,4.976,4.976,4.031129999999998,4.035,4.029,4.029
16,4.663363636363637,4.982,4.005,4.924,3.897030303030303,4.029,3.654,3.959
17,4.641445544554456,4.94,4.005,4.805,3.737415841584159,3.802,3.65,3.774
18,4.948138613861386,4.95,4.94,4.949,3.8020000000000014,3.802,3.802,3.802
19,4.92875,5.0,4.787,4.95,4.4476700000000005,5.777,3.802,3.9000000000000004
20,4.874544554455446,4.879,4.867,4.874,5.381999999999996,5.382,5.382,5.382
21,4.880693069306931,4.885,4.879,4.88,5.391425742574256,5.423,5.382,5.382
22,4.892366336633662,4.899,4.885,4.894,5.471950495049504,5.5,5.423,5.491
23,4.90019801980198,4.903,4.899,4.9,5.511811881188118,5.525,5.5,5.513
24,4.911663366336633,4.913,4.903,4.912,5.539475247524751,5.54,5.525,5.54
25,4.912999999999999,4.913,4.913,4.913,5.541050000000002,5.542,5.54,5.541
26,4.912999999999999,4.913,4.913,4.913,5.542000000000002,5.542,5.542,5.542
27,5.012316831683168,5.575,4.913,4.913,5.5766930693069305,5.736,5.542,5.542
28,5.814227722772275,5.867,5.575,5.867,5.735999999999998,5.736,5.736,5.736
29,5.866999999999998,5.867,5.867,5.867,5.735999999999999,5.736,5.736,5.736
