Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0384158415841584,5.619,5.0,5.0,4.994000000000001,5.0,4.877,5.0
7,6.033742574257427,6.973,5.398,6.068,4.916435643564356,5.028,4.813,4.911
8,6.072029702970297,6.079,6.068,6.072,4.792940594059407,4.813,4.721,4.81
9,6.727554455445545,6.938,6.079,6.808,4.691831683168316,4.721,4.683,4.683
10,6.919950495049504,6.936,6.919,6.919,4.683,4.683,4.683,4.683
11,6.918999999999997,6.919,6.919,6.919,4.683,4.683,4.683,4.683
12,6.918999999999997,6.919,6.919,6.919,4.683,4.683,4.683,4.683
13,6.920717171717171,6.922,6.919,6.922,4.669949494949495,4.683,4.659,4.668
14,6.760099009900992,6.922,6.517,6.806,4.702247524752476,4.732,4.659,4.707
15,6.549970297029703,6.654,6.517,6.517,4.732000000000001,4.732,4.732,4.732
16,6.647396039603958,6.654,6.646,6.646,4.732000000000001,4.732,4.732,4.732
17,6.645999999999997,6.646,6.646,6.646,4.732000000000001,4.732,4.732,4.732
18,6.573198019801982,6.646,6.468,6.637,4.7324158415841575,4.736,4.732,4.732
19,7.2171386138613824,7.473,6.516,7.377,4.461069306930693,4.736,4.247,4.452
20,7.49451,7.561,7.377,7.516,4.16186,4.46,3.966,4.176
21,7.515544554455445,7.516,7.514,7.516,4.042950495049505,4.049,4.006,4.048
22,7.505594059405942,7.514,7.503,7.503,4.053019801980199,4.055,4.049,4.055
23,7.499603960396043,7.503,7.493,7.503,4.057712871287128,4.058,4.055,4.058
24,7.485910891089108,7.493,7.482,7.484,4.067386138613861,4.07,4.058,4.068
25,7.481999999999999,7.482,7.482,7.482,4.07,4.07,4.07,4.07
26,7.481999999999999,7.482,7.482,7.482,4.07,4.07,4.07,4.07
27,7.481999999999999,7.482,7.482,7.482,4.07,4.07,4.07,4.07
28,7.438574257425746,7.589,7.327,7.452,4.210366336633663,4.394,4.07,4.244
29,7.583939393939395,7.589,7.527,7.589,4.395313131313131,4.423,4.394,4.394
