Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.001831683168317,5.117,5.0,5.0
2,5.802752475247526,6.345,5.0,6.003,5.126623762376239,5.177,5.0,5.177
3,6.345990099009903,6.346,6.345,6.346,5.1770000000000005,5.177,5.177,5.177
4,6.336445544554455,6.71,6.216,6.346,4.931069306930692,5.177,4.128,5.177
5,6.812881188118812,7.005,6.672,6.772,4.19631683168317,4.525,3.805,4.072
6,6.672,6.672,6.672,6.672,4.054336633663366,4.083,4.017,4.055
7,6.672,6.672,6.672,6.672,4.094247524752476,4.106,4.083,4.093
8,6.672,6.672,6.672,6.672,4.1338217821782175,4.152,4.106,4.145
9,6.672,6.672,6.672,6.672,4.162326732673268,4.171,4.152,4.164
10,6.72441584158416,6.821,6.672,6.718,3.8762178217821774,4.171,3.411,3.781
11,6.821000000000001,6.821,6.821,6.821,3.801405940594059,3.811,3.8,3.8
12,6.821000000000001,6.821,6.821,6.821,3.812465346534654,3.82,3.8,3.813
13,6.821000000000001,6.821,6.821,6.821,3.8355841584158403,3.842,3.82,3.842
14,6.821000000000001,6.821,6.821,6.821,3.8499801980198027,3.867,3.842,3.847
15,6.821000000000001,6.821,6.821,6.821,3.8666039603960405,3.867,3.862,3.867
16,6.600316326530611,6.821,6.571,6.571,3.872173469387756,3.877,3.86,3.877
17,6.569277227722772,6.571,6.563,6.571,3.898663366336635,3.927,3.877,3.881
18,6.551435643564356,6.563,6.549,6.549,3.922613861386138,3.939,3.735,3.939
19,6.559396039603961,6.584,6.549,6.549,3.1916831683168314,3.735,3.031,3.104
20,6.5465544554455475,6.549,6.546,6.546,3.0270495049504955,3.031,3.024,3.028
21,6.53968316831683,6.546,6.531,6.541,3.0240000000000005,3.024,3.024,3.024
22,6.530999999999999,6.531,6.531,6.531,3.0240000000000005,3.024,3.024,3.024
23,6.530999999999999,6.531,6.531,6.531,3.0240000000000005,3.024,3.024,3.024
24,6.530999999999999,6.531,6.531,6.531,3.0240000000000005,3.024,3.024,3.024
25,6.600722772277226,6.763,6.396,6.641,3.1388613861386134,3.401,2.951,3.13
26,6.652247524752476,6.659,6.641,6.659,3.1055049504950496,3.13,3.098,3.098
27,6.716178217821781,6.794,6.659,6.681,3.103594059405941,3.115,3.098,3.098
28,6.994755102040815,7.697,6.588,6.794,3.072632653061225,3.227,2.907,3.115
29,7.292406249999999,7.306,7.279,7.297000000000001,2.961739583333332,2.984,2.955,2.955
