Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.000108910891089,5.011,5.0,5.0
2,5.178366336633664,5.599,5.0,5.0,4.916148514851485,5.0,4.734,4.978
3,5.765534653465347,5.802,5.599,5.789,4.577603960396041,4.734,4.54,4.54
4,5.978247524752473,6.521,5.802,5.833,4.561920792079207,4.573,4.54,4.573
5,6.551772277227723,6.922,6.521,6.521,4.59480198019802,4.716,4.573,4.573
6,7.160247524752476,7.473,6.922,7.077,5.179128712871287,5.414,4.716,5.279
7,7.149158415841585,7.275,7.057,7.135,5.558910891089107,5.646,5.414,5.568
8,7.254158415841585,7.281,7.038,7.281,5.6495445544554475,5.687,5.646,5.646
9,7.0379999999999985,7.038,7.038,7.038,5.686999999999999,5.687,5.687,5.687
10,7.039861386138612,7.04,7.038,7.04,5.686999999999999,5.687,5.687,5.687
11,6.782188118811881,7.04,6.018,7.04,5.709079207920792,5.932,5.601,5.677
12,5.316148514851486,6.018,4.787,5.262,5.512762376237623,5.896,5.403,5.42
13,4.673970297029703,4.787,4.561,4.69,5.528019801980197,5.529,5.502,5.529
14,4.347138613861385,4.561,4.288,4.288,5.527207920792079,5.554,5.445,5.554
15,4.295683168316831,4.376,4.288,4.288,5.586,5.652,5.554,5.592
16,4.870079207920792,5.129,4.376,4.935,5.8097326732673285,6.01,5.652,5.793
17,5.177653465346535,5.184,5.129,5.179,6.136188118811882,6.157,6.01,6.137
18,5.184831683168316,5.189,5.184,5.184,6.160920792079206,6.161,6.157,6.161
19,5.188999999999999,5.189,5.189,5.189,6.160999999999998,6.161,6.161,6.161
20,5.188999999999999,5.189,5.189,5.189,6.160999999999998,6.161,6.161,6.161
21,5.1904158415841595,5.191,5.162,5.191,6.162257425742576,6.192,6.161,6.161
22,4.5408217821782175,5.162,4.214,4.434,6.249821782178219,6.291,6.192,6.26
23,4.195712871287129,4.214,4.187,4.195,6.291000000000002,6.291,6.291,6.291
24,4.131188118811881,4.187,4.095,4.117,6.291000000000002,6.291,6.291,6.291
25,4.0576732673267335,4.095,4.05,4.054,6.29018811881188,6.291,6.288,6.29
26,4.045940594059408,4.05,4.045,4.045,6.279495049504952,6.288,6.278,6.278
27,3.9344059405940612,4.045,3.886,3.905,6.272772277227725,6.278,6.272,6.272
28,3.827554455445545,3.886,3.795,3.817,6.270059405940591,6.272,6.27,6.27
29,3.760663366336633,3.795,3.727,3.76,6.254465346534651,6.27,6.251,6.252
30,3.727,3.727,3.727,3.727,6.251,6.251,6.251,6.251
