Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.266960396039604,6.52,5.0,5.0,5.057811881188119,5.321,5.0,5.0
2,6.8330792079207905,7.108,6.52,6.911,5.056009900990099,5.215,4.978,5.056
3,6.97021782178218,7.039,6.642,7.029,5.073999999999999,5.074,5.074,5.074
4,7.138920792079208,7.822,6.969,7.0,4.967861386138614,5.074,4.554,5.065
5,7.86818811881188,7.948,7.809,7.831,4.452148514851485,4.554,4.417,4.455
6,7.946920792079207,8.571,7.809,7.842,4.290059405940593,4.46,3.777,4.313
7,7.95809900990099,8.137,7.818,7.988,3.9658019801980195,4.14,3.777,3.943
8,7.599316831683168,7.818,7.539,7.539,4.081059405940594,4.14,4.062,4.062
9,7.539,7.539,7.539,7.539,4.062,4.062,4.062,4.062
10,7.5379900990099,7.539,7.536,7.539,4.059584158415841,4.062,4.058,4.058
11,7.455128712871283,7.536,7.377,7.511,4.059168316831685,4.064,4.051,4.058
12,7.374108910891092,7.377,7.373,7.373,4.064000000000001,4.064,4.064,4.064
13,7.279455445544558,7.373,7.198,7.248,3.896930693069306,4.064,3.528,3.86
14,7.160821782178216,7.253,7.112,7.112,3.2230297029702966,3.528,3.126,3.212
15,7.111999999999997,7.112,7.112,7.112,3.212,3.212,3.212,3.212
16,7.111999999999997,7.112,7.112,7.112,3.2781188118811886,3.315,3.212,3.315
17,7.111999999999997,7.112,7.112,7.112,3.315,3.315,3.315,3.315
18,7.111999999999997,7.112,7.112,7.112,3.315,3.315,3.315,3.315
19,7.106594059405939,7.112,7.106,7.106,3.315,3.315,3.315,3.315
20,7.097881188118814,7.106,7.085,7.099,3.320198019801981,3.341,3.315,3.315
21,6.803574257425746,7.085,6.267,7.078,3.367693069306931,3.44,3.307,3.341
22,6.077237623762379,6.267,5.84,6.218,3.456693069306932,3.488,3.44,3.452
23,5.8400000000000025,5.84,5.84,5.84,3.4686138613861397,3.482,3.456,3.467
24,5.8400000000000025,5.84,5.84,5.84,3.4869306930693065,3.491,3.482,3.486
25,5.831069306930696,5.84,5.796,5.84,3.3872475247524756,3.494,3.043,3.494
26,5.995861386138616,6.13,5.796,5.994,2.642118811881188,3.043,2.474,2.658
27,5.899259999999998,5.919,5.853,5.911,2.14156,2.53,1.907,2.0255
28,5.910999999999998,5.911,5.911,5.911,1.9933663366336631,2.04,1.952,1.972
29,5.910999999999998,5.911,5.911,5.911,2.0416138613861388,2.112,1.977,2.068
30,5.911,5.911,5.911,5.911,2.112,2.112,2.112,2.112
