Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,527113,532113,10.602,10.933,5.0,5.0,5.063,5.126
5,532113,537113,10.933,10.831,5.0,5.0,5.126,5.0
5,537113,542113,10.831,10.685,5.0,5.244,5.0,5.102
5,542113,547114,10.685,10.637,5.244,5.087,5.102,5.102
5,547114,552113,10.637,10.519,5.087,5.004,5.102,5.0
5,552113,557114,10.519,10.507,5.004,5.028,5.0,5.0
5,557114,562114,10.507,10.495,5.028,5.107,5.0,5.0
5,562114,567115,10.495,10.48,5.107,5.271,5.0,5.0
5,567115,572114,10.48,10.468,5.271,5.481,5.0,5.014
5,572114,577115,10.468,10.369,5.481,5.495,5.014,5.053
5,577115,582115,10.369,10.369,5.495,5.549,5.053,5.053
5,582115,587115,10.369,10.353,5.549,6.064,5.053,4.813
5,587115,592115,10.353,10.405,6.064,6.12,4.813,4.635
5,592115,597116,10.405,10.409,6.12,6.125,4.635,4.656
5,597116,602116,10.409,10.389,6.125,6.125,4.656,4.656
5,602116,607116,10.389,10.385,6.125,6.13,4.656,4.695
5,607116,612116,10.385,10.428,6.13,6.13,4.695,4.705
5,612116,617117,10.428,10.409,6.13,5.196,4.705,5.0
5,617117,622116,10.409,10.468,5.196,5.196,5.0,4.907
5,622116,627117,10.468,10.417,5.196,5.309,4.907,4.551
5,627117,632117,10.417,10.409,5.309,5.395,4.551,4.253
5,632117,637118,10.409,10.499,5.395,5.436,4.253,4.195
5,637118,642117,10.499,10.393,5.436,5.428,4.195,4.305
5,642117,647118,10.393,10.342,5.428,5.428,4.305,4.565
5,647118,652118,10.342,10.326,5.428,5.0,4.565,5.0
5,652118,657118,10.326,10.322,5.0,5.131,5.0,4.677
5,657118,662118,10.322,10.286,5.131,5.153,4.677,4.598
5,662118,667119,10.286,10.353,5.153,5.26,4.598,4.116
5,667119,672119,10.353,10.326,5.26,5.278,4.116,4.084
