Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,1874468,1879469,41.567,40.719,5.0,6.342,5.0,5.177
5,1879469,1884469,40.719,40.207,6.342,6.346,5.177,5.177
5,1884469,1889469,40.207,39.797,6.346,6.618,5.177,4.352
5,1889469,1894469,39.797,39.56,6.618,6.672,4.352,4.011
5,1894469,1899470,39.56,39.189,6.672,6.672,4.011,4.08
5,1899470,1904470,39.189,38.791,6.672,6.672,4.08,4.105
5,1904470,1909470,38.791,38.539,6.672,6.672,4.105,4.152
5,1909470,1914470,38.539,38.168,6.672,6.672,4.152,4.171
5,1914470,1919471,38.168,37.944,6.672,6.82,4.171,3.811
5,1919471,1924470,37.944,37.656,6.82,6.821,3.811,3.8
5,1924470,1929471,37.656,37.317,6.821,6.821,3.8,3.82
5,1929471,1934471,37.317,37.049,6.821,6.821,3.82,3.842
5,1934471,1939472,37.049,36.694,6.821,6.821,3.842,3.867
5,1939472,1944471,36.694,36.426,6.821,6.821,3.867,3.862
5,1944471,1949472,36.426,36.717,6.821,6.571,3.862,3.877
5,1949472,1954472,36.717,37.289,6.571,6.567,3.877,3.923
5,1954472,1959472,37.289,36.741,6.567,6.549,3.923,3.805
5,1959472,1964472,36.741,36.485,6.549,6.549,3.805,3.031
5,1964472,1969473,36.485,36.193,6.549,6.546,3.031,3.024
5,1969473,1974473,36.193,35.815,6.546,6.531,3.024,3.024
5,1974473,1979473,35.815,35.566,6.531,6.531,3.024,3.024
5,1979473,1984473,35.566,35.318,6.531,6.531,3.024,3.024
5,1984473,1989474,35.318,35.05,6.531,6.531,3.024,3.024
5,1989474,1994473,35.05,35.696,6.531,6.641,3.024,3.13
5,1994473,1999474,35.696,38.212,6.641,6.659,3.13,3.098
5,1999474,2004474,38.212,37.38,6.659,6.794,3.098,3.115
5,2004474,2009475,37.38,36.938,6.794,7.306,3.115,2.984
5,2009475,2014474,36.938,38.105,7.306,7.279,2.984,2.955
