Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,221545,226546,28.028,27.669,5.0,5.0,5.0,5.0
5,226546,231546,27.669,27.326,5.0,5.0,5.0,5.0
5,231546,236546,27.326,27.31,5.0,5.0,5.0,5.0
5,236546,241546,27.31,27.034,5.0,5.0,5.0,5.0
5,241546,246547,27.034,27.728,5.0,5.0,5.0,5.0
5,246547,251546,27.728,27.437,5.0,5.0,5.0,5.0
5,251546,256547,27.437,27.236,5.0,5.0,5.0,5.0
5,256547,261547,27.236,27.575,5.0,5.787,5.0,3.643
5,261547,266548,27.575,27.003,5.787,5.787,3.643,3.794
5,266548,271547,27.003,26.928,5.787,5.921,3.794,3.685
5,271547,276549,26.928,26.573,5.921,5.921,3.685,3.652
5,276549,281549,26.573,26.526,5.921,5.921,3.652,3.652
5,281549,286549,26.526,26.337,5.921,5.921,3.652,3.652
5,286549,291549,26.337,26.136,5.921,5.921,3.652,3.652
5,291549,296550,26.136,25.907,5.921,5.921,3.652,3.652
5,296550,301550,25.907,27.168,5.921,5.921,3.652,3.646
5,301550,306550,27.168,27.05,5.921,5.921,3.646,3.509
5,306550,311550,27.05,26.802,5.921,6.344,3.509,2.936
5,311550,316551,26.802,26.254,6.344,6.266,2.936,3.355
5,316551,321550,26.254,26.092,6.266,6.027,3.355,3.173
5,321550,326551,26.092,25.986,6.027,5.997,3.173,3.159
5,326551,331551,25.986,25.647,5.997,5.996,3.159,3.159
5,331551,336552,25.647,25.662,5.996,5.854,3.159,3.073
5,336552,341551,25.662,25.221,5.854,5.853,3.073,3.073
5,341551,346552,25.221,24.89,5.853,6.042,3.073,2.112
5,346552,351552,24.89,25.485,6.042,5.894,2.112,2.064
5,351552,356552,25.485,25.221,5.894,5.894,2.064,2.064
5,356552,361552,25.221,25.008,5.894,5.892,2.064,2.064
5,361552,366553,25.008,24.941,5.892,5.892,2.064,2.064
