Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,1330244,1335244,30.323,29.98,5.0,5.405,5.0,5.193
5,1335244,1340245,29.98,29.763,5.405,6.157,5.193,5.254
5,1340245,1345245,29.763,29.274,6.157,6.481,5.254,5.272
5,1345245,1350245,29.274,29.096,6.481,6.751,5.272,5.272
5,1350245,1355245,29.096,29.01,6.751,6.768,5.272,5.292
5,1355245,1360246,29.01,28.694,6.768,6.768,5.292,5.307
5,1360246,1365245,28.694,28.686,6.768,6.778,5.307,5.332
5,1365245,1370246,28.686,28.844,6.778,6.81,5.332,5.352
5,1370246,1375246,28.844,28.572,6.81,6.841,5.352,5.39
5,1375246,1380247,28.572,28.233,6.841,6.89,5.39,5.497
5,1380247,1385246,28.233,28.02,6.89,7.101,5.497,5.206
5,1385246,1390247,28.02,27.839,7.101,7.101,5.206,5.229
5,1390247,1395247,27.839,27.389,7.101,7.101,5.229,5.242
5,1395247,1400247,27.389,27.377,7.101,7.101,5.242,5.255
5,1400247,1405247,27.377,27.866,7.101,7.101,5.255,5.255
5,1405247,1410248,27.866,27.973,7.101,7.101,5.255,5.255
5,1410248,1415248,27.973,27.649,7.101,7.101,5.255,5.264
5,1415248,1420248,27.649,27.448,7.101,7.101,5.264,5.264
5,1420248,1425248,27.448,27.145,7.101,7.101,5.264,5.27
5,1425248,1430249,27.145,26.861,7.101,6.934,5.27,5.27
5,1430249,1435248,26.861,26.896,6.934,6.921,5.27,5.27
5,1435248,1440249,26.896,26.719,6.921,6.921,5.27,5.271
5,1440249,1445249,26.719,26.664,6.921,6.921,5.271,5.29
5,1445249,1450250,26.664,26.553,6.921,6.921,5.29,5.316
5,1450250,1455249,26.553,26.329,6.921,6.921,5.316,5.319
5,1455249,1460250,26.329,26.108,6.921,6.921,5.319,5.321
5,1460250,1465250,26.108,25.994,6.921,5.0,5.321,5.0
5,1465250,1470250,25.994,25.982,5.0,5.0,5.0,5.0
