Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,226515,231514,22.016,21.791,5.133,5.152,5.0,5.0
5,231514,236515,21.791,21.424,5.152,5.215,5.0,5.0
5,236515,241515,21.424,21.121,5.215,5.893,5.0,4.84
5,241515,246516,21.121,20.766,5.893,6.76,4.84,5.087
5,246516,251515,20.766,20.541,6.76,7.02,5.087,5.419
5,251515,256516,20.541,20.143,7.02,7.036,5.419,5.538
5,256516,261516,20.143,20.032,7.036,7.059,5.538,5.612
5,261516,266516,20.032,19.618,7.059,7.097,5.612,5.649
5,266516,271516,19.618,19.492,7.097,7.191,5.649,5.649
5,271516,276517,19.492,19.193,7.191,7.293,5.649,5.666
5,276517,281517,19.193,19.031,7.293,7.308,5.666,5.669
5,281517,286517,19.031,18.708,7.308,7.397,5.669,5.415
5,286517,291517,18.708,18.491,7.397,7.352,5.415,5.594
5,291517,296518,18.491,18.144,7.352,7.352,5.594,5.657
5,296518,301517,18.144,18.187,7.352,7.352,5.657,5.418
5,301517,306518,18.187,17.931,7.352,7.305,5.418,5.597
5,306518,311518,17.931,17.73,7.305,7.274,5.597,5.472
5,311518,316519,17.73,17.478,7.274,6.916,5.472,5.212
5,316519,321518,17.478,17.281,6.916,6.82,5.212,5.222
5,321518,326519,17.281,17.087,6.82,6.758,5.222,5.232
5,326519,331519,17.087,16.855,6.758,6.698,5.232,5.108
5,331519,336519,16.855,16.76,6.698,6.571,5.108,5.038
5,336519,341519,16.76,16.539,6.571,6.011,5.038,4.917
5,341519,346520,16.539,16.433,6.011,6.003,4.917,4.917
5,346520,351520,16.433,16.208,6.003,5.865,4.917,4.917
5,351520,356520,16.208,15.983,5.865,5.84,4.917,4.924
5,356520,361520,15.983,15.853,5.84,5.835,4.924,4.935
5,361520,366521,15.853,15.751,5.835,5.829,4.935,4.956
