Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,1330243,1335244,6.509,6.565,5.444,6.33,4.851,4.956
5,1335244,1340243,6.565,6.446,6.33,6.033,4.956,4.975
5,1340243,1345244,6.446,6.407,6.033,6.029,4.975,4.975
5,1345244,1350244,6.407,6.371,6.029,6.027,4.975,4.975
5,1350244,1355244,6.371,6.194,6.027,6.073,4.975,4.987
5,1355244,1360244,6.194,6.159,6.073,7.053,4.987,4.758
5,1360244,1365245,6.159,6.111,7.053,7.232,4.758,4.835
5,1365245,1370245,6.111,6.021,7.232,7.226,4.835,4.835
5,1370245,1375245,6.021,6.052,7.226,7.224,4.835,4.835
5,1375245,1380245,6.052,6.001,7.224,7.215,4.835,4.835
5,1380245,1385246,6.001,5.847,7.215,7.189,4.835,4.692
5,1385246,1390245,5.847,5.749,7.189,7.143,4.692,4.436
5,1390245,1395246,5.749,5.737,7.143,7.115,4.436,4.342
5,1395246,1400246,5.737,5.705,7.115,7.091,4.342,4.342
5,1400246,1405247,5.705,5.618,7.091,7.068,4.342,4.342
5,1405247,1410246,5.618,5.524,7.068,6.97,4.342,4.342
5,1410246,1415247,5.524,5.504,6.97,7.209,4.342,3.66
5,1415247,1420247,5.504,5.709,7.209,6.921,3.66,3.484
5,1420247,1425247,5.709,5.792,6.921,6.921,3.484,3.494
5,1425247,1430247,5.792,5.914,6.921,6.9,3.494,3.915
5,1430247,1435248,5.914,5.887,6.9,6.898,3.915,3.915
5,1435248,1440248,5.887,5.8,6.898,6.897,3.915,3.921
5,1440248,1445248,5.8,5.725,6.897,6.897,3.921,3.921
5,1445248,1450248,5.725,5.784,6.897,6.897,3.921,3.921
5,1450248,1455249,5.784,5.76,6.897,6.897,3.921,3.921
5,1455249,1460248,5.76,5.626,6.897,6.887,3.921,3.921
5,1460248,1465249,5.626,5.587,6.887,6.881,3.921,3.921
5,1465249,1470249,5.587,5.551,6.881,6.867,3.921,3.921
