Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
5,1647223,1652223,10.976,10.854,7.419,7.912,4.905,5.083
5,1652223,1657224,10.854,10.752,7.912,7.884,5.083,5.031
5,1657224,1662224,10.752,10.696,7.884,7.489,5.031,5.104
5,1662224,1667224,10.696,10.665,7.489,7.489,5.104,5.104
5,1667224,1672224,10.665,10.606,7.489,7.489,5.104,4.95
5,1672224,1677225,10.606,10.515,7.489,7.489,4.95,4.95
5,1677225,1682224,10.515,10.527,7.489,7.489,4.95,4.753
5,1682224,1687225,10.527,10.456,7.489,7.379,4.753,4.385
5,1687225,1692225,10.456,10.346,7.379,7.372,4.385,4.385
5,1692225,1697225,10.346,10.275,7.372,7.331,4.385,4.347
5,1697225,1702225,10.275,10.243,7.331,6.67,4.347,4.219
5,1702225,1707226,10.243,10.212,6.67,6.074,4.219,3.938
5,1707226,1712226,10.212,10.192,6.074,6.772,3.938,3.974
5,1712226,1717226,10.192,9.943,6.772,7.013,3.974,3.956
5,1717226,1722226,9.943,10.07,7.013,7.013,3.956,3.956
5,1722226,1727227,10.07,10.243,7.013,6.694,3.956,4.114
5,1727227,1732226,10.243,10.152,6.694,6.361,4.114,3.904
5,1732226,1737227,10.152,10.062,6.361,6.06,3.904,2.823
5,1737227,1742227,10.062,10.081,6.06,6.191,2.823,2.785
5,1742227,1747228,10.081,9.908,6.191,6.221,2.785,2.68
5,1747228,1752227,9.908,9.88,6.221,5.39,2.68,2.31
5,1752227,1757228,9.88,9.869,5.39,4.861,2.31,2.012
5,1757228,1762228,9.869,9.711,4.861,5.114,2.012,2.049
5,1762228,1767228,9.711,9.691,5.114,5.114,2.049,2.242
5,1767228,1772228,9.691,9.656,5.114,5.114,2.242,2.294
5,1772228,1777229,9.656,9.573,5.114,5.114,2.294,2.294
5,1777229,1782229,9.573,9.447,5.114,5.114,2.294,2.294
5,1782229,1787229,9.447,9.506,5.114,5.129,2.294,2.296
