Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
4,1645966,1650965,5.0,5.0,5.0,5.0,29.483,29.439,24.148,24.152,35.974,35.838,30.456,29.894,7.863,6.302,7.411,7.042,5.933,13.079
4,1650965,1655965,5.0,4.98,5.0,4.082,29.439,28.761,24.152,24.159,35.838,36.216,29.894,29.74,6.302,6.508,7.042,7.124,13.079,5.481
4,1655965,1660965,4.98,4.98,4.082,4.082,28.761,28.174,24.159,24.162,36.216,36.468,29.74,29.749,6.508,6.262,7.124,6.713,5.481,5.522
4,1660965,1665964,4.98,4.977,4.082,4.105,28.174,27.74,24.162,24.138,36.468,36.158,29.749,29.836,6.262,6.056,6.713,6.795,5.522,5.604
4,1665964,1670964,4.977,5.0,4.105,4.829,27.74,27.389,24.138,24.141,36.158,35.896,29.836,29.846,6.056,6.138,6.795,7.699,5.604,5.645
4,1670964,1675964,5.0,5.0,4.829,4.747,27.389,27.098,24.141,24.152,35.896,36.603,29.846,30.814,6.138,6.138,7.699,7.247,5.645,6.056
4,1675964,1680964,5.0,5.0,4.747,4.743,27.098,26.79,24.152,24.152,36.603,36.487,30.814,29.798,6.138,6.22,7.247,7.288,6.056,5.604
4,1680964,1685963,5.0,5.0,4.743,4.801,26.79,26.561,24.152,24.155,36.487,35.906,29.798,30.524,6.22,6.138,7.288,7.37,5.604,5.645
4,1685963,1690963,5.0,5.0,4.801,4.801,26.561,26.289,24.155,24.159,35.906,36.216,30.524,30.785,6.138,6.015,7.37,7.206,5.645,5.727
4,1690963,1695963,5.0,5.0,4.801,4.801,26.289,25.978,24.159,24.166,36.216,35.819,30.785,30.727,6.015,6.015,7.206,7.247,5.727,6.097
4,1695963,1700962,5.0,5.0,4.801,4.801,25.978,25.733,24.166,24.155,35.819,36.09,30.727,29.256,6.015,6.302,7.247,7.494,6.097,5.645
4,1700962,1705962,5.0,5.0,4.801,4.801,25.733,25.517,24.155,24.148,36.09,35.906,29.256,29.401,6.302,6.179,7.494,7.452,5.645,5.892
4,1705962,1710962,5.0,4.964,4.801,4.552,25.517,25.245,24.148,24.152,35.906,36.69,29.401,29.972,6.179,6.343,7.452,6.837,5.892,5.522
4,1710962,1715962,4.964,4.964,4.552,4.552,25.245,24.957,24.152,24.152,36.69,36.69,29.972,30.543,6.343,6.056,6.837,7.165,5.522,5.81
4,1715962,1720961,4.964,4.964,4.552,4.552,24.957,24.712,24.152,24.148,36.69,36.129,30.543,29.991,6.056,5.892,7.165,6.795,5.81,5.44
4,1720961,1725961,4.964,4.964,4.552,4.552,24.712,24.389,24.148,24.138,36.129,36.332,29.991,29.943,5.892,6.262,6.795,7.288,5.44,5.481
4,1725961,1730961,4.964,4.967,4.552,4.552,24.389,24.145,24.138,24.138,36.332,36.613,29.943,30.001,6.262,12.996,7.288,7.124,5.481,5.399
4,1730961,1735960,4.967,5.0,4.552,5.0,24.145,23.869,24.138,24.127,36.613,36.574,30.001,29.623,12.996,9.67,7.124,7.165,5.399,5.522
4,1735960,1740960,5.0,5.7,5.0,4.635,23.869,23.667,24.127,24.141,36.574,36.177,29.623,30.185,9.67,9.218,7.165,7.74,5.522,5.645
4,1740960,1745960,5.7,5.724,4.635,4.6,23.667,23.368,24.141,24.141,36.177,36.255,30.185,30.011,9.218,10.491,7.74,7.37,5.645,5.358
4,1745960,1750960,5.724,5.742,4.6,4.6,23.368,23.052,24.141,24.148,36.255,36.1,30.011,29.73,10.491,9.957,7.37,7.329,5.358,5.399
4,1750960,1755959,5.742,5.713,4.6,4.594,23.052,22.832,24.148,24.166,36.1,36.526,29.73,29.798,9.957,9.752,7.329,8.192,5.399,5.687
4,1755959,1760959,5.713,5.701,4.594,4.585,22.832,22.568,24.166,24.145,36.526,36.477,29.798,30.417,9.752,8.479,8.192,7.658,5.687,5.563
4,1760959,1765959,5.701,5.694,4.585,4.563,22.568,22.276,24.145,24.148,36.477,36.429,30.417,30.224,8.479,7.822,7.658,7.452,5.563,5.563
4,1765959,1770958,5.694,5.684,4.563,4.537,22.276,22.023,24.148,24.152,36.429,35.596,30.224,30.64,7.822,8.109,7.452,7.699,5.563,6.015
4,1770958,1775958,5.684,5.662,4.537,4.512,22.023,21.775,24.152,24.141,35.596,35.702,30.64,29.285,8.109,8.808,7.699,7.083,6.015,5.604
4,1775958,1780958,5.662,5.662,4.512,4.502,21.775,21.546,24.141,24.159,35.702,35.896,29.285,29.507,8.808,7.781,7.083,7.247,5.604,5.604
4,1780958,1785958,5.662,5.613,4.502,4.519,21.546,21.227,24.159,24.145,35.896,36.4,29.507,29.439,7.781,8.602,7.247,7.411,5.604,5.645
4,1785958,1790957,5.613,5.598,4.519,4.519,21.227,21.006,24.145,24.162,36.4,35.935,29.439,29.439,8.602,7.452,7.411,7.617,5.645,5.727
4,1790957,1795957,5.598,5.59,4.519,4.519,21.006,20.821,24.162,24.159,35.935,35.896,29.439,30.698,7.452,8.397,7.617,7.288,5.727,6.097
4,1795957,1800957,5.59,5.57,4.519,4.512,20.821,20.647,24.159,24.162,35.896,36.255,30.698,29.662,8.397,12.915,7.288,7.411,6.097,5.768
