Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
4,1878424,1883423,5.0,5.0,5.019,5.0,15.017,15.471,23.707,23.71,36.729,36.003,31.734,32.508,4.66,4.701,5.358,5.481,13.407,16.405
4,1883423,1888423,5.0,5.0,5.0,5.0,15.471,15.116,23.71,23.71,36.003,35.218,32.508,32.314,4.701,4.701,5.481,5.481,16.405,13.777
4,1888423,1893423,5.0,5.0,5.0,5.0,15.116,14.911,23.71,23.717,35.218,36.506,32.314,32.295,4.701,4.783,5.481,5.522,13.777,13.243
4,1893423,1898423,5.0,4.998,5.0,4.006,14.911,14.872,23.717,23.71,36.506,37.02,32.295,31.637,4.783,12.996,5.522,6.672,13.243,14.105
4,1898423,1903422,4.998,5.012,4.006,3.456,14.872,14.876,23.71,23.707,37.02,35.179,31.637,32.179,12.996,6.343,6.672,5.522,14.105,13.531
4,1903422,1908422,5.012,4.984,3.456,3.526,14.876,14.943,23.707,23.71,35.179,36.448,32.179,31.453,6.343,6.59,5.522,5.481,13.531,13.982
4,1908422,1913422,4.984,4.826,3.526,3.526,14.943,14.872,23.71,23.703,36.448,36.09,31.453,31.724,6.59,6.754,5.481,5.727,13.982,13.736
4,1913422,1918421,4.826,4.721,3.526,3.486,14.872,14.797,23.703,23.696,36.09,36.255,31.724,31.656,6.754,6.467,5.727,5.563,13.736,13.695
4,1918421,1923421,4.721,4.721,3.486,3.486,14.797,14.781,23.696,23.7,36.255,38.046,31.656,32.101,6.467,5.153,5.563,5.522,13.695,14.228
4,1923421,1928421,4.721,4.721,3.486,3.428,14.781,14.706,23.7,23.721,38.046,36.535,32.101,32.382,5.153,5.44,5.522,5.645,14.228,13.818
4,1928421,1933421,4.721,4.721,3.428,3.394,14.706,14.789,23.721,23.703,36.535,33.765,32.382,31.83,5.44,5.276,5.645,5.399,13.818,13.161
4,1933421,1938420,4.721,4.721,3.394,3.394,14.789,15.041,23.703,23.714,33.765,37.688,31.83,33.669,5.276,5.44,5.399,5.645,13.161,13.9
4,1938420,1943420,4.721,4.721,3.394,3.389,15.041,15.278,23.714,23.696,37.688,36.042,33.669,31.898,5.44,5.194,5.645,5.563,13.9,13.202
4,1943420,1948420,4.721,4.721,3.389,3.363,15.278,15.01,23.696,23.689,36.042,35.393,31.898,31.743,5.194,4.947,5.563,5.44,13.202,16.61
4,1948420,1953419,4.721,4.749,3.363,3.345,15.01,14.757,23.689,23.7,35.393,37.078,31.743,32.082,4.947,4.824,5.44,5.481,16.61,14.228
4,1953419,1958419,4.749,4.759,3.345,3.335,14.757,14.714,23.7,23.693,37.078,35.509,32.082,32.489,4.824,4.619,5.481,5.399,14.228,13.613
4,1958419,1963419,4.759,4.763,3.335,3.319,14.714,14.596,23.693,23.686,35.509,28.07,32.489,31.908,4.619,4.783,5.399,5.727,13.613,13.366
4,1963419,1968419,4.763,4.771,3.319,3.319,14.596,14.698,23.686,23.696,28.07,37.107,31.908,32.256,4.783,4.742,5.727,5.645,13.366,13.859
4,1968419,1973418,4.771,4.341,3.319,3.444,14.698,14.607,23.696,23.696,37.107,37.446,32.256,31.482,4.742,4.783,5.645,5.563,13.859,13.407
4,1973418,1978418,4.341,4.114,3.444,3.635,14.607,14.556,23.696,23.696,37.446,34.676,31.482,31.85,4.783,4.742,5.563,5.604,13.407,13.9
4,1978418,1983419,4.114,3.513,3.635,3.801,14.556,14.674,23.696,23.689,34.676,37.921,31.85,31.927,4.742,4.906,5.604,5.645,13.9,13.613
4,1983419,1988418,3.513,3.36,3.801,3.801,14.674,15.006,23.689,23.7,37.921,36.245,31.927,31.792,4.906,4.865,5.645,5.81,13.613,13.366
4,1988418,1993418,3.36,3.139,3.801,3.525,15.006,14.805,23.7,23.682,36.245,35.296,31.792,32.13,4.865,4.742,5.81,5.563,13.366,15.42
4,1993418,1998418,3.139,3.108,3.525,3.52,14.805,14.607,23.682,23.693,35.296,35.712,32.13,32.208,4.742,4.865,5.563,5.522,15.42,13.284
4,1998418,2003418,3.108,3.045,3.52,3.534,14.607,14.923,23.693,23.696,35.712,35.373,32.208,31.695,4.865,4.906,5.522,5.563,13.284,13.407
4,2003418,2008417,3.045,2.999,3.534,3.534,14.923,14.769,23.696,23.682,35.373,36.477,31.695,31.879,4.906,4.701,5.563,5.522,13.407,12.956
4,2008417,2013417,2.999,2.994,3.534,3.514,14.769,14.734,23.682,23.686,36.477,38.957,31.879,32.905,4.701,5.851,5.522,5.358,12.956,13.613
4,2013417,2018417,2.994,2.957,3.514,3.488,14.734,14.864,23.686,23.686,38.957,35.102,32.905,32.392,5.851,4.865,5.358,5.563,13.613,13.654
4,2018417,2023415,2.957,2.845,3.488,2.936,14.864,14.667,23.686,23.682,35.102,37.126,32.392,32.489,4.865,4.906,5.563,5.604,13.654,13.161
4,2023415,2028415,2.845,2.686,2.936,2.712,14.667,14.639,23.682,23.682,37.126,35.499,32.489,32.43,4.906,4.865,5.604,5.522,13.161,13.366
4,2028415,2033415,2.686,2.686,2.712,2.677,14.639,14.663,23.682,23.679,35.499,36.109,32.43,32.15,4.865,4.865,5.522,6.138,13.366,13.654
4,2033415,2038415,2.686,2.686,2.677,2.677,14.663,15.1,23.679,23.679,36.109,34.957,32.15,31.908,4.865,4.824,6.138,5.563,13.654,13.531
