Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
4,1347886,1352886,5.0,5.0,5.0,5.0,26.017,28.016,23.265,23.272,36.71,36.429,31.395,29.923,5.03,4.824,5.974,6.343,10.04,6.302
4,1352886,1357887,5.0,5.0,5.0,5.0,28.016,28.237,23.272,23.272,36.429,36.439,29.923,30.311,4.824,4.988,6.343,6.138,6.302,6.138
4,1357887,1362886,5.0,5.0,5.0,5.0,28.237,27.539,23.272,23.265,36.439,36.565,30.311,30.049,4.988,4.701,6.138,6.138,6.138,5.892
4,1362886,1367887,5.0,5.0,5.0,5.0,27.539,27.011,23.265,23.272,36.565,36.661,30.049,29.885,4.701,4.66,6.138,6.138,5.892,6.056
4,1367887,1372887,5.0,5.0,5.0,5.0,27.011,26.64,23.272,23.275,36.661,37.039,29.885,29.953,4.66,4.824,6.138,6.343,6.056,5.974
4,1372887,1377888,5.0,5.0,5.0,5.0,26.64,26.262,23.275,23.268,37.039,36.603,29.953,30.011,4.824,4.742,6.343,6.302,5.974,6.056
4,1377888,1382887,5.0,5.0,5.0,5.0,26.262,25.982,23.268,23.272,36.603,36.816,30.011,30.107,4.742,4.783,6.302,6.262,6.056,6.138
4,1382887,1387888,5.0,5.0,5.0,5.0,25.982,25.627,23.272,23.275,36.816,36.342,30.107,29.885,4.783,4.701,6.262,6.262,6.138,6.22
4,1387888,1392888,5.0,5.0,5.0,5.0,25.627,25.347,23.275,23.279,36.342,35.964,29.885,29.923,4.701,4.783,6.262,6.713,6.22,7.001
4,1392888,1397888,5.0,5.0,5.0,5.0,25.347,25.087,23.279,23.279,35.964,36.342,29.923,29.885,4.783,4.742,6.713,6.343,7.001,6.015
4,1397888,1402888,5.0,5.0,5.0,5.0,25.087,24.815,23.279,23.268,36.342,36.303,29.885,30.107,4.742,4.824,6.343,6.179,6.015,5.974
4,1402888,1407889,5.0,5.0,5.0,5.0,24.815,24.551,23.268,23.279,36.303,36.545,30.107,29.875,4.824,4.701,6.179,6.385,5.974,5.974
4,1407889,1412889,5.0,5.0,5.0,5.0,24.551,24.243,23.279,23.286,36.545,36.69,29.875,30.504,4.701,5.399,6.385,6.385,5.974,7.042
4,1412889,1417889,5.0,5.0,5.0,5.0,24.243,24.034,23.286,23.279,36.69,36.526,30.504,29.923,5.399,4.783,6.385,6.508,7.042,6.343
4,1417889,1422889,5.0,5.0,5.0,5.0,24.034,23.77,23.279,23.268,36.526,37.049,29.923,29.962,4.783,4.742,6.508,6.056,6.343,6.343
4,1422889,1427890,5.0,5.0,5.0,5.0,23.77,23.565,23.268,23.272,37.049,36.497,29.962,29.856,4.742,4.701,6.056,6.549,6.343,6.343
4,1427890,1432889,5.0,5.0,5.0,5.0,23.565,23.273,23.272,23.272,36.497,35.722,29.856,29.827,4.701,4.701,6.549,6.179,6.343,7.329
4,1432889,1437890,5.0,5.0,5.0,5.0,23.273,23.037,23.272,23.272,35.722,36.303,29.827,30.146,4.701,4.783,6.179,6.343,7.329,6.426
4,1437890,1442890,5.0,5.0,5.0,5.0,23.037,22.737,23.272,23.261,36.303,36.332,30.146,29.827,4.783,4.742,6.343,6.508,6.426,6.22
4,1442890,1447891,5.0,5.0,5.0,5.029,22.737,22.579,23.261,23.268,36.332,36.071,29.827,29.865,4.742,4.865,6.508,6.262,6.22,6.96
4,1447891,1452890,5.0,5.0,5.029,5.144,22.579,22.256,23.268,23.265,36.071,36.381,29.865,30.998,4.865,4.742,6.262,6.467,6.96,5.933
4,1452890,1457891,5.0,5.0,5.144,5.034,22.256,22.051,23.265,23.244,36.381,36.129,30.998,30.011,4.742,4.824,6.467,6.59,5.933,5.974
4,1457891,1462891,5.0,5.0,5.034,5.001,22.051,21.783,23.244,23.258,36.129,36.264,30.011,29.875,4.824,5.194,6.59,6.426,5.974,5.727
4,1462891,1467891,5.0,5.0,5.001,5.0,21.783,21.554,23.258,23.258,36.264,37.146,29.875,30.301,5.194,4.906,6.426,6.426,5.727,5.974
4,1467891,1472891,5.0,5.0,5.0,5.0,21.554,21.33,23.258,23.265,37.146,36.923,30.301,29.962,4.906,4.865,6.426,6.385,5.974,5.727
4,1472891,1477892,5.0,5.0,5.0,5.0,21.33,21.085,23.265,23.261,36.923,36.933,29.962,30.291,4.865,4.824,6.385,6.262,5.727,5.81
4,1477892,1482892,5.0,5.0,5.0,5.0,21.085,20.888,23.261,23.268,36.933,36.642,30.291,29.856,4.824,4.824,6.262,6.672,5.81,5.974
4,1482892,1487892,5.0,5.0,5.0,5.0,20.888,20.612,23.268,23.268,36.642,36.129,29.856,30.214,4.824,4.865,6.672,6.672,5.974,6.426
4,1487892,1492892,5.0,5.0,5.0,5.0,20.612,20.423,23.268,23.265,36.129,35.887,30.214,30.069,4.865,4.824,6.672,6.22,6.426,6.96
4,1492892,1497893,5.0,5.0,5.0,5.0,20.423,20.186,23.265,23.268,35.887,36.603,30.069,29.885,4.824,4.824,6.22,6.262,6.96,5.563
4,1497893,1502892,5.0,5.0,5.0,5.0,20.186,19.969,23.268,23.261,36.603,36.468,29.885,29.914,4.824,4.824,6.262,6.672,5.563,5.687
4,1502892,1507893,5.0,5.0,5.0,5.0,19.969,19.847,23.261,23.275,36.468,36.497,29.914,30.262,4.824,4.824,6.672,6.22,5.687,5.851
