Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
4,2176461,2181461,5.0,5.0,5.0,5.0,21.468,21.14,24.376,24.376,36.1,35.877,35.78,35.605,5.892,6.138,5.768,5.604,9.342,6.343
4,2181461,2186462,5.0,5.0,5.0,5.0,21.14,20.983,24.376,24.373,35.877,35.838,35.605,36.593,6.138,5.563,5.604,5.604,6.343,7.986
4,2186462,2191461,5.0,5.0,5.0,5.0,20.983,20.774,24.373,24.362,35.838,36.158,36.593,36.186,5.563,5.892,5.604,5.522,7.986,7.452
4,2191461,2196462,5.0,5.0,5.0,5.0,20.774,20.62,24.362,24.366,36.158,35.896,36.186,35.663,5.892,5.317,5.522,5.645,7.452,5.851
4,2196462,2201462,5.0,5.0,5.0,5.0,20.62,20.462,24.366,24.355,35.896,36.419,35.663,35.296,5.317,5.235,5.645,5.687,5.851,5.81
4,2201462,2206463,5.0,5.0,5.0,5.0,20.462,20.368,24.355,24.341,36.419,36.642,35.296,35.131,5.235,5.481,5.687,5.687,5.81,5.727
4,2206463,2211462,5.0,5.0,5.0,5.0,20.368,20.332,24.341,24.352,36.642,36.991,35.131,35.044,5.481,5.563,5.687,5.687,5.727,6.056
4,2211462,2216463,5.0,5.194,5.0,3.993,20.332,20.174,24.352,24.348,36.991,36.807,35.044,35.354,5.563,5.399,5.687,5.81,6.056,6.056
4,2216463,2221463,5.194,5.045,3.993,3.319,20.174,20.17,24.348,24.345,36.807,35.925,35.354,35.963,5.399,5.235,5.81,5.727,6.056,6.385
4,2221463,2226463,5.045,4.949,3.319,2.791,20.17,19.993,24.345,24.334,35.925,36.109,35.963,35.402,5.235,5.563,5.727,5.481,6.385,5.974
4,2226463,2231463,4.949,4.949,2.791,2.844,19.993,19.954,24.334,24.338,36.109,35.712,35.402,35.383,5.563,5.44,5.481,5.933,5.974,6.179
4,2231463,2236464,4.949,4.959,2.844,3.197,19.954,19.898,24.338,24.341,35.712,35.906,35.383,35.15,5.44,5.687,5.933,5.81,6.179,12.956
4,2236464,2241464,4.959,4.959,3.197,3.269,19.898,19.65,24.341,24.334,35.906,36.051,35.15,35.092,5.687,5.03,5.81,5.768,12.956,6.056
4,2241464,2246464,4.959,4.959,3.269,3.28,19.65,19.634,24.334,24.341,36.051,36.681,35.092,35.199,5.03,5.317,5.768,5.687,6.056,6.097
4,2246464,2251464,4.959,4.959,3.28,3.299,19.634,19.394,24.341,24.331,36.681,37.02,35.199,35.489,5.317,4.988,5.687,5.81,6.097,6.015
4,2251464,2256465,4.959,5.003,3.299,3.131,19.394,19.303,24.331,24.338,37.02,36.952,35.489,35.199,4.988,5.563,5.81,5.81,6.015,5.851
4,2256465,2261464,5.003,5.003,3.131,3.171,19.303,19.165,24.338,24.331,36.952,36.962,35.199,35.063,5.563,5.03,5.81,5.768,5.851,5.974
4,2261464,2266465,5.003,5.003,3.171,3.171,19.165,18.976,24.331,24.331,36.962,35.799,35.063,35.092,5.03,5.276,5.768,5.892,5.974,6.385
4,2266465,2271465,5.003,5.003,3.171,3.171,18.976,18.83,24.331,24.338,35.799,35.848,35.092,35.131,5.276,5.153,5.892,6.015,6.385,6.549
4,2271465,2276466,5.003,5.003,3.171,3.174,18.83,18.601,24.338,24.352,35.848,36.661,35.131,35.112,5.153,5.194,6.015,5.851,6.549,5.851
4,2276466,2281465,5.003,5.003,3.174,3.174,18.601,18.4,24.352,24.338,36.661,36.904,35.112,35.47,5.194,4.988,5.851,5.768,5.851,6.056
4,2281465,2286466,5.003,5.003,3.174,3.174,18.4,18.187,24.338,24.352,36.904,35.857,35.47,35.605,4.988,5.07,5.768,5.892,6.056,8.89
4,2286466,2291466,5.003,5.003,3.174,3.174,18.187,17.947,24.352,24.338,35.857,36.042,35.605,35.789,5.07,5.892,5.892,5.892,8.89,13.613
4,2291466,2296466,5.003,5.132,3.174,2.623,17.947,17.777,24.338,24.331,36.042,35.935,35.789,35.373,5.892,5.481,5.892,5.851,13.613,12.873
4,2296466,2301466,5.132,4.95,2.623,2.622,17.777,17.549,24.331,24.345,35.935,36.109,35.373,34.996,5.481,5.645,5.851,5.851,12.873,16.159
4,2301466,2306467,4.95,4.946,2.622,2.819,17.549,17.367,24.345,24.345,36.109,36.187,34.996,35.315,5.645,5.399,5.851,5.851,16.159,6.262
4,2306467,2311467,4.946,4.946,2.819,2.829,17.367,17.052,24.345,24.345,36.187,36.681,35.315,35.915,5.399,5.153,5.851,6.015,6.262,6.097
4,2311467,2316467,4.946,5.028,2.829,2.407,17.052,16.803,24.345,24.348,36.681,36.807,35.915,35.77,5.153,5.317,6.015,5.81,6.097,5.933
4,2316467,2321467,5.028,4.915,2.407,1.909,16.803,16.547,24.348,24.341,36.807,36.72,35.77,35.228,5.317,5.481,5.81,5.604,5.933,5.81
4,2321467,2326468,4.915,4.915,1.909,2.064,16.547,16.319,24.341,24.362,36.72,36.807,35.228,35.218,5.481,5.153,5.604,6.056,5.81,5.974
4,2326468,2331467,4.915,4.915,2.064,2.09,16.319,16.094,24.362,24.348,36.807,36.942,35.218,35.141,5.153,5.235,6.056,5.81,5.974,6.015
