Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
4,519589,524589,29.995,29.546,5.0,5.0,5.0,5.0
4,524589,529589,29.546,32.534,5.0,6.74,5.0,5.183
4,529589,534589,32.534,31.592,6.74,6.746,5.183,5.183
4,534589,539590,31.592,30.922,6.746,6.813,5.183,5.183
4,539590,544590,30.922,30.934,6.813,6.873,5.183,5.183
4,544590,549590,30.934,30.33,6.873,6.835,5.183,5.183
4,549590,554590,30.33,29.968,6.835,5.0,5.183,5.0
4,554590,559591,29.968,29.581,5.0,5.0,5.0,5.0
4,559591,564590,29.581,29.061,5.0,5.0,5.0,5.0
4,564590,569591,29.061,28.718,5.0,5.0,5.0,5.0
4,569591,574591,28.718,28.375,5.0,5.0,5.0,5.0
4,574591,579592,28.375,27.933,5.0,5.0,5.0,5.0
4,579592,584591,27.933,27.527,5.0,5.0,5.0,5.0
4,584591,589592,27.527,28.174,5.0,5.0,5.0,5.0
4,589592,594592,28.174,29.644,5.0,5.0,5.0,5.0
4,594592,599592,29.644,28.533,5.0,5.0,5.0,5.0
4,599592,604592,28.533,28.292,5.0,5.0,5.0,5.0
4,604592,609593,28.292,27.748,5.0,5.0,5.0,5.0
4,609593,614593,27.748,27.401,5.0,5.0,5.0,5.0
4,614593,619593,27.401,26.782,5.0,5.0,5.0,5.0
4,619593,624594,26.782,26.703,5.0,5.083,5.0,4.136
4,624594,629594,26.703,26.561,5.083,5.067,4.136,4.128
4,629594,634593,26.561,27.346,5.067,5.066,4.128,4.128
4,634593,639594,27.346,27.141,5.066,5.061,4.128,4.128
4,639594,644594,27.141,28.328,5.061,5.061,4.128,4.128
4,644594,649595,28.328,28.749,5.061,5.058,4.128,4.128
4,649595,654594,28.749,28.04,5.058,5.058,4.128,4.128
4,654594,659595,28.04,27.693,5.058,5.058,4.128,4.128
4,659595,664595,27.693,27.441,5.058,5.058,4.128,4.128
4,664595,669596,27.441,29.325,5.058,6.498,4.128,4.166
4,669596,674596,29.325,34.585,6.498,6.454,4.166,4.097
