Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
4,1050081,1055081,10.022,10.089,5.0,5.307,5.0,4.998
4,1055081,1060081,10.089,10.026,5.307,5.477,4.998,4.952
4,1060081,1065081,10.026,10.066,5.477,6.066,4.952,4.974
4,1065081,1070082,10.066,10.042,6.066,6.277,4.974,4.897
4,1070082,1075081,10.042,10.022,6.277,6.277,4.897,4.871
4,1075081,1080085,10.022,10.042,6.277,6.335,4.871,4.871
4,1080085,1085082,10.042,9.947,6.335,6.36,4.871,4.871
4,1085082,1090083,9.947,9.928,6.36,6.36,4.871,4.871
4,1090083,1095082,9.928,9.758,6.36,6.36,4.871,4.871
4,1095082,1100083,9.758,9.679,6.36,6.354,4.871,4.871
4,1100083,1105083,9.679,9.51,6.354,6.349,4.871,4.871
4,1105083,1110083,9.51,9.506,6.349,6.348,4.871,4.871
4,1110083,1115083,9.506,9.293,6.348,6.341,4.871,4.871
4,1115083,1120084,9.293,9.159,6.341,6.661,4.871,4.952
4,1120084,1125084,9.159,8.966,6.661,5.91,4.952,5.014
4,1125084,1130084,8.966,8.887,5.91,5.91,5.014,5.014
4,1130084,1135084,8.887,8.658,5.91,5.899,5.014,5.018
4,1135084,1140085,8.658,8.556,5.899,5.859,5.018,5.018
4,1140085,1145084,8.556,8.386,5.859,5.859,5.018,5.018
4,1145084,1150085,8.386,8.24,5.859,5.859,5.018,5.018
4,1150085,1155085,8.24,8.027,5.859,5.859,5.018,5.019
4,1155085,1160086,8.027,7.881,5.859,5.147,5.019,5.0
4,1160086,1165085,7.881,7.736,5.147,5.083,5.0,5.018
4,1165085,1170086,7.736,7.535,5.083,6.539,5.018,5.096
4,1170086,1175086,7.535,7.46,6.539,6.539,5.096,5.096
4,1175086,1180086,7.46,7.286,6.539,6.539,5.096,5.096
4,1180086,1185086,7.286,7.113,6.539,6.539,5.096,5.096
4,1185086,1190087,7.113,6.994,6.539,6.532,5.096,5.0
4,1190087,1195087,6.994,6.9,6.532,6.497,5.0,4.719
4,1195087,1200087,6.9,6.785,6.497,6.478,4.719,4.694
4,1200087,1205087,6.785,6.596,6.478,6.466,4.694,4.684
