Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
4,1909725,1914726,35.298,34.194,5.048,5.048,4.565,4.665
4,1914726,1919725,34.194,33.315,5.048,5.033,4.665,4.324
4,1919725,1924726,33.315,32.712,5.033,4.957,4.324,3.978
4,1924726,1929726,32.712,32.002,4.957,4.898,3.978,3.824
4,1929726,1934726,32.002,31.182,4.898,4.896,3.824,3.764
4,1934726,1939726,31.182,30.488,4.896,4.798,3.764,3.488
4,1939726,1944727,30.488,29.987,4.798,5.015,3.488,3.239
4,1944727,1949727,29.987,29.491,5.015,5.578,3.239,3.669
4,1949727,1954727,29.491,28.801,5.578,5.824,3.669,4.268
4,1954727,1959727,28.801,28.127,5.824,5.912,4.268,4.887
4,1959727,1964728,28.127,27.5,5.912,5.921,4.887,5.043
4,1964728,1969727,27.5,26.833,5.921,5.929,5.043,4.289
4,1969727,1974728,26.833,26.175,5.929,6.058,4.289,4.05
4,1974728,1979728,26.175,25.513,6.058,6.321,4.05,4.158
4,1979728,1984729,25.513,25.075,6.321,6.507,4.158,3.762
4,1984729,1989728,25.075,24.842,6.507,6.269,3.762,3.437
4,1989728,1994729,24.842,24.413,6.269,6.252,3.437,3.353
4,1994729,1999729,24.413,23.853,6.252,6.169,3.353,3.26
4,1999729,2004729,23.853,23.36,6.169,5.945,3.26,2.859
4,2004729,2009729,23.36,23.092,5.945,5.601,2.859,2.746
4,2009729,2014730,23.092,22.757,5.601,5.505,2.746,2.706
4,2014730,2019730,22.757,22.378,5.505,5.43,2.706,2.706
4,2019730,2024730,22.378,22.489,5.43,5.426,2.706,2.817
4,2024730,2029730,22.489,22.118,5.426,5.216,2.817,3.629
4,2029730,2034731,22.118,22.469,5.216,5.002,3.629,3.382
4,2034731,2039730,22.469,22.181,5.002,5.156,3.382,3.511
4,2039730,2044731,22.181,21.826,5.156,5.593,3.511,3.955
4,2044731,2049731,21.826,21.586,5.593,5.758,3.955,4.403
4,2049731,2054732,21.586,21.464,5.758,5.486,4.403,4.41
4,2054732,2059731,21.464,21.077,5.486,5.544,4.41,4.22
4,2059731,2064732,21.077,21.058,5.544,5.549,4.22,4.18
