Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
4,783335,788335,11.012,11.122,5.0,4.926,5.0,5.34
4,788335,793335,11.122,10.862,4.926,4.988,5.34,5.461
4,793335,798336,10.862,10.649,4.988,5.0,5.461,5.0
4,798336,803336,10.649,10.629,5.0,5.0,5.0,5.0
4,803336,808336,10.629,10.531,5.0,5.0,5.0,5.0
4,808336,813336,10.531,10.42,5.0,5.0,5.0,5.0
4,813336,818337,10.42,10.397,5.0,5.0,5.0,5.0
4,818337,823336,10.397,10.353,5.0,4.105,5.0,4.836
4,823336,828337,10.353,10.208,4.105,3.956,4.836,4.482
4,828337,833337,10.208,10.18,3.956,3.956,4.482,4.425
4,833337,838338,10.18,10.034,3.956,4.946,4.425,5.0
4,838338,843337,10.034,9.947,4.946,5.0,5.0,5.0
4,843337,848338,9.947,9.849,5.0,5.0,5.0,5.0
4,848338,853338,9.849,9.805,5.0,5.0,5.0,5.0
4,853338,858338,9.805,9.687,5.0,5.0,5.0,5.0
4,858338,863338,9.687,9.616,5.0,5.0,5.0,5.0
4,863338,868339,9.616,9.518,5.0,5.0,5.0,5.0
4,868339,873339,9.518,9.368,5.0,5.0,5.0,5.0
4,873339,878339,9.368,9.265,5.0,5.0,5.0,4.867
4,878339,883339,9.265,9.281,5.0,5.957,4.867,4.799
4,883339,888340,9.281,9.131,5.957,5.973,4.799,4.806
4,888340,893339,9.131,9.064,5.973,5.983,4.806,4.854
4,893339,898340,9.064,8.997,5.983,5.835,4.854,4.941
4,898340,903340,8.997,8.863,5.835,5.813,4.941,4.925
4,903340,908341,8.863,8.871,5.813,5.813,4.925,4.869
4,908341,913340,8.871,8.776,5.813,5.969,4.869,5.132
4,913340,918341,8.776,8.686,5.969,5.284,5.132,5.0
4,918341,923341,8.686,8.607,5.284,5.0,5.0,5.0
4,923341,928341,8.607,8.473,5.0,5.0,5.0,5.0
4,928341,933341,8.473,8.461,5.0,5.0,5.0,5.0
4,933341,938342,8.461,8.351,5.0,5.0,5.0,5.0
