Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
4,1352912,1357914,28.572,27.295,5.162,5.487,5.0,5.026
4,1357914,1362914,27.295,28.686,5.487,5.472,5.026,5.054
4,1362914,1367914,28.686,27.638,5.472,5.019,5.054,5.0
4,1367914,1372914,27.638,27.381,5.019,5.019,5.0,5.0
4,1372914,1377915,27.381,27.5,5.019,5.006,5.0,5.0
4,1377915,1382915,27.5,27.523,5.006,5.0,5.0,5.0
4,1382915,1387915,27.523,27.2,5.0,5.0,5.0,4.685
4,1387915,1392915,27.2,27.192,5.0,5.057,4.685,4.58
4,1392915,1397916,27.192,27.019,5.057,5.091,4.58,4.317
4,1397916,1402915,27.019,26.869,5.091,5.111,4.317,3.962
4,1402915,1407916,26.869,27.362,5.111,5.105,3.962,3.628
4,1407916,1412916,27.362,26.9,5.105,5.039,3.628,3.431
4,1412916,1417917,26.9,26.687,5.039,4.899,3.431,3.206
4,1417917,1422916,26.687,26.549,4.899,5.053,3.206,3.014
4,1422916,1427917,26.549,26.151,5.053,5.053,3.014,2.973
4,1427917,1432917,26.151,25.915,5.053,5.053,2.973,2.969
4,1432917,1437917,25.915,25.899,5.053,5.053,2.969,2.963
4,1437917,1442917,25.899,25.544,5.053,5.061,2.963,3.211
4,1442917,1447918,25.544,25.217,5.061,5.061,3.211,3.211
4,1447918,1452918,25.217,24.882,5.061,5.091,3.211,3.368
4,1452918,1457918,24.882,24.657,5.091,5.091,3.368,3.368
4,1457918,1462918,24.657,24.535,5.091,5.118,3.368,3.489
4,1462918,1467919,24.535,24.223,5.118,5.118,3.489,3.702
4,1467919,1472918,24.223,23.995,5.118,5.118,3.702,3.761
4,1472918,1477919,23.995,24.259,5.118,5.063,3.761,3.861
4,1477919,1482919,24.259,23.79,5.063,5.063,3.861,3.866
4,1482919,1487920,23.79,23.486,5.063,5.058,3.866,3.632
4,1487920,1492919,23.486,23.179,5.058,4.994,3.632,3.166
4,1492919,1497919,23.179,22.804,4.994,4.963,3.166,2.982
4,1497919,1502919,22.804,22.54,4.963,5.078,2.982,2.655
4,1502919,1507919,22.54,22.433,5.078,5.061,2.655,2.572
