Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
4,1347886,1352886,26.017,28.016,5.0,5.0,5.0,5.0
4,1352886,1357887,28.016,28.237,5.0,5.0,5.0,5.0
4,1357887,1362886,28.237,27.539,5.0,5.0,5.0,5.0
4,1362886,1367887,27.539,27.011,5.0,5.0,5.0,5.0
4,1367887,1372887,27.011,26.64,5.0,5.0,5.0,5.0
4,1372887,1377888,26.64,26.262,5.0,5.0,5.0,5.0
4,1377888,1382887,26.262,25.982,5.0,5.0,5.0,5.0
4,1382887,1387888,25.982,25.627,5.0,5.0,5.0,5.0
4,1387888,1392888,25.627,25.347,5.0,5.0,5.0,5.0
4,1392888,1397888,25.347,25.087,5.0,5.0,5.0,5.0
4,1397888,1402888,25.087,24.815,5.0,5.0,5.0,5.0
4,1402888,1407889,24.815,24.551,5.0,5.0,5.0,5.0
4,1407889,1412889,24.551,24.243,5.0,5.0,5.0,5.0
4,1412889,1417889,24.243,24.034,5.0,5.0,5.0,5.0
4,1417889,1422889,24.034,23.77,5.0,5.0,5.0,5.0
4,1422889,1427890,23.77,23.565,5.0,5.0,5.0,5.0
4,1427890,1432889,23.565,23.273,5.0,5.0,5.0,5.0
4,1432889,1437890,23.273,23.037,5.0,5.0,5.0,5.0
4,1437890,1442890,23.037,22.737,5.0,5.0,5.0,5.0
4,1442890,1447891,22.737,22.579,5.0,5.0,5.0,5.029
4,1447891,1452890,22.579,22.256,5.0,5.0,5.029,5.144
4,1452890,1457891,22.256,22.051,5.0,5.0,5.144,5.034
4,1457891,1462891,22.051,21.783,5.0,5.0,5.034,5.001
4,1462891,1467891,21.783,21.554,5.0,5.0,5.001,5.0
4,1467891,1472891,21.554,21.33,5.0,5.0,5.0,5.0
4,1472891,1477892,21.33,21.085,5.0,5.0,5.0,5.0
4,1477892,1482892,21.085,20.888,5.0,5.0,5.0,5.0
4,1482892,1487892,20.888,20.612,5.0,5.0,5.0,5.0
4,1487892,1492892,20.612,20.423,5.0,5.0,5.0,5.0
4,1492892,1497893,20.423,20.186,5.0,5.0,5.0,5.0
4,1497893,1502892,20.186,19.969,5.0,5.0,5.0,5.0
4,1502892,1507893,19.969,19.847,5.0,5.0,5.0,5.0
