Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,1894760,1899760,10.026,10.16,5.0,5.0,5.051,5.073
2,1899760,1904760,10.16,10.141,5.0,5.0,5.073,4.72
2,1904760,1909761,10.141,10.074,5.0,4.996,4.72,4.576
2,1909761,1914760,10.074,10.05,4.996,5.0,4.576,4.878
2,1914760,1919761,10.05,10.014,5.0,4.973,4.878,4.29
2,1919761,1924761,10.014,9.975,4.973,4.89,4.29,4.112
2,1924761,1929762,9.975,10.003,4.89,4.888,4.112,4.145
2,1929762,1934761,10.003,9.884,4.888,5.0,4.145,5.0
2,1934761,1939762,9.884,9.892,5.0,5.0,5.0,5.0
2,1939762,1944762,9.892,9.912,5.0,5.0,5.0,5.0
2,1944762,1949762,9.912,9.845,5.0,5.0,5.0,5.007
2,1949762,1954762,9.845,9.813,5.0,5.0,5.007,5.0
2,1954762,1959763,9.813,9.908,5.0,5.076,5.0,5.0
2,1959763,1964763,9.908,9.888,5.076,5.0,5.0,5.0
2,1964763,1969763,9.888,9.865,5.0,5.0,5.0,5.0
2,1969763,1974763,9.865,9.809,5.0,5.0,5.0,5.0
2,1974763,1979764,9.809,9.825,5.0,5.0,5.0,5.0
2,1979764,1984763,9.825,9.715,5.0,5.0,5.0,5.0
2,1984763,1989764,9.715,9.77,5.0,5.0,5.0,5.0
2,1989764,1994764,9.77,9.644,5.0,5.0,5.0,5.0
2,1994764,1999765,9.644,9.529,5.0,5.0,5.0,5.136
2,1999765,2004764,9.529,9.596,5.0,4.977,5.136,5.279
2,2004764,2009765,9.596,9.549,4.977,4.97,5.279,5.29
2,2009765,2014765,9.549,9.719,4.97,4.964,5.29,5.299
2,2014765,2019765,9.719,9.782,4.964,4.954,5.299,5.346
2,2019765,2024765,9.782,9.932,4.954,4.942,5.346,5.404
2,2024765,2029766,9.932,10.081,4.942,4.931,5.404,5.553
2,2029766,2034766,10.081,10.215,4.931,4.922,5.553,5.574
2,2034766,2039766,10.215,10.491,4.922,4.922,5.574,5.614
2,2039766,2044766,10.491,10.555,4.922,4.922,5.614,5.644
2,2044766,2049767,10.555,10.515,4.922,4.97,5.644,5.99
2,2049767,2054766,10.515,10.862,4.97,4.975,5.99,5.994
2,2054766,2059767,10.862,11.103,4.975,4.975,5.994,5.855
2,2059767,2064757,11.103,10.921,4.975,5.0,5.855,5.0
