Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,1633032,1638032,19.808,19.626,5.177,7.196,6.459,5.862
2,1638032,1643033,19.626,19.5,7.196,7.583,5.862,5.713
2,1643033,1648034,19.5,19.307,7.583,7.583,5.713,5.673
2,1648034,1653033,19.307,19.307,7.583,7.61,5.673,5.58
2,1653033,1658034,19.307,19.224,7.61,7.61,5.58,5.58
2,1658034,1663034,19.224,19.169,7.61,7.076,5.58,5.742
2,1663034,1668035,19.169,18.968,7.076,5.66,5.742,5.78
2,1668035,1673034,18.968,18.94,5.66,5.592,5.78,5.731
2,1673034,1678035,18.94,18.739,5.592,5.552,5.731,4.696
2,1678035,1683035,18.739,18.672,5.552,5.799,4.696,3.531
2,1683035,1688035,18.672,18.518,5.799,6.084,3.531,4.269
2,1688035,1693035,18.518,18.507,6.084,8.963,4.269,4.585
2,1693035,1698036,18.507,18.471,8.963,8.52,4.585,4.856
2,1698036,1703036,18.471,18.396,8.52,8.557,4.856,5.135
2,1703036,1708036,18.396,18.345,8.557,9.431,5.135,4.594
2,1708036,1713036,18.345,18.258,9.431,9.114,4.594,5.099
2,1713036,1718037,18.258,18.085,9.114,9.114,5.099,5.099
2,1718037,1723036,18.085,17.939,9.114,9.114,5.099,5.099
2,1723036,1728037,17.939,17.888,9.114,9.394,5.099,4.775
2,1728037,1733037,17.888,17.813,9.394,9.353,4.775,5.221
2,1733037,1738038,17.813,17.655,9.353,9.353,5.221,5.193
2,1738038,1743037,17.655,17.671,9.353,9.286,5.193,5.136
2,1743037,1748038,17.671,17.687,9.286,9.446,5.136,5.574
2,1748038,1753038,17.687,17.923,9.446,9.427,5.574,5.555
2,1753038,1758038,17.923,17.805,9.427,9.427,5.555,5.555
2,1758038,1763038,17.805,17.836,9.427,9.427,5.555,5.544
2,1763038,1768040,17.836,17.746,9.427,9.427,5.544,5.544
2,1768040,1773039,17.746,17.876,9.427,9.427,5.544,5.552
2,1773039,1778039,17.876,18.014,9.427,9.147,5.552,5.764
2,1778039,1783039,18.014,17.876,9.147,9.16,5.764,5.861
2,1783039,1788040,17.876,17.793,9.16,9.16,5.861,5.831
2,1788040,1793039,17.793,17.726,9.16,9.167,5.831,5.708
2,1793039,1798040,17.726,17.939,9.167,9.427,5.708,5.53
