Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,2158516,2163515,14.911,15.696,5.0,5.0,5.0,5.0
2,2163515,2168516,15.696,15.361,5.0,5.0,5.0,5.0
2,2168516,2173516,15.361,15.439,5.0,5.0,5.0,5.0
2,2173516,2178517,15.439,15.053,5.0,5.16,5.0,4.911
2,2178517,2183517,15.053,14.95,5.16,5.169,4.911,4.911
2,2183517,2188518,14.95,14.844,5.169,5.169,4.911,4.911
2,2188518,2193518,14.844,14.895,5.169,5.169,4.911,4.911
2,2193518,2198518,14.895,14.943,5.169,5.169,4.911,4.911
2,2198518,2203518,14.943,15.152,5.169,5.41,4.911,4.743
2,2203518,2208519,15.152,15.045,5.41,5.461,4.743,4.867
2,2208519,2213518,15.045,14.816,5.461,5.461,4.867,4.878
2,2213518,2218518,14.816,14.82,5.461,5.461,4.878,4.878
2,2218518,2223518,14.82,14.907,5.461,5.461,4.878,4.878
2,2223518,2228519,14.907,14.836,5.461,5.461,4.878,4.878
2,2228519,2233518,14.836,15.55,5.461,5.461,4.878,4.878
2,2233518,2238519,15.55,16.007,5.461,6.298,4.878,4.878
2,2238519,2243519,16.007,15.305,6.298,6.592,4.878,4.998
2,2243519,2248520,15.305,15.128,6.592,6.592,4.998,4.998
2,2248520,2253519,15.128,15.053,6.592,6.592,4.998,4.998
2,2253519,2258520,15.053,15.546,6.592,6.592,4.998,4.998
2,2258520,2263520,15.546,15.491,6.592,6.592,4.998,4.998
2,2263520,2268520,15.491,15.463,6.592,6.592,4.998,4.998
2,2268520,2273520,15.463,15.739,6.592,6.592,4.998,4.998
2,2273520,2278521,15.739,16.216,6.592,6.592,4.998,4.998
2,2278521,2283521,16.216,16.922,6.592,7.296,4.998,4.841
2,2283521,2288521,16.922,16.011,7.296,7.384,4.841,4.957
2,2288521,2293521,16.011,18.175,7.384,7.397,4.957,5.076
2,2293521,2298522,18.175,17.549,7.397,7.934,5.076,4.974
2,2298522,2303521,17.549,16.63,7.934,8.037,4.974,4.92
2,2303521,2308522,16.63,16.074,8.037,8.218,4.92,4.904
2,2308522,2313522,16.074,16.354,8.218,8.607,4.904,5.249
2,2313522,2318523,16.354,16.2,8.607,8.671,5.249,5.249
2,2318523,2323522,16.2,16.181,8.671,8.671,5.249,5.249
2,2323522,2328523,16.181,16.062,8.671,8.516,5.249,5.266
