Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,757020,762020,16.283,16.358,5.0,5.0,5.0,5.0
2,762020,767020,16.358,16.441,5.0,5.0,5.0,5.0
2,767020,772020,16.441,16.362,5.0,5.0,5.0,5.0
2,772020,777021,16.362,16.291,5.0,5.0,5.0,5.0
2,777021,782020,16.291,16.248,5.0,4.224,5.0,4.049
2,782020,787021,16.248,16.145,4.224,4.701,4.049,1.829
2,787021,792021,16.145,16.137,4.701,4.429,1.829,2.204
2,792021,797022,16.137,16.05,4.429,4.395,2.204,1.74
2,797022,802021,16.05,15.916,4.395,4.32,1.74,1.946
2,802021,807022,15.916,15.877,4.32,4.268,1.946,2.06
2,807022,812022,15.877,15.719,4.268,4.049,2.06,2.624
2,812022,817022,15.719,15.849,4.049,4.349,2.624,3.865
2,817022,822022,15.849,15.806,4.349,4.321,3.865,4.056
2,822022,827023,15.806,15.976,4.321,5.083,4.056,4.9
2,827023,832023,15.976,16.145,5.083,5.019,4.9,5.0
2,832023,837023,16.145,16.121,5.019,5.0,5.0,5.0
2,837023,842023,16.121,16.027,5.0,5.004,5.0,5.0
2,842023,847024,16.027,15.999,5.004,5.021,5.0,5.0
2,847024,852023,15.999,15.841,5.021,5.054,5.0,5.0
2,852023,857024,15.841,15.995,5.054,5.054,5.0,5.0
2,857024,862024,15.995,17.17,5.054,6.053,5.0,5.231
2,862024,867025,17.17,17.245,6.053,6.431,5.231,5.346
2,867025,872024,17.245,17.509,6.431,6.462,5.346,5.408
2,872024,877025,17.509,17.363,6.462,7.04,5.408,6.466
2,877025,882025,17.363,17.513,7.04,7.134,6.466,6.38
2,882025,887025,17.513,17.304,7.134,7.406,6.38,7.121
2,887025,892025,17.304,17.178,7.406,7.358,7.121,7.221
2,892025,897026,17.178,18.349,7.358,8.221,7.221,7.355
2,897026,902026,18.349,18.164,8.221,8.187,7.355,7.393
2,902026,907026,18.164,18.802,8.187,8.079,7.393,7.257
2,907026,912026,18.802,18.44,8.079,7.668,7.257,7.06
2,912026,917027,18.44,18.444,7.668,7.088,7.06,6.645
2,917027,922026,18.444,18.57,7.088,7.203,6.645,6.272
