Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,1032163,1037153,6.738,6.726,5.0,5.0,5.0,5.0
2,1037153,1042160,6.726,6.722,5.0,5.0,5.0,5.0
2,1042160,1047196,6.722,6.651,5.0,5.0,5.0,5.0
2,1047196,1052180,6.651,6.647,5.0,5.0,5.0,5.0
2,1052180,1057179,6.647,6.624,5.0,6.716,5.0,5.062
2,1057179,1062145,6.624,6.557,6.716,6.709,5.062,5.094
2,1062145,1067143,6.557,6.549,6.709,7.174,5.094,5.076
2,1067143,1072142,6.549,6.545,7.174,7.014,5.076,5.131
2,1072142,1077141,6.545,6.561,7.014,7.01,5.131,5.131
2,1077141,1082140,6.561,6.604,7.01,7.257,5.131,5.014
2,1082140,1087138,6.604,6.529,7.257,7.218,5.014,5.014
2,1087138,1092187,6.529,6.833,7.218,7.338,5.014,5.008
2,1092187,1097186,6.833,7.014,7.338,7.534,5.008,4.97
2,1097186,1102184,7.014,7.972,7.534,7.414,4.97,4.97
2,1102184,1107183,7.972,7.771,7.414,7.414,4.97,4.97
2,1107183,1112182,7.771,7.716,7.414,7.393,4.97,4.928
2,1112182,1117181,7.716,7.704,7.393,7.393,4.928,4.909
2,1117181,1122179,7.704,7.68,7.393,7.355,4.909,4.796
2,1122179,1127178,7.68,7.669,7.355,7.322,4.796,4.776
2,1127178,1132177,7.669,7.68,7.322,7.277,4.776,4.934
2,1132177,1137175,7.68,7.637,7.277,7.491,4.934,4.909
2,1137175,1142174,7.637,7.862,7.491,7.491,4.909,4.887
2,1142174,1147173,7.862,7.803,7.491,7.491,4.887,4.852
2,1147173,1152172,7.803,8.146,7.491,7.572,4.852,4.976
2,1152172,1157170,8.146,9.147,7.572,7.546,4.976,4.904
2,1157170,1162169,9.147,9.155,7.546,7.491,4.904,4.896
2,1162169,1167168,9.155,9.506,7.491,7.446,4.896,5.014
2,1167168,1172166,9.506,9.77,7.446,7.446,5.014,4.928
2,1172166,1177165,9.77,10.152,7.446,7.509,4.928,5.084
2,1177165,1182164,10.152,10.219,7.509,7.403,5.084,4.925
2,1182164,1187163,10.219,10.925,7.403,7.454,4.925,5.069
2,1187163,1192161,10.925,11.394,7.454,7.419,5.069,5.197
2,1192161,1197160,11.394,12.423,7.419,7.322,5.197,5.26
2,1197160,1202159,12.423,12.778,7.322,7.279,5.26,5.153
