Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,1899778,1904777,25.453,25.174,5.0,5.0,4.963,4.938
2,1904777,1909778,25.174,25.142,5.0,5.0,4.938,4.938
2,1909778,1914778,25.142,24.98,5.0,5.0,4.938,5.0
2,1914778,1919778,24.98,24.712,5.0,5.0,5.0,5.0
2,1919778,1924778,24.712,24.614,5.0,5.0,5.0,5.0
2,1924778,1929779,24.614,24.633,5.0,5.0,5.0,5.0
2,1929779,1934779,24.633,24.566,5.0,5.218,5.0,5.0
2,1934779,1939779,24.566,24.357,5.218,5.529,5.0,5.0
2,1939779,1944779,24.357,24.448,5.529,5.151,5.0,5.005
2,1944779,1949780,24.448,24.251,5.151,5.147,5.005,5.205
2,1949780,1954779,24.251,24.062,5.147,5.144,5.205,5.207
2,1954779,1959780,24.062,25.134,5.144,5.0,5.207,5.189
2,1959780,1964780,25.134,25.091,5.0,5.0,5.189,5.0
2,1964780,1969781,25.091,24.957,5.0,5.0,5.0,5.0
2,1969781,1974780,24.957,24.811,5.0,5.0,5.0,5.0
2,1974780,1979781,24.811,24.673,5.0,5.0,5.0,5.0
2,1979781,1984781,24.673,24.421,5.0,5.0,5.0,5.0
2,1984781,1989781,24.421,24.326,5.0,5.0,5.0,5.0
2,1989781,1994781,24.326,24.219,5.0,5.0,5.0,5.0
2,1994781,1999782,24.219,24.085,5.0,5.0,5.0,5.0
2,1999782,2004782,24.085,23.995,5.0,5.0,5.0,5.0
2,2004782,2009782,23.995,24.058,5.0,5.0,5.0,5.0
2,2009782,2014782,24.058,26.498,5.0,5.0,5.0,5.0
2,2014782,2019783,26.498,28.422,5.0,5.0,5.0,5.0
2,2019783,2024782,28.422,29.159,5.0,5.0,5.0,5.0
2,2024782,2029783,29.159,30.547,5.0,5.117,5.0,5.0
2,2029783,2034783,30.547,37.392,5.117,6.032,5.0,5.11
2,2034783,2039784,37.392,38.133,6.032,5.99,5.11,5.334
2,2039784,2044783,38.133,36.95,5.99,5.964,5.334,5.392
2,2044783,2049784,36.95,39.087,5.964,6.109,5.392,5.329
2,2049784,2054784,39.087,38.019,6.109,6.109,5.329,5.342
2,2054784,2059784,38.019,36.863,6.109,6.109,5.342,5.347
2,2059784,2064784,36.863,36.118,6.109,6.107,5.347,5.35
