Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
2,506641,511640,21.468,21.503,6.703,7.134,4.728,5.596
2,511640,516641,21.503,21.893,7.134,7.631,5.596,6.812
2,516641,521641,21.893,21.767,7.631,7.309,6.812,6.564
2,521641,526641,21.767,21.822,7.309,7.246,6.564,6.588
2,526641,531641,21.822,21.692,7.246,7.191,6.588,6.528
2,531641,536642,21.692,21.42,7.191,7.033,6.528,7.017
2,536642,541642,21.42,21.424,7.033,7.038,7.017,7.796
2,541642,546642,21.424,21.058,7.038,7.038,7.796,7.766
2,546642,551642,21.058,20.774,7.038,7.038,7.766,7.583
2,551642,556643,20.774,20.304,7.038,6.994,7.583,7.487
2,556643,561642,20.304,20.107,6.994,6.815,7.487,7.056
2,561642,566643,20.107,19.595,6.815,6.722,7.056,6.736
2,566643,571643,19.595,19.295,6.722,6.722,6.736,6.686
2,571643,576644,19.295,18.791,6.722,6.72,6.686,6.668
2,576644,581643,18.791,18.286,6.72,6.412,6.668,6.548
2,581643,586644,18.286,17.974,6.412,6.286,6.548,6.491
2,586644,591644,17.974,17.336,6.286,6.286,6.491,6.48
2,591644,596643,17.336,17.001,6.286,6.286,6.48,6.47
2,596643,601643,17.001,16.65,6.286,6.286,6.47,6.459
2,601643,606644,16.65,16.102,6.286,5.193,6.459,6.136
2,606644,611644,16.102,15.822,5.193,6.313,6.136,5.004
2,611644,616644,15.822,15.538,6.313,6.046,5.004,4.967
2,616644,621644,15.538,15.223,6.046,5.307,4.967,4.841
2,621644,626645,15.223,14.86,5.307,5.331,4.841,5.476
2,626645,631644,14.86,14.533,5.331,5.175,5.476,5.578
2,631644,636645,14.533,14.044,5.175,6.504,5.578,6.214
2,636645,641645,14.044,13.945,6.504,6.694,6.214,6.403
2,641645,646645,13.945,13.748,6.694,6.643,6.403,6.438
2,646645,651646,13.748,13.618,6.643,6.626,6.438,6.453
2,651646,656647,13.618,13.31,6.626,6.618,6.453,6.426
2,656647,661647,13.31,12.983,6.618,6.258,6.426,6.189
2,661647,666647,12.983,12.731,6.258,5.297,6.189,5.842
2,666647,671647,12.731,12.549,5.297,7.2,5.842,5.98
