Start,Border,End,Valence,Arousal,Valence Diff,Arousal Diff,Score,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff
1878376,1883376,1888376,4.992,3.416,0.030999999999999694,0.7009999999999996,0.0528366916813208,0.2560000000000002,0.5420000000000016,0.28000000000000114,0.013999999999999346,12.608,1.0260000000000007,0.9439999999999991
1883376,1888376,1893376,5.048,3.431,0.05600000000000005,0.02300000000000013,5.6093046364162245,0.2759999999999998,0.9390000000000001,0.3680000000000021,0.0070000000000014495,11.581,4.2299999999999995,1.971
1888376,1893376,1898376,5.048,3.439,0.5360000000000005,0.05600000000000005,1.3549332417407836,0.2839999999999989,1.2980000000000018,1.4810000000000016,0.0070000000000014495,9.199000000000002,0.4110000000000005,1.4779999999999998
1893376,1898376,1903376,4.512,3.487,0.532,0.10699999999999976,2.134945468174426,0.2680000000000007,0.6879999999999953,0.010000000000001563,0.004000000000001336,9.076,3.2039999999999997,1.8069999999999986
1898376,1903376,1908376,4.516,3.546,0.01100000000000012,0.018999999999999684,0.2425593715849387,0.2530000000000001,1.017000000000003,0.5229999999999997,0.004000000000001336,1.190999999999999,0.5739999999999998,1.3550000000000004
1903376,1908376,1913376,4.523,3.506,0.01499999999999968,0.040000000000000036,0.0916099290835369,0.240000000000002,1.2689999999999984,0.11700000000000088,0.004000000000001336,0.24700000000000077,0.41000000000000014,0.08200000000000074
1908376,1913376,1918376,4.531,3.506,0.017000000000000348,0.0,0.0125872926369764,0.18100000000000094,0.2710000000000008,0.4059999999999988,0.0070000000000014495,0.2869999999999999,0.04100000000000037,0.4930000000000003
1913376,1918376,1923376,4.54,3.506,0.014000000000000234,0.0,0.0009517917350375,0.2530000000000001,0.8619999999999948,0.3780000000000001,0.006999999999997897,0.0,0.12300000000000022,0.9849999999999994
1918376,1923376,1928376,4.545,3.506,0.01499999999999968,0.0,0.8243730861630131,0.3670000000000009,1.5499999999999972,0.3769999999999989,0.0030000000000001137,18.110999999999997,6.735,2.7520000000000007
1923376,1928376,1933376,4.555,3.506,0.009999999999999787,0.0,1.3347188146500004,0.16899999999999693,1.016999999999996,0.2129999999999974,0.003999999999997783,2.257999999999999,0.6160000000000005,1.1509999999999998
1928376,1933376,1938376,4.555,3.506,0.03000000000000025,0.0,5.84743023882192,0.11400000000000077,1.9279999999999973,0.16399999999999793,0.0030000000000001137,18.604,6.284000000000001,2.6690000000000005
1933376,1938376,1943376,4.585,3.506,0.7060000000000004,0.020999999999999908,0.2667752422168218,0.2680000000000007,0.39699999999999847,0.11599999999999966,0.0,1.9299999999999997,0.8210000000000006,1.5199999999999996
1938376,1943376,1948376,5.261,3.485,0.6799999999999997,0.001000000000000334,0.4469301216591829,0.22100000000000009,0.5519999999999996,0.20400000000000063,0.006999999999997897,1.5610000000000008,0.6980000000000004,1.8890000000000011
1943376,1948376,1953376,5.265,3.507,0.0039999999999995595,0.028000000000000025,1.363353017186479,0.2170000000000023,1.1330000000000027,0.038999999999997925,0.003999999999997783,1.6430000000000007,0.657,1.3550000000000004
1948376,1953376,1958376,5.265,3.513,0.0,0.005999999999999783,0.257396648444784,0.2359999999999971,1.2689999999999984,0.18400000000000105,0.006999999999997897,1.849000000000001,0.1639999999999997,0.2870000000000008
1953376,1958376,1963376,5.265,3.513,0.0,0.0,0.0335513757934417,0.1769999999999996,0.4069999999999965,0.01899999999999835,0.0030000000000001137,0.2060000000000004,0.1640000000000006,1.6010000000000009
1958376,1963376,1968376,5.265,3.513,0.0,0.0,0.3149833454819337,0.15000000000000213,0.0,0.4549999999999983,0.0,0.3279999999999994,0.3700000000000001,1.971
1963376,1968376,1973376,5.265,3.513,0.5989999999999993,0.08400000000000007,0.0362057833203497,0.19399999999999906,0.34899999999999665,0.41600000000000037,0.0,0.4109999999999996,0.12300000000000022,0.08299999999999841
1968376,1973376,1978376,4.666,3.429,0.5949999999999998,0.08400000000000007,0.1276022422734104,0.18900000000000006,0.6299999999999955,0.39699999999999847,0.006999999999997897,0.0,0.4109999999999996,2.2170000000000005
1973376,1978376,1983376,4.67,3.429,0.006999999999999673,0.0,0.0677257656737717,0.16100000000000136,0.25200000000000244,0.3000000000000007,0.0,0.24599999999999955,0.20500000000000007,1.9299999999999997
1978376,1983376,1988376,4.673,3.429,0.734,0.19599999999999973,0.2310071243979663,0.19399999999999906,1.3260000000000005,0.46499999999999986,0.00999999999999801,0.12300000000000022,0.12300000000000022,0.45199999999999996
1983376,1988376,1993376,3.936,3.233,0.133,0.13800000000000034,0.0017274264289351,0.22499999999999787,0.46399999999999864,0.23199999999999932,0.0070000000000014495,0.6979999999999995,0.04100000000000037,0.041999999999999815
1988376,1993376,1998376,4.806,3.567,1.3289999999999997,0.3129999999999997,0.3631833524224055,0.20500000000000185,0.33899999999999864,0.46499999999999986,0.01699999999999946,0.28800000000000026,0.08199999999999985,1.5199999999999996
1993376,1998376,2003376,5.265,3.546,0.3689999999999998,0.24800000000000022,0.0080864132049258,0.11400000000000077,0.5519999999999996,0.23199999999999932,0.0070000000000014495,0.16499999999999915,0.20500000000000007,0.8629999999999995
1998376,2003376,2008376,5.175,3.319,0.1589999999999998,0.5579999999999998,0.5590930731193189,0.18900000000000006,1.3269999999999982,0.0,0.004000000000001336,13.635,4.024,3.4090000000000007
2003376,2008376,2013376,5.106,2.988,0.07200000000000006,0.41800000000000015,3.179266892751494,0.1739999999999995,0.047999999999994714,0.038000000000000256,0.0030000000000001137,1.6830000000000007,0.1639999999999997,0.04099999999999859
2008376,2013376,2018376,5.103,2.901,0.0030000000000001137,0.008000000000000007,19.683703421695245,0.10999999999999943,1.607999999999997,0.06800000000000139,0.006999999999997897,13.100999999999999,4.024,0.8209999999999997
2013376,2018376,2023376,5.103,2.996,0.0,0.17800000000000038,0.6599769338433846,0.2010000000000005,0.12600000000000477,0.07700000000000173,0.006999999999997897,1.8479999999999999,0.20500000000000007,1.5599999999999987
2018376,2023376,2028376,5.103,3.079,0.0,0.1280000000000001,0.3357500902205635,0.16199999999999903,1.3459999999999965,0.33000000000000185,0.0070000000000014495,0.2469999999999999,0.1639999999999997,3.6959999999999997
2023376,2028376,2033376,5.103,3.124,0.0,0.06699999999999973,0.0404999899160752,0.10599999999999987,1.7049999999999983,0.08699999999999974,0.013999999999999346,0.12300000000000022,0.08199999999999985,2.3819999999999997
2028376,2033376,2038376,5.103,3.146,0.0,0.08299999999999974,0.0044340005496968,0.15399999999999991,1.0459999999999994,0.22199999999999775,0.0,0.08199999999999985,0.08199999999999985,1.6839999999999993
