Start,Border,End,Score
221501.01,222501.01,223501.01,2.3906047423416084
222501.01,223501.01,224501.01,2.755416946123873
223501.01,224501.01,225501.01,2.575862123760343
224501.01,225501.01,226501.01,2.433469071354084
225501.01,226501.01,227501.01,3.194630727612263
226501.01,227501.01,228501.01,2.093772889254351
227501.01,228501.01,229501.01,2.394154459095402
228501.01,229501.01,230501.01,2.019033827543316
229501.01,230501.01,231501.01,1.8153762046966524
230501.01,231501.01,232501.01,2.4275671354321853
231501.01,232501.01,233501.01,2.7899473238886885
232501.01,233501.01,234501.01,1.562839266896014
233501.01,234501.01,235501.01,4.095392764728466
234501.01,235501.01,236501.01,3.6793218842572744
235501.01,236501.01,237501.01,2.878874107267369
236501.01,237501.01,238501.01,2.937393534390762
237501.01,238501.01,239501.01,1.8018875488314345
238501.01,239501.01,240501.01,2.186108572215033
239501.01,240501.01,241501.01,1.7823662377734397
240501.01,241501.01,242501.01,2.8172046243480704
241501.01,242501.01,243501.01,2.944121401090622
242501.01,243501.01,244501.01,2.456923876114666
243501.01,244501.01,245501.01,2.9277673899067
244501.01,245501.01,246501.01,3.4536475930688875
245501.01,246501.01,247501.01,3.2644351585098312
246501.01,247501.01,248501.01,2.1044875426456895
247501.01,248501.01,249501.01,2.9149044944424616
248501.01,249501.01,250501.01,2.0222473938465795
249501.01,250501.01,251501.01,2.3350398573277458
250501.01,251501.01,252501.01,3.0007336119395154
251501.01,252501.01,253501.01,2.4304775400255614
252501.01,253501.01,254501.01,2.199670802244451
253501.01,254501.01,255501.01,3.030442427311849
254501.01,255501.01,256501.01,3.2224247803779957
255501.01,256501.01,257501.01,1.8744018174771282
256501.01,257501.01,258501.01,2.8047184885741334
257501.01,258501.01,259501.01,2.5389420536669975
258501.01,259501.01,260501.01,1.9573675412849882
259501.01,260501.01,261501.01,2.995556141294848
260501.01,261501.01,262501.01,0.8762441319158142
261501.01,262501.01,263501.01,2.1668949957750208
262501.01,263501.01,264501.01,2.577724204147767
263501.01,264501.01,265501.01,2.0092443273917597
264501.01,265501.01,266501.01,1.9708127180811874
265501.01,266501.01,267501.01,2.965141882954149
266501.01,267501.01,268501.01,2.00791369930097
267501.01,268501.01,269501.01,1.948873729992988
268501.01,269501.01,270501.01,3.11487794349932
269501.01,270501.01,271501.01,1.768970652854418
270501.01,271501.01,272501.01,2.762295594934945
271501.01,272501.01,273501.01,1.376329266610459
272501.01,273501.01,274501.01,3.09629374658575
273501.01,274501.01,275501.01,2.2493518357378064
274501.01,275501.01,276501.01,3.49285228571456
275501.01,276501.01,277501.01,2.9200748547834054
276501.01,277501.01,278501.01,2.956516298137109
277501.01,278501.01,279501.01,2.763167731152301
278501.01,279501.01,280501.01,2.456338365725477
279501.01,280501.01,281501.01,3.4050251598367107
280501.01,281501.01,282501.01,3.6049724033417676
281501.01,282501.01,283501.01,1.4565536511812662
282501.01,283501.01,284501.01,2.4305103153871013
283501.01,284501.01,285501.01,2.836296878956974
284501.01,285501.01,286501.01,2.6356193578160303
285501.01,286501.01,287501.01,2.602257122659688
286501.01,287501.01,288501.01,3.651414126140587
287501.01,288501.01,289501.01,2.108218579840723
288501.01,289501.01,290501.01,3.2056159346290523
289501.01,290501.01,291501.01,1.564660948041551
290501.01,291501.01,292501.01,1.5726910007624775
291501.01,292501.01,293501.01,1.7785555453690198
292501.01,293501.01,294501.01,1.5963691891867424
293501.01,294501.01,295501.01,2.198471495226481
294501.01,295501.01,296501.01,2.712712198730995
295501.01,296501.01,297501.01,3.476775501035036
296501.01,297501.01,298501.01,2.9598028182479217
297501.01,298501.01,299501.01,2.2028304260343052
298501.01,299501.01,300501.01,3.6818175309277867
299501.01,300501.01,301501.01,3.481064359477923
300501.01,301501.01,302501.01,2.3198702905398347
301501.01,302501.01,303501.01,2.8964334508384764
302501.01,303501.01,304501.01,3.5137004256663773
303501.01,304501.01,305501.01,2.9740015766912986
304501.01,305501.01,306501.01,3.694326136818574
305501.01,306501.01,307501.01,4.261051862741699
306501.01,307501.01,308501.01,3.5161712347182004
307501.01,308501.01,309501.01,2.880017592417002
308501.01,309501.01,310501.01,4.055428628609574
309501.01,310501.01,311501.01,3.830585070512027
310501.01,311501.01,312501.01,2.223225595627742
311501.01,312501.01,313501.01,4.0054350292923395
312501.01,313501.01,314501.01,3.69773117700586
313501.01,314501.01,315501.01,2.401210633422406
314501.01,315501.01,316501.01,3.811460986568376
315501.01,316501.01,317501.01,3.884399013724642
316501.01,317501.01,318501.01,1.7708851393520901
317501.01,318501.01,319501.01,3.4660704293136124
318501.01,319501.01,320501.01,3.5161522633007762
319501.01,320501.01,321501.01,2.5632098603622966
320501.01,321501.01,322501.01,2.8302037684632686
321501.01,322501.01,323501.01,3.3643719394321963
322501.01,323501.01,324501.01,1.9261223563350305
323501.01,324501.01,325501.01,2.3039871920874844
324501.01,325501.01,326501.01,3.4179676163175214
325501.01,326501.01,327501.01,2.913745042325279
326501.01,327501.01,328501.01,2.476750037822417
327501.01,328501.01,329501.01,2.1114185633385336
328501.01,329501.01,330501.01,2.6731261765400935
329501.01,330501.01,331501.01,3.500983079615807
330501.01,331501.01,332501.01,3.0715038533807446
331501.01,332501.01,333501.01,2.96879785861616
332501.01,333501.01,334501.01,2.835338184643175
333501.01,334501.01,335501.01,2.643422132618414
334501.01,335501.01,336501.01,2.8521749213425256
335501.01,336501.01,337501.01,3.6482787443717157
336501.01,337501.01,338501.01,3.3958470755674908
337501.01,338501.01,339501.01,1.9548751536812885
338501.01,339501.01,340501.01,3.163706044149283
339501.01,340501.01,341501.01,3.792814671838637
340501.01,341501.01,342501.01,2.9760685395568043
341501.01,342501.01,343501.01,2.627146795863014
342501.01,343501.01,344501.01,1.9410707068558268
343501.01,344501.01,345501.01,2.56197375544926
344501.01,345501.01,346501.01,3.316477533125362
345501.01,346501.01,347501.01,2.570186903994054
346501.01,347501.01,348501.01,2.8446165848935143
347501.01,348501.01,349501.01,2.317861927262716
348501.01,349501.01,350501.01,2.636988226698331
349501.01,350501.01,351501.01,3.1891966161469005
350501.01,351501.01,352501.01,3.8097105050601976
351501.01,352501.01,353501.01,2.42358403565337
352501.01,353501.01,354501.01,2.838940905996604
353501.01,354501.01,355501.01,2.7750852010912697
354501.01,355501.01,356501.01,2.6033580934899216
355501.01,356501.01,357501.01,2.75136294530473
356501.01,357501.01,358501.01,3.3517325480018156
357501.01,358501.01,359501.01,2.33833990569038
358501.01,359501.01,360501.01,2.402789717478748
359501.01,360501.01,361501.01,3.3362278971926225
360501.01,361501.01,362501.01,3.1993396481194423
361501.01,362501.01,363501.01,3.09087895134995
362501.01,363501.01,364501.01,3.656657538990331
