Start,Border,End,Score
1061459,1062459,1063459,1.8747928215013907
1062459,1063459,1064459,2.1317389069043475
1063459,1064459,1065459,2.0436483193473785
1064459,1065459,1066459,2.072342104956161
1065459,1066459,1067459,1.4074092167170766
1066459,1067459,1068459,1.4999832692430548
1067459,1068459,1069459,1.9962537149383246
1068459,1069459,1070459,1.5145930529257259
1069459,1070459,1071459,1.5470715030483315
1070459,1071459,1072459,1.4343641194156658
1071459,1072459,1073459,1.4285433403258707
1072459,1073459,1074459,1.1928940774887806
1073459,1074459,1075459,1.796042345959311
1074459,1075459,1076459,1.9816824216623183
1075459,1076459,1077459,1.3624506872648725
1076459,1077459,1078459,0.9298468751353428
1077459,1078459,1079459,0.9944902525590776
1078459,1079459,1080459,1.0297919981684547
1079459,1080459,1081459,0.8314239734222809
1080459,1081459,1082459,1.088346400607884
1081459,1082459,1083459,0.9272595819888131
1082459,1083459,1084459,1.1206610685135603
1083459,1084459,1085459,0.8913101944431372
1084459,1085459,1086459,0.8794524482025642
1085459,1086459,1087459,0.4259988829716195
1086459,1087459,1088459,1.2342428554869422
1087459,1088459,1089459,1.5232958354775648
1088459,1089459,1090459,1.232693779398463
1089459,1090459,1091459,0.970695718778299
1090459,1091459,1092459,1.1833984171299097
1091459,1092459,1093459,1.306577154592881
1092459,1093459,1094459,1.2806044711897981
1093459,1094459,1095459,1.0756900355129715
1094459,1095459,1096459,0.976781451843824
1095459,1096459,1097459,1.2238136329064602
1096459,1097459,1098459,1.1069385424415488
1097459,1098459,1099459,0.9923561285935746
1098459,1099459,1100459,1.2142105624238373
1099459,1100459,1101459,1.4619742086692666
1100459,1101459,1102459,1.2825847009228861
1101459,1102459,1103459,1.0795255008323084
1102459,1103459,1104459,0.9833272615039771
1103459,1104459,1105459,1.5175144796836773
1104459,1105459,1106459,1.1605056758726224
1105459,1106459,1107459,1.1616840863035758
1106459,1107459,1108459,0.8843872705013094
1107459,1108459,1109459,1.0464307719552153
1108459,1109459,1110459,1.0400011270620395
1109459,1110459,1111459,1.0888246188332271
1110459,1111459,1112459,1.2747758419380597
1111459,1112459,1113459,1.3824550472287918
1112459,1113459,1114459,0.9669432635765893
1113459,1114459,1115459,1.0344698665751317
1114459,1115459,1116459,1.1827251277600654
1115459,1116459,1117459,1.3932599143554663
1116459,1117459,1118459,1.3488776833745026
1117459,1118459,1119459,1.3363397309113818
1118459,1119459,1120459,1.176247810956753
1119459,1120459,1121459,1.376201519564207
1120459,1121459,1122459,1.2729657015176168
1121459,1122459,1123459,1.8863081858187014
1122459,1123459,1124459,1.4608431253243297
1123459,1124459,1125459,1.358821248134627
1124459,1125459,1126459,1.1039235370050027
1125459,1126459,1127459,1.0799823962891768
1126459,1127459,1128459,1.2546682928566881
1127459,1128459,1129459,0.9915341352739367
1128459,1129459,1130459,0.8947003472526015
1129459,1130459,1131459,1.1689547690030566
1130459,1131459,1132459,1.2895311201537776
1131459,1132459,1133459,1.231320563044352
1132459,1133459,1134459,1.2034054670867163
1133459,1134459,1135459,1.1061467258523119
1134459,1135459,1136459,1.3917298834738334
1135459,1136459,1137459,0.970021867848898
1136459,1137459,1138459,1.192854681067916
1137459,1138459,1139459,1.1718021770338252
1138459,1139459,1140459,1.5924828968863571
1139459,1140459,1141459,1.4331272497167526
1140459,1141459,1142459,1.5478791906354286
1141459,1142459,1143459,1.4742476016960249
1142459,1143459,1144459,1.2215266906844802
1143459,1144459,1145459,0.864088577660626
1144459,1145459,1146459,1.17696705790256
1145459,1146459,1147459,1.5690487803683217
1146459,1147459,1148459,0.7673292497492542
1147459,1148459,1149459,0.7263303017396754
1148459,1149459,1150459,0.9348218319645872
1149459,1150459,1151459,0.9547275006935213
1150459,1151459,1152459,0.5508276967671641
1151459,1152459,1153459,0.36397336432722105
1152459,1153459,1154459,0.6607540723848717
1153459,1154459,1155459,0.6565791509196648
1154459,1155459,1156459,0.4496486769942478
1155459,1156459,1157459,0.5635320140618615
1156459,1157459,1158459,0.38964761454098207
1157459,1158459,1159459,0.440619011278255
1158459,1159459,1160459,0.44938666177185216
1159459,1160459,1161459,0.507957397880736
1160459,1161459,1162459,0.5211506230717707
1161459,1162459,1163459,0.42334973714498025
1162459,1163459,1164459,0.6944623418428039
1163459,1164459,1165459,0.6317809461692437
1164459,1165459,1166459,0.6085792493353289
1165459,1166459,1167459,0.571676856853852
1166459,1167459,1168459,0.5852990844855499
1167459,1168459,1169459,0.5063599872968795
1168459,1169459,1170459,0.46301183515761046
1169459,1170459,1171459,0.3486101180286464
1170459,1171459,1172459,0.16965878276065682
1171459,1172459,1173459,4.185884582306201
1172459,1173459,1174459,0.9320968580064045
1173459,1174459,1175459,0.5511984853198055
1174459,1175459,1176459,2.9369684886088754
1175459,1176459,1177459,3.0311562497724145
1176459,1177459,1178459,1.3911466671952124
1177459,1178459,1179459,2.0334032410650105
1178459,1179459,1180459,1.5765345417564636
1179459,1180459,1181459,0.22523733025442472
1180459,1181459,1182459,0.18412916157616388
1181459,1182459,1183459,1.0702165128845644
1182459,1183459,1184459,0.88196751577342
1183459,1184459,1185459,0.1754707798459254
1184459,1185459,1186459,0.22182360164955883
1185459,1186459,1187459,0.24546511199255128
1186459,1187459,1188459,0.3898829166704927
1187459,1188459,1189459,0.2737630367409024
1188459,1189459,1190459,0.6905263865742804
1189459,1190459,1191459,0.4399831106663332
1190459,1191459,1192459,0.061930827476406325
1191459,1192459,1193459,0.03311594170904508
1192459,1193459,1194459,0.32096875754517884
1193459,1194459,1195459,0.29165848511319015
1194459,1195459,1196459,0.40020835036667446
1195459,1196459,1197459,0.2689620395317449
1196459,1197459,1198459,0.31633561424762957
1197459,1198459,1199459,0.2395608030574763
1198459,1199459,1200459,2.5853485271965364
1199459,1200459,1201459,3.295139067009151
1200459,1201459,1202459,1.281829096362299
1201459,1202459,1203459,1.2259172688683981
1202459,1203459,1204459,0.7057606474077049
