Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.020619999999999,5.089,5.0,5.0
2,4.998950495049505,5.0,4.946,5.0,5.021346534653466,5.314,5.0,5.0
3,4.910178217821782,4.946,4.801,4.922,5.918920792079206,6.103,5.314,5.961
4,4.8500303030303025,4.87,4.801,4.87,6.162999999999999,6.17,6.103,6.17
5,4.869999999999999,4.87,4.87,4.87,6.169999999999998,6.17,6.17,6.17
6,4.869999999999999,4.87,4.87,4.87,6.169999999999998,6.17,6.17,6.17
7,5.215930693069308,5.549,4.87,5.269,6.105663366336634,6.194,5.984,6.118
8,5.423168316831683,5.59,5.158,5.463,5.6981881188118795,6.025,5.531,5.701
9,5.686217821782178,5.726,5.483,5.714,5.607009900990099,5.739,5.455,5.623
10,5.73941584158416,5.747,5.695,5.744,5.292653465346534,5.511,5.268,5.268
11,5.866930693069307,6.564,5.669,5.722,5.458554455445544,6.086,5.289,5.426
12,6.336603960396043,6.597,5.956,6.449,6.581910891089108,6.933,6.086,6.549
13,6.493000000000002,6.493,6.493,6.493,6.941089108910893,6.942,6.933,6.942
14,6.493000000000002,6.493,6.493,6.493,6.942,6.942,6.942,6.942
15,6.523316831683169,6.539,6.493,6.539,6.902316831683166,6.942,6.882,6.882
16,6.5534851485148495,6.679,6.539,6.539,6.841128712871287,6.882,6.526,6.882
17,6.737267326732675,6.763,6.679,6.742,5.808306930693072,6.526,5.176,5.926
18,6.015722772277227,6.687,5.299,5.879,5.075861386138613,5.176,4.954,5.109
19,5.691118811881188,5.909,5.322,5.726,5.090554455445544,5.198,4.954,5.095
20,5.909,5.909,5.909,5.909,5.202970297029703,5.21,5.198,5.204
21,5.909,5.909,5.909,5.909,5.21,5.21,5.21,5.21
22,5.909,5.909,5.909,5.909,5.21,5.21,5.21,5.21
23,5.909,5.909,5.909,5.909,5.211267326732674,5.212,5.21,5.212
24,5.232861386138614,5.909,5.0,5.049,5.104019801980198,5.247,5.058,5.058
25,5.0,5.0,5.0,5.0,5.058,5.058,5.058,5.058
26,5.0,5.0,5.0,5.0,5.058,5.058,5.058,5.058
27,5.0,5.0,5.0,5.0,5.058,5.058,5.058,5.058
28,5.0,5.0,5.0,5.0,5.058,5.058,5.058,5.058
29,5.210257425742575,5.931,5.0,5.0,5.127455445544554,5.31,5.058,5.058
30,6.577148514851481,6.756,5.931,6.704,5.770148514851484,6.029,5.31,5.826
31,6.701544554455444,6.704,6.698,6.701,6.028999999999999,6.029,6.029,6.029
32,6.696653465346534,6.698,6.689,6.696,5.732188118811883,6.029,5.11,6.029
33,6.51526732673267,6.689,6.302,6.672,5.162425742574257,5.325,4.995,5.196
34,6.3089999999999975,6.309,6.309,6.309,4.994999999999999,4.995,4.995,4.995
35,6.3089999999999975,6.309,6.309,6.309,5.002643564356436,5.034,4.995,4.995
36,6.3089999999999975,6.309,6.309,6.309,5.0619801980198025,5.103,5.034,5.058
37,6.300445544554459,6.309,6.296,6.296,5.131653465346533,5.137,5.103,5.135
38,6.160777777777778,6.296,5.768,6.275,5.188777777777777,5.251,5.137,5.159
