Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.994851485148515,5.0,4.935,5.0,5.037396039603961,5.428,5.0,5.0
2,5.000831683168317,5.075,4.935,4.995,5.649514851485146,5.92,5.428,5.579
3,5.075,5.075,5.075,5.075,5.970663366336632,6.095,5.92,6.004
4,5.075,5.075,5.075,5.075,6.100386138613861,6.102,6.095,6.102
5,5.075,5.075,5.075,5.075,6.102,6.102,6.102,6.102
6,5.075,5.075,5.075,5.075,6.101475247524754,6.102,6.095,6.102
7,5.075,5.075,5.075,5.075,6.0829900990099,6.095,6.078,6.079
8,5.063534653465345,5.075,5.037,5.075,6.017900990099007,6.078,5.905,6.06
9,5.036287128712871,5.037,5.02,5.037,6.029019801980196,6.261,5.905,5.996
10,4.978673267326735,5.059,4.756,4.999,6.306247524752476,6.43,6.2,6.305
11,5.059,5.059,5.059,5.059,6.528920792079205,6.563,6.412,6.532
12,5.001465346534653,5.059,4.976,5.004,6.358485148514851,6.502,6.322,6.327
13,4.976,4.976,4.976,4.976,6.330475247524754,6.331,6.329,6.331
14,4.980544554455445,5.0,4.806,4.986,5.984970297029702,6.331,5.507,5.896
15,4.716831683168316,4.806,4.698,4.719,5.524118811881188,5.587,5.507,5.507
16,4.594603960396039,4.698,4.534,4.534,5.699089108910888,5.762,5.587,5.762
17,4.533999999999999,4.534,4.534,4.534,5.761999999999997,5.762,5.762,5.762
18,4.528910891089109,4.534,4.477,4.534,5.747376237623759,5.762,5.646,5.762
19,4.463742574257426,4.477,4.462,4.462,5.65989108910891,5.674,5.646,5.666
20,4.458108910891089,4.462,4.45,4.462,5.680158415841583,5.693,5.674,5.674
21,3.979504950495048,4.45,3.924,3.924,5.819633663366337,5.832,5.693,5.832
22,3.8754500000000007,3.994,3.751,3.863,6.325709999999998,6.72,5.573,6.459
23,4.06238613861386,4.152,3.994,4.114,6.427841584158415,6.459,6.15,6.435
24,3.967455445544555,4.163,3.892,3.892,5.439732673267329,6.15,5.094,5.337
25,3.849128712871286,3.892,3.835,3.835,4.961504950495049,5.094,4.917,4.917
26,3.8628118811881187,3.948,3.835,3.835,4.911554455445545,4.952,4.847,4.917
27,3.9719405940594066,4.086,3.898,3.973,4.280524752475246,4.952,3.791,4.262
28,3.9859405940594064,4.118,3.853,4.004,4.510415841584159,5.294,3.82,4.335
29,3.0583069306930706,3.853,2.097,3.005,5.19970297029703,5.248,5.143,5.197
30,2.666247524752476,2.809,2.48,2.714,5.199267326732673,5.458,5.127,5.127
31,2.4799999999999995,2.48,2.48,2.48,5.285118811881189,5.334,5.278,5.283
32,2.3787722772277227,2.48,2.16,2.48,5.593861386138615,6.071,5.278,5.48
33,2.379207920792079,2.885,2.023,2.329,5.973762376237623,6.263,5.669,6.027
34,4.2036732673267325,4.899,2.885,4.26,5.974881188118815,6.065,5.903,5.933
35,4.3955940594059415,4.899,4.088,4.152,6.026237623762377,6.046,5.93,6.041
36,4.088000000000002,4.088,4.088,4.088,6.0231089108910885,6.033,6.006,6.03
37,4.063405940594061,4.088,4.04,4.064,5.956742574257428,6.006,5.922,5.956
38,4.04,4.04,4.04,4.04,5.919999999999999,5.922,5.916,5.922
