Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.052465346534654,5.139,5.0,5.04
2,5.007138613861387,5.181,4.889,5.0,5.341544554455445,5.874,5.077,5.281
3,5.2215742574257415,5.288,4.992,5.26,5.996376237623764,6.138,5.874,5.963
4,5.033762376237625,5.064,4.992,5.061,5.919564356435645,5.96,5.828,5.948
5,5.066970297029704,5.069,5.064,5.069,5.904207920792082,5.947,5.892,5.896
6,5.069000000000002,5.069,5.069,5.069,5.892000000000003,5.892,5.892,5.892
7,5.071693069306932,5.138,5.069,5.069,5.890930693069308,5.892,5.89,5.89
8,5.597237623762377,5.653,5.138,5.653,5.80277227722772,5.89,5.771,5.771
9,5.65348514851485,5.66,5.653,5.653,5.858801980198021,5.908,5.786,5.867
10,5.666326732673269,5.681,5.66,5.66,5.854445544554454,5.992,5.687,5.908
11,5.681000000000001,5.681,5.681,5.681,5.992376237623762,6.005,5.992,5.992
12,5.681000000000001,5.681,5.681,5.681,6.007762376237625,6.019,6.005,6.006
13,5.669702970297029,5.681,5.658,5.669,6.096366336633665,6.128,6.019,6.128
14,5.596990099009898,5.658,5.579,5.579,6.133742574257424,6.136,6.128,6.136
15,5.578336633663366,5.579,5.571,5.579,6.134752475247527,6.136,6.119,6.136
16,5.462999999999998,5.571,5.41,5.452,6.047564356435643,6.119,6.005,6.047
17,5.365881188118813,5.41,5.295,5.377,5.97089108910891,6.005,5.929,5.973
18,5.236722772277227,5.295,5.218,5.218,5.877623762376237,5.929,5.862,5.862
19,5.229514851485146,5.242,5.218,5.229,5.844623762376239,5.862,5.831,5.841
20,5.343524752475248,5.476,5.242,5.324,5.777881188118814,5.831,5.706,5.794
21,5.476,5.476,5.476,5.476,5.706000000000003,5.706,5.706,5.706
22,5.410297029702969,5.476,5.294,5.426,5.987108910891088,6.52,5.706,5.788
23,5.452415841584158,5.453,5.439,5.453,6.513,6.526,6.495,6.52
24,5.455079207920794,5.471,5.453,5.453,6.515534653465346,6.603,6.494,6.494
25,5.662188118811882,5.826,5.47,5.808,6.380237623762376,6.614,6.197,6.413
26,5.828524752475245,5.829,5.826,5.829,6.151544554455447,6.197,6.143,6.143
27,5.828999999999997,5.829,5.829,5.829,6.143000000000001,6.143,6.143,6.143
28,5.74777227722772,5.829,5.708,5.708,6.527861386138616,6.916,6.143,6.586
29,5.667079207920792,5.708,5.481,5.708,6.84783168316832,6.916,6.642,6.894
30,5.965207920792079,6.015,5.568,6.015,6.725425742574257,6.741,6.642,6.741
31,5.962871287128715,6.015,5.945,5.946,6.720722772277227,6.741,6.688,6.711
32,5.9054257425742565,5.945,5.9,5.9,6.729594059405939,6.896,6.623,6.652
33,6.029000000000001,6.07,5.9,6.042,6.779237623762377,6.896,6.635,6.823
34,6.017118811881186,6.022,6.002,6.016,6.638643564356433,6.646,6.635,6.635
35,5.777514851485146,6.002,5.724,5.765,6.25649504950495,6.646,5.985,6.266
36,5.765386138613863,5.861,5.73,5.734,5.865148514851484,5.985,5.838,5.838
37,6.044059405940591,6.478,5.73,5.973,5.67190099009901,5.838,5.577,5.631
38,6.477999999999999,6.478,6.478,6.478,5.576999999999999,5.577,5.577,5.577
