Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.176445544554456,5.328,5.0,5.273,4.892524752475246,5.0,4.795,4.881
2,5.555455445544557,5.628,5.328,5.585,4.991574257425744,5.005,4.902,5.005
3,5.643009900990096,5.656,5.628,5.648,5.015257425742574,5.129,4.827,5.005
4,5.882128712871289,6.085,5.656,5.902,4.473217821782178,4.827,4.184,4.399
5,6.058673267326734,6.085,5.994,6.085,4.439316831683167,4.53,4.399,4.431
6,5.9940000000000015,5.994,5.994,5.994,4.579752475247524,4.585,4.53,4.585
7,6.040445544554453,6.088,5.994,6.05,4.860059405940595,5.16,4.585,4.836
8,6.116277227722775,6.128,6.088,6.119,5.201138613861386,5.205,5.16,5.205
9,6.139762376237627,6.142,6.128,6.142,5.160861386138615,5.213,5.109,5.159
10,5.984702970297028,6.142,5.805,6.123,5.273831683168319,5.296,5.213,5.284
11,6.102683168316831,6.246,5.805,6.209,5.2982772277227745,5.325,5.296,5.298
12,6.197683168316832,6.317,5.835,6.305,5.256465346534653,5.325,5.165,5.292
13,5.2320693069306925,5.835,4.553,5.353,5.069059405940594,5.165,5.0,5.064
14,4.56809900990099,5.115,4.401,4.489,5.245633663366338,5.336,5.034,5.253
15,5.331009900990097,5.496,5.115,5.401,5.178049504950495,5.191,5.113,5.191
16,6.03932673267327,6.254,5.496,6.105,5.36459405940594,5.448,5.191,5.376
17,6.24018811881188,6.254,6.197,6.254,5.192465346534653,5.257,5.156,5.175
18,6.162811881188118,6.197,6.107,6.159,5.100217821782179,5.156,5.04,5.104
19,5.824720000000002,6.107,5.69,5.82,5.32981,5.386,5.121,5.386
20,5.677980198019802,5.734,5.665,5.665,5.364792079207919,5.386,5.327,5.371
21,5.736970297029702,5.737,5.734,5.737,5.320564356435641,5.327,5.31,5.327
22,6.131128712871289,6.442,5.737,6.223,5.3164554455445545,5.347,5.29,5.31
23,6.317356435643566,6.442,6.177,6.298,5.194316831683168,5.29,5.17,5.192
24,6.184742574257425,6.217,6.177,6.177,5.1979999999999995,5.198,5.198,5.198
25,6.31627722772277,6.386,6.217,6.353,5.2016732673267345,5.21,5.198,5.198
26,6.487277227722773,6.679,6.386,6.386,5.22571287128713,5.277,5.21,5.21
27,6.678999999999999,6.679,6.679,6.679,5.277000000000002,5.277,5.277,5.277
28,6.753772277227726,6.796,6.679,6.796,5.658603960396041,5.993,5.277,5.688
29,6.860198019801983,6.926,6.796,6.891,6.216415841584163,6.339,5.99,6.2
30,6.695683168316831,6.926,6.554,6.565,6.560128712871287,6.622,6.339,6.622
31,7.362346534653464,7.609,6.267,7.466,6.429910891089107,6.48,6.426,6.428
32,5.367524752475248,6.458,4.564,5.208,6.406544554455443,6.445,6.278,6.428
33,6.095297029702971,6.21,6.002,6.105,6.162940594059406,6.278,6.029,6.161
34,6.240554455445547,6.245,6.21,6.24,5.9603168316831665,6.039,5.899,5.972
35,6.238000000000003,6.238,6.238,6.238,6.078752475247525,6.104,6.039,6.082
36,6.238000000000003,6.238,6.238,6.238,6.11274257425743,6.113,6.104,6.113
37,6.4036039603960395,6.559,6.238,6.416,6.045722772277228,6.181,5.923,6.038
38,6.382272727272727,6.389,6.38,6.381,5.929272727272727,5.946,5.923,5.923
