Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.952415841584158,5.075,4.824,5.0,4.255653465346534,5.0,3.552,4.208
2,4.955128712871287,4.981,4.933,4.956,3.786564356435643,3.871,3.704,3.799
3,5.049475247524751,5.09,4.981,5.065,4.130524752475248,4.336,3.871,4.178
4,5.101702970297029,5.111,5.09,5.1,4.438613861386139,4.527,4.336,4.405
5,5.110999999999999,5.111,5.111,5.111,4.527,4.527,4.527,4.527
6,5.115564356435643,5.117,5.111,5.117,4.5263861386138595,4.552,4.506,4.52
7,5.117188118811882,5.118,5.117,5.117,4.504059405940594,4.506,4.504,4.504
8,5.118000000000001,5.118,5.118,5.118,4.503702970297029,4.504,4.502,4.504
9,5.118000000000001,5.118,5.118,5.118,4.488346534653467,4.502,4.446,4.492
10,5.118000000000001,5.118,5.118,5.118,4.4029801980198,4.446,4.395,4.397
11,5.172247524752477,5.212,5.118,5.212,4.513871287128714,4.591,4.395,4.591
12,5.215524752475248,5.262,5.212,5.212,4.589633663366337,4.591,4.547,4.591
13,5.410158415841584,5.433,5.262,5.423,4.498940594059407,4.547,4.494,4.494
14,5.454297029702969,5.509,5.433,5.44,4.4811089108910895,4.494,4.434,4.487
15,5.55032673267327,5.696,5.509,5.542,4.373485148514852,4.434,4.331,4.36
16,5.696000000000001,5.696,5.696,5.696,4.316168316831683,4.331,4.291,4.324
17,5.696000000000001,5.696,5.696,5.696,4.277910891089108,4.291,4.276,4.276
18,5.696000000000001,5.696,5.696,5.696,4.2694851485148515,4.276,4.25,4.276
19,5.696000000000001,5.696,5.696,5.696,4.252623762376238,4.265,4.25,4.25
20,5.727222222222222,5.801,5.696,5.731,4.36170707070707,4.573,4.265,4.361
21,5.651900990099012,5.801,5.6,5.6,4.8833069306930685,4.967,4.585,4.967
22,5.972881188118814,6.374,5.6,6.173,4.9361287128712865,4.967,4.907,4.913
23,6.374000000000001,6.374,6.374,6.374,4.916831683168317,4.918,4.913,4.918
24,6.374000000000001,6.374,6.374,6.374,4.918,4.918,4.918,4.918
25,6.42011881188119,6.513,6.374,6.374,4.927910891089109,4.937,4.918,4.934
26,6.507643564356435,6.513,6.501,6.509,4.96140594059406,4.99,4.937,4.972
27,6.483356435643566,6.501,6.446,6.477,4.996663366336634,5.003,4.99,4.996
28,5.823326732673269,6.446,5.609,5.609,5.0215544554455445,5.075,5.003,5.008
29,5.619059405940595,5.886,5.0,5.68,5.245356435643565,5.42,4.8,5.325
30,4.521257425742574,5.0,4.274,4.578,4.657108910891089,5.115,4.391,4.539
31,4.357267326732673,4.508,4.291,4.296,5.092465346534654,5.104,5.087,5.091
32,5.214633663366335,5.91,4.508,5.197,5.6261485148514865,6.11,5.087,5.878
33,5.732900990099008,5.74,5.709,5.74,5.839732673267328,5.96,5.393,5.956
34,5.708999999999998,5.709,5.709,5.709,5.205772277227723,5.393,5.119,5.205
35,5.708999999999998,5.709,5.709,5.709,5.098089108910893,5.119,5.096,5.096
36,5.708999999999998,5.709,5.709,5.709,5.090792079207921,5.096,5.089,5.089
37,5.708999999999998,5.709,5.709,5.709,5.0889999999999995,5.089,5.089,5.089
38,5.7090000000000005,5.709,5.709,5.709,5.089,5.089,5.089,5.089
