Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0852178217821775,5.783,5.0,5.0,4.9634851485148515,5.0,4.679,5.0
2,5.61055,6.51,5.306,5.625,5.0202599999999995,5.231,4.839,4.9535
3,5.807089108910893,6.054,5.691,5.723,4.928653465346534,5.056,4.832,4.935
4,6.001485148514849,6.569,5.691,5.954,4.886960396039604,5.025,4.731,4.832
5,5.898702970297029,5.952,5.882,5.886,4.898514851485149,4.937,4.887,4.895
6,5.879990099009899,5.882,5.872,5.882,4.897039603960396,4.899,4.887,4.899
7,5.86029702970297,5.872,5.629,5.866,4.9025742574257425,5.067,4.899,4.899
8,5.135237623762377,5.629,5.005,5.005,5.8698118811881175,5.96,5.067,5.955
9,5.008000000000001,5.009,5.005,5.009,5.975049999999999,5.982,5.953,5.982
10,5.009000000000001,5.009,5.009,5.009,5.981999999999999,5.982,5.982,5.982
11,5.400178217821781,5.568,5.009,5.552,6.023346534653466,6.06,5.982,6.018
12,5.569009900990099,5.571,5.568,5.568,6.003663366336633,6.016,5.992,6.001
13,5.571000000000001,5.571,5.571,5.571,5.9813069306930675,5.992,5.962,5.986
14,5.571000000000001,5.571,5.571,5.571,5.923970297029703,5.962,5.899,5.921
15,5.571000000000001,5.571,5.571,5.571,5.899,5.899,5.899,5.899
16,5.574336633663366,5.578,5.571,5.571,5.899,5.899,5.899,5.899
17,5.598673267326733,5.625,5.578,5.587,5.909188118811881,5.938,5.899,5.899
18,5.635099009900988,5.641,5.625,5.641,5.914564356435643,5.938,5.907,5.91
19,5.7191683168316825,5.784,5.641,5.753,5.90616831683168,5.907,5.901,5.907
20,5.954673267326731,6.298,5.784,5.784,5.9133366336633655,5.989,5.901,5.901
21,6.735475247524749,7.3,6.298,6.784,6.563970297029703,6.973,5.989,6.688
22,7.315108910891086,7.324,7.298,7.324,6.198584158415842,6.325,6.159,6.164
23,7.323999999999997,7.324,7.324,7.324,6.142653465346534,6.159,6.131,6.143
24,7.323999999999997,7.324,7.324,7.324,6.1309999999999985,6.131,6.131,6.131
25,7.323999999999997,7.324,7.324,7.324,6.129287128712869,6.131,6.122,6.131
26,7.32942574257426,7.331,7.324,7.331,6.1196237623762375,6.122,6.115,6.121
27,7.331000000000003,7.331,7.331,7.331,6.109336633663368,6.115,6.104,6.111
28,7.453128712871286,7.56,7.331,7.505,6.0107821782178235,6.104,5.931,5.977
29,7.559999999999999,7.56,7.56,7.56,5.931000000000001,5.931,5.931,5.931
30,7.559999999999999,7.56,7.56,7.56,5.925118811881186,5.931,5.92,5.92
31,7.559999999999999,7.56,7.56,7.56,5.919306930693068,5.92,5.914,5.92
32,7.559999999999999,7.56,7.56,7.56,5.907108910891086,5.914,5.906,5.906
33,7.559999999999999,7.56,7.56,7.56,5.905999999999997,5.906,5.906,5.906
34,7.559999999999999,7.56,7.56,7.56,5.905999999999997,5.906,5.906,5.906
35,7.559999999999999,7.56,7.56,7.56,5.905336633663366,5.906,5.904,5.906
36,7.559999999999999,7.56,7.56,7.56,5.897198019801979,5.904,5.89,5.897
37,7.559999999999999,7.56,7.56,7.56,5.8881485148514825,5.89,5.887,5.887
38,7.56,7.56,7.56,7.56,5.887,5.887,5.887,5.887
