Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.188970297029703,5.794,5.0,5.0,4.998633663366337,5.001,4.99,5.0
2,5.7079504950495075,5.879,5.642,5.645,5.0186237623762375,5.031,4.99,5.03
3,5.642000000000005,5.642,5.642,5.642,5.031,5.031,5.031,5.031
4,5.661722772277231,5.695,5.642,5.642,4.982554455445543,5.031,4.94,4.965
5,6.013792079207919,6.163,5.695,5.998,5.111564356435642,5.174,4.94,5.108
6,5.865230000000001,5.968,5.361,5.954,5.189190000000001,5.194,5.174,5.194
7,5.062346534653467,5.332,5.0,5.0,5.018742574257426,5.194,5.0,5.007
8,5.494970297029706,5.59,5.273,5.59,4.949198019801978,5.0,4.931,4.931
9,5.7388712871287115,6.224,5.59,5.617,4.940722772277227,5.01,4.919,4.924
10,6.258673267326732,6.265,6.224,6.26,5.009999999999998,5.01,5.01,5.01
11,6.743801980198023,6.852,6.265,6.851,5.021376237623761,5.039,5.01,5.01
12,6.767663366336631,6.833,6.667,6.833,5.037128712871287,5.039,5.036,5.036
13,6.7699900990099,6.833,6.648,6.785,5.07009900990099,5.094,5.036,5.078
14,6.636306930693069,6.648,6.635,6.635,5.094,5.094,5.094,5.094
15,6.614603960396039,6.635,6.584,6.617,5.125267326732674,5.13,5.094,5.13
16,6.173752475247523,6.584,5.637,6.53,5.128811881188121,5.13,5.124,5.13
17,5.636999999999997,5.637,5.637,5.637,5.123039603960396,5.124,5.122,5.124
18,5.636999999999997,5.637,5.637,5.637,5.118455445544555,5.122,5.104,5.12
19,5.636999999999997,5.637,5.637,5.637,5.103999999999999,5.104,5.104,5.104
20,5.628693069306932,5.637,5.612,5.629,5.103999999999999,5.104,5.104,5.104
21,5.562108910891088,5.612,5.524,5.575,5.103999999999999,5.104,5.104,5.104
22,5.667871287128711,6.02,5.522,5.524,5.059574257425743,5.104,4.971,5.104
23,6.017435643564356,6.142,5.996,5.996,5.071712871287129,5.395,4.971,4.971
24,6.145633663366335,6.147,6.142,6.147,5.165168316831683,5.205,5.127,5.178
25,6.253663366336635,6.335,6.145,6.332,5.127,5.127,5.127,5.127
26,6.334841584158414,6.335,6.333,6.335,5.127,5.127,5.127,5.127
27,6.319366336633665,6.333,6.316,6.316,5.127,5.127,5.127,5.127
28,6.625663366336635,6.946,6.316,6.726,5.192633663366336,5.3,5.097,5.127
29,7.199782178217819,7.43,6.946,7.396,5.231336633663365,5.278,5.202,5.213
30,7.336900990099009,7.396,7.241,7.362,5.2134851485148515,5.227,5.213,5.213
31,7.468326732673268,8.161,7.385,7.429,5.280356435643563,5.649,5.227,5.272
32,7.563415841584161,8.161,6.768,7.633,5.684000000000002,5.919,5.491,5.664
33,7.108683168316832,7.626,6.628,6.986,5.48171287128713,5.551,5.426,5.459
34,6.394158415841582,6.628,5.978,6.436,5.28840594059406,5.426,5.264,5.264
35,5.45141584158416,6.026,5.0,5.455,5.060326732673266,5.264,5.0,5.049
36,5.442336633663368,5.453,5.441,5.441,5.048999999999999,5.049,5.049,5.049
37,5.6722376237623795,5.868,5.441,5.864,5.03429702970297,5.049,5.023,5.023
38,5.874909090909091,5.877,5.868,5.877,5.022999999999999,5.023,5.023,5.023
