Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.218643564356437,5.474,5.0,5.261,5.040069306930691,5.167,5.0,5.0
3,5.623742574257425,5.679,5.474,5.679,5.1766534653465355,5.254,5.167,5.167
4,5.717900990099011,5.735,5.679,5.735,5.412930693069306,5.487,5.254,5.423
5,5.704673267326732,5.735,5.702,5.702,5.592524752475245,5.632,5.487,5.623
6,5.889554455445545,5.974,5.702,5.93,5.693920792079209,5.71,5.632,5.71
7,6.073930693069306,6.145,5.974,6.109,5.537544554455448,5.671,5.464,5.485
8,6.171138613861385,6.183,6.145,6.181,5.47411881188119,5.524,5.45,5.464
9,6.202118811881191,6.224,6.183,6.189,5.303138613861385,5.524,5.082,5.347
10,6.223920792079206,6.224,6.223,6.224,5.023940594059406,5.082,4.947,5.046
11,6.185138613861384,6.223,6.131,6.199,4.712693069306931,4.947,4.535,4.72
12,6.124277227722775,6.131,6.118,6.123,4.483782178217821,4.535,4.453,4.464
13,6.1122000000000005,6.118,6.11,6.11,4.41987,4.453,4.403,4.417
14,6.110000000000001,6.11,6.11,6.11,4.371940594059405,4.403,4.362,4.366
15,6.109742574257427,6.11,6.109,6.11,4.337683168316832,4.362,4.309,4.339
16,6.0205841584158435,6.109,5.985,5.997,4.196673267326732,4.309,4.121,4.191
17,5.933762376237621,5.985,5.895,5.928,4.067188118811882,4.121,4.049,4.055
18,5.813217821782179,5.895,5.633,5.874,4.076000000000001,4.076,4.076,4.076
19,5.518396039603961,5.633,5.496,5.505,4.076544554455446,4.097,4.076,4.076
20,5.375287128712869,5.496,5.3,5.393,4.215247524752475,4.261,4.097,4.213
21,5.283643564356435,5.3,5.273,5.275,4.177861386138613,4.211,4.144,4.154
22,5.556772277227722,5.702,5.273,5.56,4.0233564356435645,4.144,3.96,4.038
23,5.541465346534652,5.547,5.518,5.544,3.978950495049505,4.011,3.923,3.972
24,5.498950495049504,5.518,5.495,5.495,3.9089702970297013,3.923,3.893,3.91
25,5.521089108910889,5.564,5.495,5.496,3.882633663366338,3.893,3.865,3.893
26,5.574188118811885,5.575,5.564,5.575,3.865000000000002,3.865,3.865,3.865
27,5.597871287128716,5.613,5.575,5.603,3.8266732673267336,3.865,3.809,3.809
28,5.725277227722774,5.833,5.613,5.746,3.808158415841584,3.809,3.808,3.808
29,5.900009900990098,5.932,5.833,5.904,3.7861485148514857,3.808,3.757,3.785
30,6.021049504950494,6.19,5.932,5.974,3.7252574257425746,3.757,3.707,3.718
31,6.458029702970296,6.544,6.19,6.503,3.712841584158414,3.717,3.704,3.717
32,6.952554455445543,7.425,6.544,6.905,4.044217821782178,4.504,3.717,3.902
33,7.639217821782178,7.689,7.425,7.689,4.526732673267327,4.635,4.353,4.557
34,7.250603960396043,7.457,7.152,7.278,4.437366336633662,4.573,4.108,4.456
35,7.372693069306929,7.43,7.152,7.43,3.8636633663366338,4.108,3.75,3.8
36,7.44276237623762,7.454,7.43,7.443,3.749960396039604,3.75,3.748,3.75
37,7.421514851485148,7.454,7.257,7.454,3.8155049504950505,4.014,3.73,3.736
38,7.159272727272727,7.257,7.118,7.119,4.014000000000001,4.014,4.014,4.014
