Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0869108910891105,5.093,5.055,5.091
2,5.0,5.0,5.0,5.0,5.0959702970297025,5.097,5.093,5.097
3,4.992168316831683,5.0,4.946,5.0,5.114722772277228,5.31,5.0,5.097
4,5.0,5.0,5.0,5.0,5.023881188118811,5.055,5.023,5.023
5,5.0,5.0,5.0,5.0,5.084405940594059,5.136,5.055,5.089
6,5.657762376237622,6.131,5.0,6.131,5.199653465346537,5.264,5.097,5.212
7,6.124524752475247,6.131,6.121,6.121,5.338465346534656,5.355,5.264,5.355
8,6.219504950495048,6.247,6.121,6.228,5.325168316831683,5.358,5.308,5.308
9,6.26659405940594,6.275,6.247,6.275,5.319247524752473,5.329,5.308,5.321
10,6.313316831683166,6.396,6.275,6.298,5.2094356435643565,5.328,5.207,5.207
11,6.434257425742578,6.488,6.396,6.426,5.245148514851484,5.275,5.207,5.231
12,6.488000000000003,6.488,6.488,6.488,5.275524752475247,5.292,5.275,5.275
13,6.489128712871287,6.5,6.488,6.488,5.413811881188117,5.434,5.292,5.434
14,6.505613861386136,6.512,6.5,6.505,5.4339999999999975,5.434,5.434,5.434
15,6.514891089108911,6.515,6.512,6.515,5.273158415841584,5.434,5.112,5.288
16,5.634702970297028,6.515,5.0,5.087,5.072712871287129,5.183,5.0,5.0
17,5.0,5.0,5.0,5.0,5.003287128712871,5.049,5.0,5.0
18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19,5.158356435643564,5.787,5.0,5.0,4.988108910891089,5.13,4.923,5.0
20,5.949702970297031,6.066,5.565,5.991,4.594772277227723,5.413,4.358,4.432
21,6.188188118811879,6.228,6.066,6.205,4.434069306930693,4.522,4.153,4.467
22,6.333059405940595,6.409,6.228,6.349,4.420534653465347,4.76,4.153,4.337
23,5.159524752475246,6.349,4.93,5.0,4.9873168316831675,5.272,4.76,5.0
24,4.999306930693069,5.0,4.93,5.0,5.018584158415841,5.272,5.0,5.0
25,5.001118811881188,5.026,5.0,5.0,5.0,5.0,5.0,5.0
26,5.322059405940596,5.5,5.026,5.315,4.947920792079206,5.01,4.904,4.939
27,5.316861386138615,5.33,5.315,5.315,4.8991980198019816,4.958,4.795,4.929
28,5.522950495049502,5.709,5.33,5.647,4.984415841584161,5.011,4.958,4.962
29,5.874673267326734,6.057,5.709,5.831,5.011000000000002,5.011,5.011,5.011
30,6.289821782178218,6.508,6.057,6.271,4.964564356435644,5.016,4.852,5.009
31,6.476,6.476,6.476,6.476,5.0658712871287115,5.205,4.979,5.017
32,6.471831683168317,6.48,6.196,6.476,4.88239603960396,4.979,4.832,4.832
33,5.084564356435643,6.196,5.0,5.023,4.962920792079208,5.0,4.832,5.0
34,5.0,5.0,5.0,5.0,5.002386138613861,5.04,5.0,5.0
35,5.0709306930693065,5.193,5.0,5.046,5.0,5.0,5.0,5.0
36,5.328950495049504,5.4,5.193,5.315,5.017801980198019,5.027,5.0,5.023
37,5.535079207920793,5.735,5.4,5.489,5.014415841584158,5.023,5.008,5.012
38,5.735,5.735,5.735,5.735,5.008000000000001,5.008,5.008,5.008
