Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.113811881188119,5.281,5.0,5.166,5.412554455445544,5.763,5.0,5.732
2,5.075613861386138,5.164,5.015,5.068,5.663148514851488,5.732,5.589,5.67
3,5.011118811881188,5.015,4.995,5.01,5.589128712871289,5.602,5.589,5.589
4,4.968574257425741,4.995,4.964,4.964,5.714534653465346,5.765,5.602,5.747
5,4.9639999999999995,4.964,4.964,4.964,5.764999999999999,5.765,5.765,5.765
6,4.9639999999999995,4.964,4.964,4.964,5.764999999999999,5.765,5.765,5.765
7,4.96465,4.975,4.964,4.964,5.760469999999999,5.765,5.732,5.765
8,4.977613861386139,4.978,4.975,4.978,5.731999999999999,5.732,5.732,5.732
9,5.068247524752473,5.191,4.978,5.06,5.132801980198021,5.732,4.504,5.16
10,5.308811881188122,5.551,5.191,5.207,4.365465346534655,4.504,4.105,4.489
11,5.554504950495047,5.555,5.551,5.555,4.103811881188119,4.105,4.101,4.105
12,5.554999999999997,5.555,5.555,5.555,4.101,4.101,4.101,4.101
13,5.555108910891088,5.566,5.555,5.555,4.094009900990101,4.101,4.064,4.099
14,5.700930693069308,5.923,5.566,5.664,4.046485148514852,4.086,3.971,4.044
15,5.826940594059407,5.923,5.744,5.803,3.7265643564356434,3.971,3.491,3.756
16,5.74312871287129,5.744,5.737,5.744,3.4377623762376253,3.491,3.369,3.469
17,5.743000000000003,5.743,5.743,5.743,3.3690000000000015,3.369,3.369,3.369
18,5.743000000000002,5.743,5.743,5.743,3.369000000000001,3.369,3.369,3.369
19,5.743000000000004,5.743,5.743,5.743,3.3690000000000015,3.369,3.369,3.369
20,5.745500000000002,5.754,5.743,5.743,3.343620000000001,3.391,3.247,3.3875
21,5.7540000000000004,5.754,5.754,5.754,3.250833333333334,3.267,3.247,3.247
22,5.8493861386138635,5.903,5.754,5.855,3.728039603960397,3.968,3.267,3.785
23,5.900107843137256,5.903,5.888,5.903,3.921117647058822,3.968,3.893,3.919
24,5.646900000000001,5.888,5.549,5.609,3.90792,3.938,3.77,3.917
25,5.221435643564358,5.542,4.806,5.345,3.364722772277229,3.755,3.201,3.311
26,4.53149504950495,4.806,4.175,4.539,3.1935544554455437,3.282,3.164,3.17
27,4.137504950495049,4.175,3.898,4.175,3.302445544554456,3.341,3.282,3.282
28,4.554128712871287,4.688,3.896,4.636,4.088366336633663,4.322,3.341,4.21
29,4.928633663366336,5.443,4.64,4.64,4.2794752475247515,4.327,4.176,4.327
30,5.991455445544553,6.694,5.443,5.901,4.1667821782178205,4.692,4.006,4.144
31,6.621772277227723,6.727,6.549,6.582,5.157792079207921,5.423,4.692,5.238
32,6.7704257425742576,6.909,6.616,6.812,5.696801980198021,5.96,5.423,5.677
33,6.682089108910892,6.909,6.622,6.644,5.800732673267324,5.96,5.766,5.769
34,6.64040594059406,6.644,6.624,6.644,5.765999999999997,5.766,5.766,5.766
35,6.605168316831682,6.644,6.371,6.634,5.749772277227723,5.798,5.556,5.776
36,6.353940594059404,6.391,6.298,6.358,5.577950495049506,5.634,5.516,5.592
37,6.390999999999997,6.391,6.391,6.391,5.607079207920791,5.634,5.574,5.612
38,6.390999999999999,6.391,6.391,6.391,5.573285714285714,5.574,5.573,5.573
