Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.027623762376238,5.15,5.0,5.0,5.179376237623763,5.918,5.0,5.0
2,5.071247524752476,5.118,5.047,5.074,5.864049504950494,5.918,5.832,5.832
3,5.047,5.047,5.047,5.047,5.9049999999999985,5.905,5.905,5.905
4,5.047,5.047,5.047,5.047,5.9049999999999985,5.905,5.905,5.905
5,5.047168316831683,5.048,5.047,5.047,5.927495049504951,5.99,5.905,5.905
6,5.631009900990097,6.569,5.048,5.588,5.929673267326735,6.008,5.647,5.99
7,7.198683168316831,7.554,6.495,7.498,5.945742574257426,6.335,5.587,5.884
8,7.420495049504949,7.554,7.341,7.342,6.35529702970297,6.471,6.227,6.327
9,7.282881188118812,7.341,7.169,7.309,6.307455445544556,6.471,5.561,6.471
10,7.231772277227724,7.244,7.169,7.244,5.820762376237622,5.911,5.548,5.866
11,7.239207920792078,7.259,7.211,7.244,5.866831683168316,6.391,5.68,5.911
12,7.043118811881189,7.277,6.948,6.948,6.7763960396039575,6.877,6.391,6.795
13,6.977415841584157,6.999,6.948,6.989,6.680811881188119,6.877,6.358,6.693
14,6.9018811881188125,6.982,6.735,6.927,5.974683168316832,6.358,5.813,5.944
15,6.732029702970299,6.735,6.624,6.734,5.968732673267325,5.978,5.954,5.971
16,6.956089108910891,7.233,6.564,7.074,5.701287128712872,6.017,5.313,5.739
17,7.164346534653465,7.165,7.153,7.165,6.059792079207922,6.1,6.017,6.054
18,7.165,7.165,7.165,7.165,6.098376237623762,6.1,6.084,6.1
19,7.165,7.165,7.165,7.165,6.060653465346533,6.084,6.053,6.056
20,7.1633168316831695,7.165,7.158,7.165,6.019603960396037,6.053,5.972,6.041
21,7.158000000000001,7.158,7.158,7.158,5.970673267326736,5.972,5.964,5.972
22,7.139138613861386,7.158,7.053,7.158,6.012316831683169,6.245,5.964,5.964
23,7.036316831683169,7.069,6.952,7.053,6.02660396039604,6.245,5.872,5.963
24,7.087980198019801,7.21,6.951,7.104,5.715792079207922,5.872,5.619,5.671
25,7.191742574257424,7.206,7.18,7.196,5.6190000000000015,5.619,5.619,5.619
26,7.132297029702968,7.18,7.115,7.124,5.619990099009901,5.621,5.619,5.619
27,7.115,7.115,7.115,7.115,5.718653465346534,5.741,5.621,5.741
28,7.115,7.115,7.115,7.115,5.740999999999999,5.741,5.741,5.741
29,7.115,7.115,7.115,7.115,5.740999999999999,5.741,5.741,5.741
30,7.115,7.115,7.115,7.115,5.740999999999999,5.741,5.741,5.741
31,7.115,7.115,7.115,7.115,5.740999999999999,5.741,5.741,5.741
32,7.115,7.115,7.115,7.115,5.740999999999999,5.741,5.741,5.741
33,7.06161386138614,7.115,6.624,7.115,5.734019801980199,5.741,5.625,5.741
34,6.870653465346533,6.907,6.641,6.905,5.55980198019802,5.625,5.539,5.539
35,6.850811881188121,6.889,6.816,6.867,5.539,5.539,5.539,5.539
36,6.8160000000000025,6.816,6.816,6.816,5.539,5.539,5.539,5.539
37,7.090445544554457,7.47,6.768,6.816,5.630217821782178,5.868,5.539,5.649
38,7.474166666666666,7.489,7.469,7.469,5.598666666666667,5.651,5.541,5.6045
