Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
7,725336,730336,5.0,5.0,5.0,5.0,12.975,13.61,31.486,31.468,35.635,38.008,42.023,43.397,91.642,43.921,20.964,10.82,20.964,14.68
7,730336,735337,5.0,4.964,5.0,5.0,13.61,13.44,31.468,31.468,38.008,36.264,43.397,42.4,43.921,46.549,10.82,10.738,14.68,15.214
7,735337,740336,4.964,4.913,5.0,5.0,13.44,13.259,31.468,31.454,36.264,38.114,42.4,42.555,46.549,50.245,10.738,11.108,15.214,15.42
7,740336,745337,4.913,4.889,5.0,5.227,13.259,13.212,31.454,31.444,38.114,39.044,42.555,42.942,50.245,53.038,11.108,12.791,15.42,16.118
7,745337,750337,4.889,4.769,5.227,5.301,13.212,13.082,31.444,31.419,39.044,37.301,42.942,42.11,53.038,56.2,12.791,12.873,16.118,16.857
7,750337,755337,4.769,4.765,5.301,5.303,13.082,12.885,31.419,31.433,37.301,36.468,42.11,43.01,56.2,59.198,12.873,14.557,16.857,17.802
7,755337,760337,4.765,4.765,5.303,5.313,12.885,12.837,31.433,31.433,36.468,39.083,43.01,42.41,59.198,63.51,14.557,15.748,17.802,18.089
7,760337,765338,4.765,4.69,5.313,5.45,12.837,12.549,31.433,31.426,39.083,35.402,42.41,42.575,63.51,74.147,15.748,19.896,18.089,20.717
7,765338,770338,4.69,4.461,5.45,6.065,12.549,12.952,31.426,31.412,35.402,37.165,42.575,43.726,74.147,72.34,19.896,18.294,20.717,19.403
7,770338,775338,4.461,4.293,6.065,6.293,12.952,13.425,31.412,31.391,37.165,35.141,43.726,43.039,72.34,60.389,18.294,14.639,19.403,18.623
7,775338,780338,4.293,4.272,6.293,6.35,13.425,13.354,31.391,31.391,35.141,37.33,43.039,44.065,60.389,63.099,14.639,14.352,18.623,17.062
7,780338,785339,4.272,4.317,6.35,7.534,13.354,13.645,31.391,31.374,37.33,36.264,44.065,44.665,63.099,61.827,14.352,13.161,17.062,16.077
