Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
7,2134626,2139627,5.0,5.0,5.0,5.0,10.215,13.677,26.497,26.504,36.196,36.061,38.751,36.796,5.235,5.44,10.409,10.122,8.192,7.863
7,2139627,2144626,5.0,3.821,5.0,5.15,13.677,14.048,26.504,26.522,36.061,36.187,36.796,37.348,5.44,5.44,10.122,10.286,7.863,8.274
7,2144626,2149627,3.821,3.988,5.15,5.095,14.048,13.598,26.522,26.504,36.187,36.08,37.348,38.548,5.44,6.877,10.286,10.286,8.274,7.863
7,2149627,2154627,3.988,4.093,5.095,5.095,13.598,13.283,26.504,26.511,36.08,37.359,38.548,37.144,6.877,5.276,10.286,11.066,7.863,7.37
7,2154627,2159627,4.093,3.465,5.095,5.621,13.283,13.212,26.511,26.497,37.359,36.439,37.144,36.593,5.276,5.399,11.066,11.354,7.37,8.027
7,2159627,2164627,3.465,3.461,5.621,5.697,13.212,13.519,26.497,26.508,36.439,35.761,36.593,36.651,5.399,5.481,11.354,8.931,8.027,20.019
7,2164627,2169628,3.461,3.461,5.697,5.697,13.519,13.255,26.508,26.511,35.761,36.497,36.651,36.815,5.481,5.317,8.931,10.82,20.019,8.109
7,2169628,2174628,3.461,4.745,5.697,6.298,13.255,13.409,26.511,26.49,36.497,36.342,36.815,39.264,5.317,24.208,10.82,9.013,8.109,8.356
7,2174628,2179628,4.745,5.087,6.298,6.325,13.409,14.229,26.49,26.483,36.342,35.664,39.264,38.499,24.208,5.563,9.013,8.561,8.356,11.888
7,2179628,2184628,5.087,5.436,6.325,6.402,14.229,13.807,26.483,26.48,35.664,35.857,38.499,38.577,5.563,5.974,8.561,9.588,11.888,8.438
7,2184628,2189629,5.436,5.437,6.402,6.399,13.807,13.578,26.48,26.476,35.857,37.194,38.577,39.022,5.974,5.563,9.588,11.847,8.438,7.781
7,2189629,2194628,5.437,3.067,6.399,8.691,13.578,13.346,26.476,26.469,37.194,37.194,39.022,36.796,5.563,5.81,11.847,9.547,7.781,15.173
7,2194628,2199629,3.067,1.132,8.691,9.5,13.346,17.154,26.469,26.462,37.194,35.092,36.796,37.425,5.81,6.22,9.547,9.506,15.173,11.518
7,2199629,2204629,1.132,1.148,9.5,9.5,17.154,16.531,26.462,26.469,35.092,36.303,37.425,36.835,6.22,5.892,9.506,11.806,11.518,12.134
7,2204629,2209630,1.148,0.977,9.5,9.394,16.531,15.94,26.469,26.469,36.303,37.204,36.835,37.241,5.892,5.768,11.806,10.245,12.134,12.052
7,2209630,2214629,0.977,0.5,9.394,9.206,15.94,15.621,26.469,26.459,37.204,36.012,37.241,36.631,5.768,6.96,10.245,35.913,12.052,12.873
7,2214629,2219630,0.5,0.682,9.206,8.309,15.621,15.585,26.459,26.452,36.012,36.042,36.631,36.176,6.96,6.877,35.913,29.876,12.873,10.779
7,2219630,2224630,0.682,0.791,8.309,7.288,15.585,15.384,26.452,26.448,36.042,37.078,36.176,38.228,6.877,5.645,29.876,9.588,10.779,11.108
7,2224630,2229630,0.791,0.839,7.288,5.554,15.384,15.152,26.448,26.452,37.078,35.819,38.228,36.709,5.645,5.81,9.588,10.245,11.108,10.45
7,2229630,2234630,0.839,0.858,5.554,5.062,15.152,15.01,26.452,26.455,35.819,36.535,36.709,37.261,5.81,5.81,10.245,9.916,10.45,20.184
7,2234630,2239631,0.858,0.5,5.062,5.783,15.01,14.797,26.455,26.455,36.535,37.417,37.261,39.361,5.81,6.385,9.916,24.249,20.184,13.202
7,2239631,2244631,0.5,0.5,5.783,6.372,14.797,14.777,26.455,26.462,37.417,36.913,39.361,38.461,6.385,6.138,24.249,21.005,13.202,9.136
7,2244631,2249631,0.5,0.5,6.372,6.715,14.777,14.651,26.462,26.459,36.913,36.245,38.461,37.648,6.138,8.52,21.005,14.352,9.136,8.931
7,2249631,2254631,0.5,0.5,6.715,9.5,14.651,18.25,26.459,26.455,36.245,37.165,37.648,36.234,8.52,5.974,14.352,14.228,8.931,9.506
7,2254631,2259632,0.5,0.5,9.5,9.5,18.25,18.731,26.455,26.434,37.165,36.845,36.234,37.144,5.974,5.645,14.228,17.72,9.506,8.767
7,2259632,2264631,0.5,0.5,9.5,9.5,18.731,18.03,26.434,26.445,36.845,37.436,37.144,36.835,5.645,6.056,17.72,22.155,8.767,11.272
7,2264631,2269632,0.5,0.5,9.5,7.862,18.03,17.505,26.445,26.452,37.436,36.245,36.835,36.883,6.056,11.025,22.155,24.865,11.272,10.82
7,2269632,2274632,0.5,0.5,7.862,7.862,17.505,17.442,26.452,26.431,36.245,35.838,36.883,36.273,11.025,6.713,24.865,43.223,10.82,13.859
7,2274632,2279633,0.5,0.5,7.862,7.441,17.442,17.099,26.431,26.427,35.838,36.942,36.273,36.699,6.713,9.629,43.223,30.738,13.859,11.6
7,2279633,2284632,0.5,0.5,7.441,9.251,17.099,16.803,26.427,26.42,36.942,36.061,36.699,35.605,9.629,9.793,30.738,26.18,11.6,11.641
7,2284632,2289633,0.5,0.5,9.251,7.938,16.803,16.681,26.42,26.413,36.061,36.206,35.605,35.731,9.793,6.056,26.18,27.329,11.641,8.356
7,2289633,2294633,0.5,0.5,7.938,7.065,16.681,16.425,26.413,26.417,36.206,36.342,35.731,36.747,6.056,5.892,27.329,19.773,8.356,8.438
7,2294633,2299633,0.5,0.5,7.065,7.065,16.425,16.303,26.417,26.406,36.342,36.487,36.747,37.396,5.892,6.631,19.773,32.134,8.438,10.943
