Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
7,725318,730318,5.0,5.0,5.0,5.0,23.238,23.975,25.186,25.175,35.024,35.974,32.973,33.002,4.988,4.865,6.056,6.426,9.342,8.89
7,730318,735319,5.0,5.0,5.0,5.0,23.975,23.813,25.175,25.19,35.974,36.565,33.002,32.101,4.865,4.824,6.426,6.179,8.89,9.259
7,735319,740319,5.0,5.0,5.0,5.0,23.813,23.628,25.19,25.175,36.565,36.022,32.101,33.021,4.824,4.783,6.179,6.056,9.259,8.602
7,740319,745319,5.0,4.898,5.0,5.507,23.628,23.51,25.175,25.165,36.022,36.555,33.021,32.837,4.783,4.66,6.056,6.22,8.602,8.808
7,745319,750319,4.898,4.898,5.507,5.507,23.51,23.064,25.165,25.161,36.555,36.962,32.837,31.453,4.66,4.783,6.22,6.302,8.808,9.465
7,750319,755320,4.898,5.0,5.507,5.191,23.064,23.052,25.161,25.161,36.962,36.632,31.453,31.24,4.783,4.906,6.302,6.097,9.465,9.342
7,755320,760319,5.0,5.0,5.191,5.191,23.052,22.599,25.161,25.151,36.632,35.702,31.24,31.075,4.906,4.824,6.097,6.22,9.342,9.916
7,760319,765320,5.0,5.0,5.191,5.105,22.599,22.299,25.151,25.147,35.702,37.126,31.075,31.917,4.824,4.742,6.22,6.385,9.916,9.136
7,765320,770320,5.0,4.345,5.105,6.555,22.299,23.943,25.147,25.13,37.126,36.758,31.917,33.64,4.742,4.66,6.385,6.262,9.136,11.683
7,770320,775321,4.345,4.145,6.555,6.726,23.943,24.566,25.13,25.13,36.758,36.506,33.64,31.453,4.66,4.701,6.262,6.385,11.683,10.82
7,775321,780320,4.145,3.819,6.726,6.843,24.566,25.079,25.13,25.144,36.506,36.72,31.453,32.789,4.701,4.947,6.385,6.508,10.82,12.011
7,780320,785321,3.819,0.5,6.843,9.086,25.079,25.469,25.144,25.123,36.72,35.945,32.789,31.734,4.947,5.563,6.508,6.385,12.011,17.391
7,785321,790321,0.5,1.842,9.086,7.837,25.469,32.235,25.123,25.13,35.945,36.177,31.734,30.969,5.563,5.194,6.385,6.22,17.391,14.763
7,790321,795321,1.842,0.757,7.837,8.739,32.235,36.142,25.13,25.119,36.177,37.669,30.969,30.872,5.194,5.563,6.22,6.22,14.763,11.723
7,795321,800321,0.757,1.721,8.739,8.728,36.142,37.79,25.119,25.133,37.669,37.0,30.872,30.543,5.563,6.097,6.22,6.631,11.723,10.491
7,800321,805322,1.721,1.911,8.728,8.487,37.79,38.2,25.133,25.116,37.0,36.71,30.543,33.127,6.097,5.153,6.631,5.933,10.491,9.547
7,805322,810322,1.911,1.912,8.487,8.474,38.2,38.795,25.116,25.13,36.71,36.468,33.127,33.882,5.153,5.07,5.933,6.302,9.547,11.395
7,810322,815322,1.912,1.928,8.474,8.328,38.795,37.857,25.13,25.119,36.468,35.509,33.882,32.121,5.07,5.892,6.302,6.138,11.395,11.764
7,815322,820322,1.928,2.88,8.328,7.537,37.857,37.116,25.119,25.105,35.509,36.826,32.121,31.201,5.892,5.851,6.138,6.22,11.764,11.272
7,820322,825323,2.88,3.036,7.537,7.115,37.116,36.997,25.105,25.084,36.826,37.0,31.201,30.795,5.851,4.701,6.22,6.138,11.272,12.832
7,825323,830322,3.036,3.036,7.115,7.205,36.997,36.229,25.084,25.081,37.0,36.671,30.795,30.727,4.701,4.824,6.138,6.262,12.832,14.639
7,830322,835323,3.036,3.347,7.205,6.675,36.229,35.657,25.081,25.081,36.671,36.913,30.727,31.346,4.824,5.235,6.262,6.179,14.639,12.052
7,835323,840323,3.347,3.371,6.675,6.462,35.657,35.022,25.081,25.049,36.913,35.635,31.346,32.13,5.235,4.701,6.179,5.974,12.052,10.902
7,840323,845324,3.371,2.989,6.462,6.743,35.022,37.344,25.049,25.039,35.635,35.509,32.13,32.324,4.701,4.66,5.974,6.22,10.902,11.723
7,845324,850323,2.989,2.731,6.743,6.82,37.344,36.311,25.039,25.035,35.509,35.625,32.324,31.075,4.66,4.783,6.22,6.179,11.723,17.966
7,850323,855324,2.731,2.395,6.82,7.116,36.311,35.755,25.035,25.035,35.625,36.129,31.075,30.32,4.783,5.358,6.179,6.59,17.966,11.97
7,855324,860324,2.395,2.257,7.116,7.116,35.755,36.335,25.035,25.046,36.129,36.894,30.32,32.43,5.358,5.112,6.59,6.508,11.97,13.613
