Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
7,1874468,1879469,5.0,5.23,5.0,5.412,24.969,25.804,34.294,34.29,36.342,35.315,36.815,38.567,4.824,5.03,6.179,6.015,6.426,6.877
7,1879469,1884469,5.23,5.38,5.412,5.231,25.804,24.275,34.29,34.259,35.315,39.422,38.567,37.048,5.03,5.276,6.015,5.851,6.877,6.015
7,1884469,1889469,5.38,5.262,5.231,5.0,24.275,23.707,34.259,34.252,39.422,39.189,37.048,36.564,5.276,4.701,5.851,5.81,6.015,6.097
7,1889469,1894469,5.262,5.194,5.0,5.0,23.707,23.139,34.252,34.234,39.189,37.504,36.564,37.019,4.701,4.865,5.81,5.851,6.097,6.097
7,1894469,1899470,5.194,5.0,5.0,5.0,23.139,22.568,34.234,34.238,37.504,37.339,37.019,37.599,4.865,4.742,5.851,5.645,6.097,5.768
7,1899470,1904469,5.0,5.0,5.0,5.0,22.568,22.075,34.238,34.273,37.339,35.354,37.599,36.738,4.742,4.824,5.645,5.645,5.768,5.851
7,1904469,1909470,5.0,5.019,5.0,5.0,22.075,22.15,34.273,34.28,35.354,35.344,36.738,37.706,4.824,4.742,5.645,5.563,5.851,5.892
7,1909470,1914470,5.019,5.413,5.0,5.47,22.15,21.503,34.28,34.308,35.344,35.121,37.706,36.631,4.742,4.906,5.563,5.522,5.892,7.37
7,1914470,1919471,5.413,5.441,5.47,5.48,21.503,21.255,34.308,34.312,35.121,34.356,36.631,37.599,4.906,4.742,5.522,5.645,7.37,6.343
7,1919471,1924470,5.441,5.441,5.48,5.464,21.255,20.762,34.312,34.322,34.356,39.848,37.599,36.902,4.742,5.522,5.645,5.81,6.343,6.138
7,1924470,1929471,5.441,5.573,5.464,5.747,20.762,21.298,34.322,34.308,39.848,38.085,36.902,36.98,5.522,4.865,5.81,5.687,6.138,5.727
7,1929471,1934471,5.573,4.64,5.747,6.439,21.298,26.975,34.308,34.319,38.085,35.509,36.98,38.238,4.865,5.933,5.687,5.768,5.727,5.974
7,1934471,1939471,4.64,4.965,6.439,6.632,26.975,29.503,34.319,34.305,35.509,35.586,38.238,39.603,5.933,6.262,5.768,5.81,5.974,6.877
7,1939471,1944471,4.965,4.367,6.632,6.782,29.503,32.243,34.305,34.28,35.586,37.882,39.603,37.88,6.262,5.727,5.81,5.687,6.877,5.892
7,1944471,1949472,4.367,4.739,6.782,6.662,32.243,29.455,34.28,34.262,37.882,38.444,37.88,37.212,5.727,5.645,5.687,5.768,5.892,5.933
7,1949472,1954472,4.739,4.868,6.662,6.837,29.455,29.227,34.262,34.217,38.444,37.398,37.212,38.316,5.645,5.81,5.768,5.974,5.933,5.81
7,1954472,1959472,4.868,4.968,6.837,6.375,29.227,28.371,34.217,34.178,37.398,35.073,38.316,36.98,5.81,4.906,5.974,5.727,5.81,6.467
7,1959472,1964472,4.968,5.391,6.375,5.654,28.371,27.689,34.178,34.143,35.073,35.063,36.98,37.715,4.906,5.07,5.727,6.015,6.467,6.59
7,1964472,1969473,5.391,5.467,5.654,5.788,27.689,29.163,34.143,34.119,35.063,39.548,37.715,37.619,5.07,5.112,6.015,5.933,6.59,6.056
7,1969473,1974472,5.467,5.308,5.788,5.822,29.163,28.186,34.119,34.091,39.548,37.446,37.619,36.622,5.112,5.07,5.933,5.81,6.056,5.645
7,1974472,1979473,5.308,5.252,5.822,5.822,28.186,29.128,34.091,34.084,37.446,36.245,36.622,38.219,5.07,5.07,5.81,6.056,5.645,5.81
7,1979473,1984473,5.252,5.296,5.822,5.822,29.128,28.351,34.084,34.042,36.245,35.945,38.219,37.106,5.07,4.783,6.056,5.645,5.81,6.919
7,1984473,1989474,5.296,4.537,5.822,6.517,28.351,31.86,34.042,34.038,35.945,37.833,37.106,38.219,4.783,5.81,5.645,5.81,6.919,5.81
7,1989474,1994473,4.537,4.806,6.517,6.872,31.86,29.743,34.038,34.003,37.833,35.673,38.219,37.628,5.81,5.522,5.81,5.687,5.81,7.494
7,1994473,1999474,4.806,4.647,6.872,6.82,29.743,29.349,34.003,33.975,35.673,38.037,37.628,37.745,5.522,5.276,5.687,5.81,7.494,5.768
