Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
7,2134633,2139633,5.0,5.0,5.0,5.0,6.218,6.186,25.235,25.232,37.252,37.436,32.973,32.169,5.892,5.892,7.658,7.945,7.452,7.452
7,2139633,2144633,5.0,5.0,5.0,5.0,6.186,6.237,25.232,25.228,37.436,36.632,32.169,33.34,5.892,5.974,7.945,7.945,7.452,7.945
7,2144633,2149633,5.0,5.0,5.0,5.0,6.237,6.159,25.228,25.225,36.632,37.117,33.34,32.043,5.974,6.015,7.945,7.74,7.945,6.754
7,2149633,2154632,5.0,5.0,5.0,5.0,6.159,6.222,25.225,25.221,37.117,36.874,32.043,33.621,6.015,6.179,7.74,8.027,6.754,7.288
7,2154632,2159632,5.0,5.0,5.0,5.0,6.222,6.119,25.221,25.211,36.874,36.787,33.621,33.476,6.179,6.056,8.027,8.274,7.288,6.713
7,2159632,2164632,5.0,5.0,5.0,5.0,6.119,6.131,25.211,25.2,36.787,36.09,33.476,32.101,6.056,5.974,8.274,7.74,6.713,9.342
7,2164632,2169631,5.0,5.0,5.0,5.0,6.131,6.107,25.2,25.214,36.09,36.942,32.101,32.092,5.974,6.056,7.74,8.356,9.342,6.919
7,2169631,2174631,5.0,5.0,5.0,5.0,6.107,6.021,25.214,25.2,36.942,36.235,32.092,32.363,6.056,6.097,8.356,8.109,6.919,6.96
7,2174631,2179631,5.0,5.167,5.0,5.859,6.021,6.088,25.2,25.193,36.235,36.855,32.363,32.276,6.097,6.138,8.109,8.561,6.96,7.534
7,2179631,2184631,5.167,5.17,5.859,6.275,6.088,5.934,25.193,25.214,36.855,36.245,32.276,32.295,6.138,5.974,8.561,8.561,7.534,7.124
7,2184631,2189630,5.17,4.616,6.275,6.223,5.934,5.973,25.214,25.2,36.245,36.816,32.295,32.518,5.974,6.302,8.561,8.274,7.124,7.37
7,2189630,2194630,4.616,3.578,6.223,6.903,5.973,5.969,25.2,25.2,36.816,36.535,32.518,35.257,6.302,7.575,8.274,7.945,7.37,12.463
7,2194630,2199630,3.578,3.732,6.903,7.362,5.969,8.615,25.2,25.207,36.535,36.138,35.257,32.663,7.575,7.945,7.945,8.192,12.463,9.999
7,2199630,2204629,3.732,2.835,7.362,7.726,8.615,10.342,25.207,25.197,36.138,36.458,32.663,33.515,7.945,15.009,8.192,8.315,9.999,10.574
7,2204629,2209629,2.835,2.475,7.726,7.839,10.342,10.405,25.197,25.2,36.458,36.72,33.515,33.495,15.009,9.424,8.315,7.534,10.574,10.163
7,2209629,2214630,2.475,2.165,7.839,7.87,10.405,10.76,25.2,25.186,36.72,36.448,33.495,33.263,9.424,11.518,7.534,7.658,10.163,9.136
7,2214630,2219630,2.165,2.029,7.87,7.98,10.76,10.081,25.186,25.19,36.448,35.867,33.263,31.54,11.518,8.233,7.658,8.356,9.136,10.697
7,2219630,2224630,2.029,3.495,7.98,6.67,10.081,9.892,25.19,25.172,35.867,36.245,31.54,31.859,8.233,7.288,8.356,7.945,10.697,9.259
7,2224630,2229630,3.495,4.677,6.67,5.386,9.892,9.707,25.172,25.183,36.245,36.526,31.859,32.992,7.288,6.467,7.945,8.684,9.259,8.52
7,2229630,2234631,4.677,3.364,5.386,5.715,9.707,9.439,25.183,25.168,36.526,37.32,32.992,31.366,6.467,7.042,8.684,7.781,8.52,7.945
7,2234631,2239630,3.364,3.224,5.715,5.746,9.439,9.419,25.168,25.161,37.32,36.09,31.366,32.44,7.042,6.467,7.781,9.793,7.945,10.779
7,2239630,2244631,3.224,3.224,5.746,5.734,9.419,9.608,25.161,25.154,36.09,36.429,32.44,31.366,6.467,7.206,9.793,9.054,10.779,8.767
7,2244631,2249631,3.224,3.224,5.734,5.734,9.608,9.585,25.154,25.151,36.429,36.303,31.366,31.559,7.206,6.96,9.054,8.315,8.767,8.767
7,2249631,2254632,3.224,2.977,5.734,6.565,9.585,12.81,25.151,25.147,36.303,37.175,31.559,32.053,6.96,8.192,8.315,7.37,8.767,9.465
7,2254632,2259631,2.977,2.977,6.565,6.592,12.81,14.032,25.147,25.144,37.175,36.206,32.053,30.591,8.192,6.754,7.37,8.109,9.465,10.45
7,2259631,2264632,2.977,2.977,6.592,6.674,14.032,12.865,25.144,25.144,36.206,36.303,30.591,31.298,6.754,7.124,8.109,8.15,10.45,9.095
7,2264632,2269632,2.977,2.977,6.674,6.729,12.865,12.325,25.144,25.133,36.303,36.545,31.298,30.611,7.124,7.781,8.15,8.438,9.095,8.192
7,2269632,2274632,2.977,2.977,6.729,6.791,12.325,12.041,25.133,25.133,36.545,36.332,30.611,31.927,7.781,6.343,8.438,8.109,8.192,8.397
7,2274632,2279632,2.977,2.976,6.791,6.742,12.041,11.824,25.133,25.119,36.332,36.255,31.927,30.62,6.343,7.206,8.109,7.945,8.397,13.571
7,2279632,2284633,2.976,2.937,6.742,6.75,11.824,11.808,25.119,25.112,36.255,37.252,30.62,30.572,7.206,7.863,7.945,8.109,13.571,8.274
7,2284633,2289633,2.937,2.844,6.75,6.812,11.808,11.844,25.112,25.102,37.252,36.826,30.572,31.608,7.863,7.124,8.109,8.315,8.274,9.136
7,2289633,2294633,2.844,2.84,6.812,6.7,11.844,11.702,25.102,25.109,36.826,69.748,31.608,30.659,7.124,6.549,8.315,8.849,9.136,7.74
7,2294633,2299633,2.84,2.859,6.7,6.7,11.702,11.674,25.109,25.095,69.748,36.768,30.659,31.685,6.549,6.015,8.849,8.233,7.74,8.192
7,2299633,2304634,2.859,2.857,6.7,6.63,11.674,11.599,25.095,25.084,36.768,37.029,31.685,30.717,6.015,9.834,8.233,10.738,8.192,10.163
7,2304634,2309633,2.857,2.85,6.63,6.667,11.599,11.54,25.084,25.088,37.029,36.613,30.717,31.821,9.834,9.013,10.738,11.272,10.163,9.136
7,2309633,2314634,2.85,2.821,6.667,6.693,11.54,11.552,25.088,25.081,36.613,36.487,31.821,31.434,9.013,7.083,11.272,10.902,9.136,8.808
7,2314634,2319634,2.821,2.494,6.693,6.601,11.552,11.564,25.081,25.077,36.487,36.129,31.434,31.085,7.083,6.877,10.902,9.342,8.808,9.424
7,2319634,2324635,2.494,2.504,6.601,6.584,11.564,11.426,25.077,25.07,36.129,36.148,31.085,31.908,6.877,6.754,9.342,9.957,9.424,9.218
7,2324635,2329634,2.504,2.5,6.584,6.498,11.426,11.418,25.07,25.067,36.148,36.448,31.908,31.346,6.754,6.96,9.957,8.52,9.218,9.629
