Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,2187872,2192872,15.743,15.652,5.0,5.0,5.0,5.0
8,2192872,2197873,15.652,15.514,5.0,5.0,5.0,5.0
8,2197873,2202872,15.514,15.368,5.0,5.0,5.0,5.104
8,2202872,2207873,15.368,15.195,5.0,4.894,5.104,6.023
8,2207873,2212873,15.195,15.396,4.894,4.977,6.023,6.107
8,2212873,2217874,15.396,15.404,4.977,5.308,6.107,6.105
8,2217874,2222873,15.404,15.388,5.308,5.308,6.105,6.084
8,2222873,2227874,15.388,15.301,5.308,5.308,6.084,6.08
8,2227874,2232874,15.301,15.159,5.308,5.308,6.08,6.064
8,2232874,2237874,15.159,15.037,5.308,5.308,6.064,6.0
8,2237874,2242874,15.037,14.943,5.308,5.308,6.0,5.995
8,2242874,2247875,14.943,14.793,5.308,5.223,5.995,5.793
8,2247875,2252875,14.793,14.71,5.223,5.007,5.793,5.521
8,2252875,2257875,14.71,14.891,5.007,5.009,5.521,5.837
8,2257875,2262875,14.891,14.836,5.009,5.009,5.837,5.855
8,2262875,2267876,14.836,14.816,5.009,4.962,5.855,6.193
8,2267876,2272875,14.816,14.769,4.962,4.579,6.193,6.31
8,2272875,2277876,14.769,14.698,4.579,4.579,6.31,6.352
8,2277876,2282876,14.698,15.364,4.579,4.374,6.352,6.849
8,2282876,2287877,15.364,15.471,4.374,3.47,6.849,7.463
8,2287877,2292876,15.471,16.464,3.47,0.5,7.463,8.101
8,2292876,2297877,16.464,16.807,0.5,0.5,8.101,7.025
8,2297877,2302877,16.807,17.754,0.5,0.5,7.025,9.5
8,2302877,2307877,17.754,21.767,0.5,0.5,9.5,9.5
8,2307877,2312877,21.767,23.273,0.5,0.5,9.5,9.5
8,2312877,2317878,23.273,23.912,0.5,0.5,9.5,9.5
8,2317878,2322878,23.912,23.912,0.5,0.5,9.5,9.5
8,2322878,2327878,23.912,24.074,0.5,0.5,9.5,9.5
