Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,1921096,1926096,29.708,30.165,5.0,5.0,5.027,5.108
8,1926096,1931096,30.165,29.81,5.0,5.099,5.108,5.352
8,1931096,1936096,29.81,29.625,5.099,5.528,5.352,5.465
8,1936096,1941097,29.625,29.416,5.528,5.556,5.465,5.488
8,1941097,1946096,29.416,32.436,5.556,5.291,5.488,5.241
8,1946096,1951097,32.436,32.065,5.291,5.722,5.241,4.988
8,1951097,1956097,32.065,31.545,5.722,6.396,4.988,5.102
8,1956097,1961098,31.545,31.245,6.396,6.372,5.102,5.122
8,1961098,1966097,31.245,30.985,6.372,6.103,5.122,5.336
8,1966097,1971098,30.985,30.772,6.103,6.282,5.336,5.836
8,1971098,1976098,30.772,30.575,6.282,6.285,5.836,5.672
8,1976098,1981098,30.575,30.295,6.285,6.329,5.672,5.776
8,1981098,1986098,30.295,30.118,6.329,5.939,5.776,6.24
8,1986098,1991099,30.118,30.003,5.939,5.147,6.24,6.524
8,1991099,1996099,30.003,30.074,5.147,5.044,6.524,6.555
8,1996099,2001099,30.074,30.015,5.044,4.524,6.555,6.646
8,2001099,2006099,30.015,29.786,4.524,4.346,6.646,6.928
8,2006099,2011100,29.786,31.501,4.346,4.115,6.928,7.007
8,2011100,2016099,31.501,32.183,4.115,4.115,7.007,6.991
8,2016099,2021100,32.183,31.809,4.115,4.027,6.991,7.136
8,2021100,2026100,31.809,32.676,4.027,3.837,7.136,7.257
8,2026100,2031101,32.676,32.751,3.837,3.817,7.257,7.204
8,2031101,2036100,32.751,35.771,3.817,2.908,7.204,9.5
8,2036100,2041101,35.771,40.794,2.908,3.129,9.5,8.603
8,2041101,2046101,40.794,39.304,3.129,3.095,8.603,8.432
8,2046101,2051101,39.304,38.125,3.095,3.089,8.432,8.695
8,2051101,2056101,38.125,37.94,3.089,3.082,8.695,8.689
8,2056101,2061102,37.94,39.249,3.082,2.435,8.689,9.284
