Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,1926100,1931099,21.085,23.226,3.563,2.996,4.372,5.728
8,1931099,1936099,23.226,23.892,2.996,2.712,5.728,5.787
8,1936099,1941099,23.892,24.409,2.712,1.717,5.787,8.123
8,1941099,1946098,24.409,25.836,1.717,1.657,8.123,7.893
8,1946098,1951098,25.836,26.088,1.657,2.915,7.893,7.014
8,1951098,1956098,26.088,25.272,2.915,4.124,7.014,6.704
8,1956098,1961098,25.272,25.319,4.124,4.194,6.704,6.78
8,1961098,1966097,25.319,26.285,4.194,4.266,6.78,6.939
8,1966097,1971097,26.285,27.161,4.266,4.275,6.939,6.959
8,1971097,1976097,27.161,27.776,4.275,4.308,6.959,7.041
8,1976097,1981096,27.776,28.138,4.308,3.717,7.041,7.334
8,1981096,1986096,28.138,28.757,3.717,3.675,7.334,7.31
8,1986096,1991096,28.757,30.098,3.675,3.649,7.31,8.167
8,1991096,1996096,30.098,29.968,3.649,3.102,8.167,8.439
8,1996096,2001095,29.968,32.318,3.102,3.036,8.439,8.434
8,2001095,2006095,32.318,32.511,3.036,2.458,8.434,8.588
8,2006095,2011095,32.511,33.169,2.458,2.117,8.588,8.591
8,2011095,2016094,33.169,32.806,2.117,2.098,8.591,8.91
8,2016094,2021094,32.806,33.122,2.098,2.1,8.91,8.872
8,2021094,2026094,33.122,34.159,2.1,2.108,8.872,8.538
8,2026094,2031094,34.159,33.946,2.108,2.118,8.538,8.373
8,2031094,2036093,33.946,34.959,2.118,2.073,8.373,8.601
8,2036093,2041093,34.959,35.46,2.073,2.005,8.601,8.573
8,2041093,2046093,35.46,34.19,2.005,2.006,8.573,8.562
8,2046093,2051092,34.19,33.437,2.006,2.005,8.562,8.544
8,2051092,2056092,33.437,32.968,2.005,1.994,8.544,8.543
8,2056092,2061092,32.968,33.177,1.994,1.918,8.543,8.288
