Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,488308,493299,6.963,7.006,5.0,5.0,5.0,5.0
8,493299,498282,7.006,6.983,5.0,5.0,5.0,5.0
8,498282,503279,6.983,7.101,5.0,5.0,5.0,5.0
8,503279,508295,7.101,7.018,5.0,5.0,5.0,5.216
8,508295,513308,7.018,7.168,5.0,4.782,5.216,5.871
8,513308,518334,7.168,7.152,4.782,4.86,5.871,6.281
8,518334,523340,7.152,7.113,4.86,4.958,6.281,6.439
8,523340,528218,7.113,7.109,4.958,4.964,6.439,6.431
8,528218,533328,7.109,7.042,4.964,4.964,6.431,6.379
8,533328,538332,7.042,7.081,4.964,4.964,6.379,6.375
8,538332,543295,7.081,7.057,4.964,5.001,6.375,6.5
8,543295,548301,7.057,7.105,5.001,5.098,6.5,7.042
8,548301,553324,7.105,6.99,5.098,5.098,7.042,7.01
8,553324,558302,6.99,6.994,5.098,5.098,7.01,6.985
8,558302,563317,6.994,7.117,5.098,5.012,6.985,6.965
8,563317,568321,7.117,7.081,5.012,4.932,6.965,6.994
8,568321,573341,7.081,7.061,4.932,4.917,6.994,6.996
8,573341,578331,7.061,7.002,4.917,4.911,6.996,6.996
8,578331,583325,7.002,6.943,4.911,4.911,6.996,6.996
8,583325,588337,6.943,6.927,4.911,4.892,6.996,6.984
8,588337,593327,6.927,7.014,4.892,3.88,6.984,7.101
8,593327,598340,7.014,7.006,3.88,3.595,7.101,7.151
8,598340,603311,7.006,7.763,3.595,2.991,7.151,7.255
8,603311,608317,7.763,9.013,2.991,3.047,7.255,7.34
8,608317,613331,9.013,8.773,3.047,3.117,7.34,7.245
8,613331,618333,8.773,8.575,3.117,3.117,7.245,7.177
8,618333,623313,8.575,8.832,3.117,3.117,7.177,7.139
8,623313,628258,8.832,8.56,3.117,3.117,7.139,7.286
