Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,1912749,1917750,9.876,9.995,5.0,5.0,5.0,5.0
8,1917750,1922750,9.995,10.18,5.0,4.834,5.0,6.207
8,1922750,1927751,10.18,10.286,4.834,5.096,6.207,7.113
8,1927751,1932750,10.286,11.615,5.096,4.97,7.113,6.882
8,1932750,1937751,11.615,11.856,4.97,4.97,6.882,6.848
8,1937751,1942751,11.856,12.266,4.97,4.262,6.848,6.505
8,1942751,1947751,12.266,12.27,4.262,4.005,6.505,6.81
8,1947751,1952751,12.27,12.309,4.005,4.077,6.81,6.823
8,1952751,1957752,12.309,12.423,4.077,4.094,6.823,6.791
8,1957752,1962752,12.423,12.447,4.094,4.142,6.791,6.769
8,1962752,1967752,12.447,12.573,4.142,4.195,6.769,6.986
8,1967752,1972752,12.573,12.601,4.195,4.218,6.986,6.931
8,1972752,1977753,12.601,12.699,4.218,4.128,6.931,6.797
8,1977753,1982752,12.699,12.739,4.128,3.727,6.797,6.951
8,1982752,1987753,12.739,12.668,3.727,3.501,6.951,6.836
8,1987753,1992753,12.668,12.845,3.501,3.565,6.836,6.828
8,1992753,1997754,12.845,13.582,3.565,3.579,6.828,6.828
8,1997754,2002753,13.582,14.146,3.579,3.684,6.828,6.868
8,2002753,2007754,14.146,13.961,3.684,3.79,6.868,6.97
8,2007754,2012754,13.961,14.15,3.79,2.523,6.97,5.812
8,2012754,2017754,14.15,14.004,2.523,1.78,5.812,6.953
8,2017754,2022754,14.004,15.735,1.78,0.5,6.953,9.5
8,2022754,2027755,15.735,18.286,0.5,1.427,9.5,7.469
8,2027755,2032755,18.286,17.876,1.427,1.429,7.469,7.439
8,2032755,2037755,17.876,17.501,1.429,2.039,7.439,7.968
8,2037755,2042755,17.501,17.399,2.039,3.313,7.968,8.056
8,2042755,2047756,17.399,17.624,3.313,2.606,8.056,7.872
