Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,493273,498273,28.071,27.492,5.0,5.0,5.031,5.014
8,498273,503273,27.492,28.178,5.0,5.0,5.014,5.0
8,503273,508274,28.178,28.261,5.0,5.568,5.0,5.296
8,508274,513274,28.261,33.224,5.568,8.798,5.296,5.073
8,513274,518274,33.224,32.105,8.798,8.919,5.073,5.649
8,518274,523274,32.105,31.403,8.919,8.764,5.649,5.428
8,523274,528275,31.403,31.281,8.764,5.0,5.428,5.0
8,528275,533274,31.281,32.215,5.0,5.0,5.0,5.0
8,533274,538275,32.215,31.821,5.0,5.287,5.0,6.006
8,538275,543275,31.821,31.616,5.287,5.159,6.006,6.824
8,543275,548276,31.616,33.145,5.159,5.159,6.824,6.872
8,548276,553275,33.145,35.602,5.159,5.159,6.872,6.862
8,553275,558276,35.602,37.53,5.159,5.159,6.862,6.862
8,558276,563276,37.53,36.445,5.159,4.154,6.862,7.013
8,563276,568278,36.445,35.196,4.154,3.666,7.013,7.171
8,568278,573276,35.196,36.079,3.666,3.557,7.171,7.216
8,573276,578277,36.079,35.976,3.557,3.463,7.216,7.252
8,578277,583277,35.976,35.211,3.463,3.379,7.252,7.272
8,583277,588292,35.211,35.136,3.379,3.289,7.272,7.284
8,588292,593277,35.136,37.573,3.289,2.914,7.284,7.357
8,593277,598278,37.573,38.204,2.914,2.902,7.357,7.378
8,598278,603277,38.204,44.122,2.902,2.42,7.378,7.687
8,603277,608278,44.122,51.069,2.42,2.083,7.687,7.87
8,608278,613278,51.069,50.769,2.083,2.082,7.87,7.89
8,613278,618279,50.769,51.613,2.082,2.073,7.89,7.929
8,618279,623278,51.613,50.71,2.073,2.073,7.929,7.929
8,623278,628279,50.71,52.441,2.073,2.07,7.929,7.934
