Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,1347896,1352895,17.939,18.239,5.0,5.0,5.0,5.172
8,1352895,1357896,18.239,18.357,5.0,4.961,5.172,5.386
8,1357896,1362896,18.357,18.858,4.961,5.226,5.386,6.257
8,1362896,1367897,18.858,19.654,5.226,5.227,6.257,6.257
8,1367897,1372896,19.654,20.234,5.227,5.227,6.257,6.173
8,1372896,1377897,20.234,20.214,5.227,5.0,6.173,5.0
8,1377897,1382897,20.214,20.277,5.0,4.949,5.0,5.389
8,1382897,1387897,20.277,20.348,4.949,4.949,5.389,5.298
8,1387897,1392897,20.348,20.308,4.949,4.798,5.298,5.591
8,1392897,1397898,20.308,20.592,4.798,4.999,5.591,5.76
8,1397898,1402898,20.592,20.714,4.999,5.094,5.76,5.995
8,1402898,1407898,20.714,21.128,5.094,5.105,5.995,6.172
8,1407898,1412898,21.128,21.448,5.105,5.113,6.172,6.175
8,1412898,1417899,21.448,21.96,5.113,5.146,6.175,6.235
8,1417899,1422898,21.96,22.288,5.146,4.942,6.235,6.306
8,1422898,1427899,22.288,22.761,4.942,4.871,6.306,6.548
8,1427899,1432902,22.761,22.84,4.871,4.878,6.548,6.599
8,1432902,1437899,22.84,23.301,4.878,4.745,6.599,6.382
8,1437899,1442899,23.301,23.123,4.745,4.736,6.382,6.348
8,1442899,1447900,23.123,23.735,4.736,4.648,6.348,6.012
8,1447900,1452900,23.735,24.373,4.648,4.728,6.012,5.798
8,1452900,1457900,24.373,24.618,4.728,5.498,5.798,5.866
8,1457900,1462900,24.618,26.333,5.498,4.72,5.866,6.03
8,1462900,1467901,26.333,25.69,4.72,4.937,6.03,5.557
8,1467901,1472901,25.69,25.595,4.937,4.489,5.557,5.538
8,1472901,1477901,25.595,25.292,4.489,4.338,5.538,5.548
8,1477901,1482902,25.292,25.607,4.338,4.279,5.548,5.912
8,1482902,1487906,25.607,25.213,4.279,4.618,5.912,6.033
