Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,519625,524624,9.656,9.533,5.0,5.0,5.0,5.0
8,524624,529624,9.533,9.549,5.0,5.0,5.0,5.0
8,529624,534624,9.549,9.455,5.0,5.0,5.0,5.0
8,534624,539625,9.455,9.47,5.0,5.0,5.0,5.0
8,539625,544624,9.47,10.413,5.0,4.929,5.0,5.758
8,544624,549625,10.413,10.275,4.929,4.633,5.758,6.041
8,549625,554625,10.275,9.947,4.633,4.522,6.041,6.222
8,554625,559626,9.947,9.782,4.522,4.522,6.222,6.222
8,559626,564625,9.782,9.758,4.522,4.522,6.222,6.064
8,564625,569626,9.758,9.711,4.522,4.604,6.064,5.905
8,569626,574626,9.711,9.545,4.604,4.68,5.905,5.802
8,574626,579626,9.545,9.569,4.68,4.598,5.802,6.772
8,579626,584626,9.569,9.494,4.598,4.237,6.772,7.595
8,584626,589627,9.494,9.403,4.237,4.268,7.595,7.697
8,589627,594627,9.403,9.462,4.268,4.319,7.697,7.382
8,594627,599627,9.462,9.51,4.319,4.388,7.382,7.489
8,599627,604627,9.51,9.38,4.388,4.406,7.489,7.486
8,604627,609628,9.38,9.301,4.406,4.406,7.486,7.286
8,609628,614627,9.301,9.277,4.406,3.887,7.286,7.872
8,614627,619628,9.277,9.754,3.887,3.463,7.872,7.629
8,619628,624628,9.754,9.6,3.463,2.603,7.629,7.575
8,624628,629629,9.6,10.054,2.603,0.5,7.575,8.312
8,629629,634628,10.054,12.731,0.5,0.85,8.312,9.2
8,634628,639629,12.731,12.305,0.85,0.935,9.2,8.61
8,639629,644629,12.305,11.654,0.935,1.694,8.61,8.433
8,644629,649629,11.654,11.217,1.694,1.651,8.433,8.384
8,649629,654629,11.217,11.0,1.651,0.5,8.384,9.202
