Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,2192878,2197877,19.173,19.149,5.0,4.577,5.0,5.402
8,2197877,2202877,19.149,19.283,4.577,4.386,5.402,5.632
8,2202877,2207877,19.283,19.449,4.386,3.902,5.632,5.859
8,2207877,2212876,19.449,20.663,3.902,3.902,5.859,5.909
8,2212876,2217876,20.663,20.458,3.902,3.902,5.909,5.96
8,2217876,2222876,20.458,20.379,3.902,4.017,5.96,6.143
8,2222876,2227876,20.379,20.269,4.017,4.017,6.143,6.165
8,2227876,2232875,20.269,20.403,4.017,4.017,6.165,6.165
8,2232875,2237875,20.403,20.257,4.017,4.208,6.165,6.417
8,2237875,2242875,20.257,20.131,4.208,4.208,6.417,6.417
8,2242875,2247874,20.131,19.997,4.208,4.113,6.417,7.036
8,2247874,2252874,19.997,19.812,4.113,4.074,7.036,7.052
8,2252874,2257874,19.812,19.741,4.074,3.968,7.052,7.111
8,2257874,2262874,19.741,19.705,3.968,3.89,7.111,7.179
8,2262874,2267873,19.705,19.634,3.89,3.59,7.179,7.316
8,2267873,2272873,19.634,20.541,3.59,3.388,7.316,7.409
8,2272873,2277873,20.541,21.728,3.388,2.911,7.409,7.634
8,2277873,2282872,21.728,21.763,2.911,2.115,7.634,7.529
8,2282872,2287872,21.763,21.736,2.115,2.09,7.529,7.542
8,2287872,2292872,21.736,25.059,2.09,1.199,7.542,8.115
8,2292872,2297871,25.059,26.695,1.199,0.908,8.115,8.209
8,2297871,2302871,26.695,28.58,0.908,0.685,8.209,9.002
8,2302871,2307871,28.58,29.148,0.685,0.659,9.002,9.004
8,2307871,2312871,29.148,30.922,0.659,0.644,9.004,9.041
8,2312871,2317870,30.922,32.254,0.644,0.643,9.041,9.064
8,2317870,2322870,32.254,32.834,0.643,1.023,9.064,8.753
8,2322870,2327870,32.834,33.662,1.023,0.987,8.753,8.829
